0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
PSAP 0 0 0 0 0 0 0 0.148603458813407 0
FCER1G 0 0 0.00386217468940641 0.0623697463881857 0 0.0237822267209593 0 0.00020678430030693 0
AIF1 0 0.0209435575677531 0 0.0283450344470622 -0.0138770047038292 1.46082687592346e-05 0.0363945975016748 0 0
S100A11 -0.000114715667336461 0.0454269293215394 0 -0.162938811928683 -0.136770941874206 -0.000367735083056096 -0.00168499803772086 0 0
MS4A7 0 -0.0474772178719347 -0.0525335940819298 0 -0.00170999157623578 -0.396889276282597 0 0.272837416305443 0
SPI1 0 0 0 0 0.0385398390933451 0 0 0 0
COTL1 7.58693096206868e-05 -0.0783193043013284 0 0 0.049761593948557 0.0325749231758424 0 0 0
IFI30 0 -0.0406695310494766 0 -0.649914756761231 0 0.0400495249613164 0 0.00837586340592691 0
NAP1L1 0 0.520747009602373 0 0.50035880687524 0.00397043317589912 0 0.133350324358087 0.0801093685078603 0.0950097484125308
TIMP1 0 0.0914798103513869 -0.119611847631378 -0.0417136815842906 -0.0996713184292685 -0.0644052024739024 0 0.064302423470658 0
ARPC1B 0.11124836008234 0 0.220418813204111 0 0.196516555354854 0.331000545962988 0.00357949674208253 0 0.152487991793103
OAZ1 0 0 0 0.149477402945796 0 0.00150501274351613 0 0.00543968605858964 0
SAT1 0 0 0 0 0 0 0 0.0388803285996733 0
FCGR3A 0 -0.123344876762397 0 -0.0168019691838011 -0.0480282502519032 -0.0822513318166054 0 -0.0503849938262629 0
EMP3 0 0 0 0.121551928338274 -0.0599464713267422 0 0 -0.109744300419716 0.0208367827840914
FTH1 0 0 0 0 0 0 -0.0192968111171687 0 0
NPC2 0 0 0 -0.226813681161247 0 -0.0343417019718358 0 0 0
STXBP2 0.0168556044229265 0 0 0 0 0.11179566705982 0 0.160890499390755 0
FTL 0 0.118955448454585 0 0.0867276017824113 0 0.000682175980091836 0 0 0
S100A4 0 0.00789782197681011 -0.000196912765792579 0.112475253068577 0.0368232005394588 0 0 -0.074878973734044 0
S100A6 0 0.0656393172603661 0 5.60866118334841e-05 0 0 0 -0.00323039808198787 0
CYBA 0 0 0 -0.0330142583381078 0 0 0 0 0
LGALS1 0 -0.0251437068003476 0 -0.0615193678982104 0 0 0 0.0153832688357528 0
TMSB4X 0 0 0 0 0 0 0 0 0
CD4 -0.0134112337855987 0.447585048363906 -0.0891746607943763 0.0673512138682984 -0.181260576792285 -0.0808983219549236 -0.506445791922026 -0.208841125769029 -0.0335457416126028
NCAM1 0 -0.0903137666082137 0.400973289070623 -0.156776496117142 -0.108249462364769 -0.0253870087585153 -0.0583892814560353 0.0124742491238759 -0.037898810220071
CD3E 0 0 0.040324068094393 0 0 0 0 0.182382287761006 0
CD19 0 0 0 0 0 0 -0.0683204185294275 0 0
CD14 -0.0521072554729636 -0.190242892199625 -0.0183413854097815 -0.04891837247789 -0.335484072165262 -0.0707057644450378 0 -0.611617064172865 0
ITGAX 0 0 0.174182706502793 -0.126419425915537 0.289265018043627 -0.0277020212228454 -0.180583197684381 0.396140179995993 0
IL7R 0 -0.0107857673802008 0.00173705675920654 -0.0344898778325711 0 0.00518976556199362 0.0695961049831766 0.054254866944135 0.0701736040234082
NECTIN2 0.21597169283778 1.02644309741379 0.53858711722693 0.942462315576151 0.0566589771595078 0.12600728846976 0 -0.333811414497357 0
ITGAL 0 -0.0331364175604597 0.0820142753447918 -0.192127600522058 -0.234975426656738 -0.0170871795722394 0 0.608455928895124 0
IL3RA 0 0.410123152236437 0 -0.620212442501002 -0.530255426648303 -1.14919446631264 0.217342341436137 -0.929019760189621 0
FUT4 -0.0736350553185606 -0.162779704340857 0 -0.316632740166092 -0.159437244131876 0 -0.00873173415899987 -0.276343992784628 -0.0894364840902064
PVR 0 0.490313819447738 0 0.3349462082699 0 0.214188853940599 0.179644756720694 0.862929716834691 0
KIR3DL1 0 -0.0366741442999568 0.0311496945291581 -0.0278190389934337 -0.00271742505207965 0.0206622780294026 0.0206360702130079 0.0445757358688351 0
CD163 -0.526475814320788 -0.524061295065128 -0.346428536368922 -0.701267605283747 -1.17433253123921 -1.18478876965585 0 -0.73052082419103 -0.244229755355092
SIGLEC1 2.59548252461485 0 1.33688198081488 -1.17775535415431 1.43928465480096 2.90626979340631 0.87402811612504 1.21051592418297 2.14179023397618
CCR3 0 -0.342108529001333 -0.194707807786162 -0.344755201097465 -0.374618386420475 -0.206761797908927 -0.128658220820346 -0.258569048175107 0
CCR4 0 -0.834013680699127 0 -0.0529021323908713 -0.092038447383068 0.0256234774306928 0.264692852349038 -0.251051114109738 -0.211962146841356
CCR6 0 -0.0771032335087233 -0.161644837870299 -0.120025584928392 0 0.00817716915589584 0 -0.163453701226059 0.167102774661452
CD1C 0 -0.26786129578742 -0.061706762781953 -0.169572188689551 0.339932901505922 -0.150962735238367 0 -0.580960204028941 0
CD2 0 0.311043344446129 0.0387553637718803 0 -0.143749178973593 0 -0.07388005580108 0 0
CR2 0 -1.11908023059187 -0.0146211129629048 -0.924640986524994 0.127176069506415 -0.143458011948038 0 -0.81860832159279 0
CD22 0 -0.000411031686738066 0 -0.166743146062541 -1.107910294141 -0.244228976280015 0 -0.333030977203634 0
CD226 0 -0.110059151101439 0.0559522918346491 -0.147864727802194 -0.0237167297755609 -0.0150244233972576 -0.0540835347632614 -0.0380504506269498 0
CD244 0 0.214007380833612 0.0797957626307054 -0.0281200855314498 0.000885600584296042 0.15954577867274 0.015794656124799 0.667116572870935 0
IL2RA 0 0.78052299250224 0.176589882152574 0.197786165222616 -0.032422112218409 0.0459566660786817 -0.133360137721081 -0.0606874818677329 0
TNFRSF13C 0 -0.408301774537762 -0.0932374296055493 -0.235485145468176 0 0 0 -0.754861791412264 0
CD27 0 0 0 0.00622283935880331 0 0.0126604162754191 0.0160645414534572 -0.0549164949645584 0
ICOS 0 0.102714572707821 -0.153363126521011 0.218429393414411 -0.170785368277864 0.0553130712255538 -0.260633554545628 -0.153869679785684 -0.0493762183863628
PDCD1 0 0.239748605099673 -0.222213954220401 -0.0878513916086125 -0.00626070128209971 -0.0186079198951078 -0.0497126365309431 -0.0629999941206436 -0.0892534904682572
ITGB1 0 0 0.0400482046694789 -0.101514479046801 0.116746133798919 0 -0.0344174309148214 -0.00549603889980199 0
LAIR1 0 -0.0483050375068885 -0.076037378990134 -0.0243014532853606 0 -0.0299659137832793 0.0343563400981972 0 0.0261512926607838
PECAM1 0 -0.0142144880393172 -0.0456040203645227 0.0880497990693199 0 -0.0830853612463135 0.0173129803904745 0.0341473329178447 0
KLRK1 0 -0.0484291349660474 0 0.0477158126442588 0.0765537912112529 0 0 0 -0.0162592982495251
FCGR2A 0 0 0 0 -0.136209246598705 0.427890703156779 0 0.316503919994742 0
SIGLEC7 0.019258269741348 0.248915399378287 -0.258187558914152 0.158424427657155 0.0793437360437509 0.119450642406899 0 -0.00777200218918104 0
CD33 0 0 0 -0.192941879520172 0 0 0 0.152104091508906 0
NCR1 0 -0.0690205562374085 0.0361495732710475 -0.075863611540363 0 -0.0154685226173518 0 -0.110498944384954 0
NCR3 0 -0.393043898942314 0.135281517492016 0.040733483428879 0.00407465699609184 0 0.0815167607999513 0.0177744506240763 0
CR1 0.328928556128528 1.04073804789084 0 0.304635025567703 2.63237696179325 1.09092560825479 0 0 0.544704491036852
CD36 0 -0.645631443943129 0 -0.332161188827592 -0.103622972359984 0 0 -0.315827740100202 0
HAVCR2 0 0 0.250656101715974 -0.0499480453820148 0 0 0 0.574830182476969 -0.0679343573512315
CD38 0 -0.074460365284779 0 -0.135690619367085 0 0 0 0.138666765137817 -0.0037683557138672
ENTPD1 0.372945188615529 0.609005444170973 0 0 0.818146880471853 0.607692599132119 0 0 0
ITGA2B 0.124006497145786 0.0848366683908814 0.262293823204692 0.000259433535452739 0.397447607418852 0.0241655284011166 0.161037637916373 0.273892688697152 0.362359512203605
PTPRC -0.000668036042909387 0 -0.069309021308832 0.427256409222415 0.0067245129155818 0 0 -0.321024254899282 -0.0682165913607958
CD47 0 0.508771755903669 0.240663885887824 0 0 -0.126220217181158 -0.120651977221075 0.437141548904964 0
ITGA2 0 1.28467082129493 -3.17509123347374 1.34627206216611 0.318792724542873 0.346700182951049 0 -1.59860515444267 0
ITGA4 -0.0865993635550874 -0.109069448073551 -0.325552132157732 -0.0199745030947442 -0.0718181173014013 -0.0101119285059295 0 -0.0812200285849552 -0.0136024519738275
ITGA6 0 0.310613389408206 0 0.140762630241357 -0.258333679618454 0.0142374948174748 0 -0.042868841477478 0
CD5 0 0.723509172434968 -0.10546615848254 -0.0360628376010946 -0.0266372980035153 0 0 0.0959130528419839 0
ICAM1 0 -0.0335809431639496 0.0420845933880788 0.0915880602768848 0.0306084823338895 0.0756024826782606 0.126377723919412 -0.0900679496692713 0.0187982881124427
B3GAT1 -0.0557031874163153 -0.0448733607721253 0.115611909416435 -0.0980606265348962 0 -0.067179013012937 0 -0.0497169068699779 -0.010127067349321
SELL -0.00387101397551981 -0.0580313696875185 0.228269739205551 0.13799948050161 0.0416451924519922 0.0384875719202068 0 0.0282976197756852 -0.0490738278689257
SELP -0.27274240396727 -0.437458944786124 -0.0742873341586683 -0.611630669298468 0 -0.200908327497699 -0.00296258287528938 -0.681972479237432 -0.261415834566181
FCGR1A 0.586980824672026 1.83481700576719 0.313098187411584 1.12397331999476 1.4467882776324 2.10132227360633 0.0305640504213913 0.534434863084847 0.636971129583025
CD69 0 0.429369520624511 0.0203112570758965 0.198822194475146 0.134309134773753 0 0 -0.165550387670088 0.137399602214094
TFRC 0.012909530300016 0.0693844763199655 0.105561906494204 0.0936010087300507 -0.0860122884325982 0.0764480226026038 0.0907183623105349 0 0
NT5E -0.0145605333483096 -0.579369205713584 -0.0127898430628371 -0.183452650143523 0 -0.177689227751298 0.202627259975933 0.0713261662005469 0
FAS 0 0.405813363095168 0 0.251631618120831 -0.0720515112436008 -0.159581060632617 0 0 -0.0145616219852255
CD96 0 -0.419695267262075 0.034162272178766 0.108177917883151 0 -0.194902163911418 0.0136361025706272 0.11403956305055 0
CLEC12A 0 0 0 -0.453742652720225 0 0 0 0.204906833936505 0
TRDV2 0 -0.00684330733525551 0.107516122194631 0.634166336700953 0.105655414671374 0.0141863684875844 -0.039939391703284 -0.12735156737801 0
TIGIT 0 -0.094013958120619 0 -0.00517942267958953 -0.0464229207528937 0 0.0263736224963201 -0.0156673260493198 -0.0551630391803492
CCR7 0 0.0635757022048969 -0.0923287901729328 0.123186445454304 0.0059017661461206 -0.0223564399680433 0 -0.109683482009616 0
CXCR3 0 -0.368486602162604 0 -0.17446500061732 -0.0650891093757093 -0.0289390589848733 0.222753806450922 -0.192465416790689 0
CXCR5 0 -0.230793953419554 0 -0.312463769009565 0.549791996913217 0 -0.070354227413265 -0.0843269330895008 -0.0349232288205488
CD24 0 -0.220820977188196 0 -0.179019110404234 0.166473153324608 0.0502856607652081 0 0.0281861975135371 0
THBD 2.44622651987472 7.87535457095163 0 6.94565925803668 0.934716453653196 16.5597204148257 1.79302507137978 12.7758525559819 0
FCGR2B 0 0 0 -0.0421386439631068 0.315570341838191 -0.0726502812196345 -0.0434002305757848 0.210558673127092 0
TRBC1 0 -0.191245162023301 0 -0.235620013069231 -0.106802093305887 0 0 0 0
CD3G 0 0.0525547900006773 -0.117107366804989 0.318735644651696 0 -0.00383317360352939 0 -0.0925798163161965 0
FCER1A -0.106297385833767 -0.0588238827003341 0 0 -0.608204505413886 -0.839255602972778 -0.00792342786527958 -0.483757044526604 -0.038809402468812
VEGFA 1.84888766494876 1.53690786457618 1.93184202917642 0.312148183278664 0.394741575069136 3.36864967181279 0 0.811481617290341 0.882302690253142
VEGFB 0 -0.188954920943418 -0.0825492740250911 0 0 -0.0313320130768964 0.0425646628866034 -0.0221944519976169 -0.0170337980764872
