0034-anti-human-CD3 0048-anti-human-CD45 0072-anti-human-CD4 0100-anti-human-CD20 0052-anti-human-CD33 0064-anti-human-CD123 0081-anti-human-CD14 0136-anti-human-IgM 0159-anti-human-HLADR 0066-anti-human-CD7
LYPD2 0.000655643699047121 -0.000763362564839757 0 -0.000166699134128758 0 0.00343666435024641 -0.0012584020628271 0 -0.00172659758348844 0
IGLV4-69 0 0.000364283404408861 0.00158559871477542 0.000874041527684333 0 0.000228433892410208 0 0 0 0.0024951933298783
IGLV2-11 -0.000208181450099846 0.000252858696052594 -0.00042891181071145 0.00102526602934147 0 0.000418680305761161 0 0 0 -0.000233234120383929
IGHV1-69D 0 0.00135032583074683 0 0.00168119615950658 0 -5.41339511659315e-05 0 0.00340792359268258 0.000154898391603133 0
S100A8 0.000215273465751413 0 0 0 0.0019586466864243 0 0.000742256578090053 0 0 0
IGKV1-8 -0.00341740758900304 -0.000490743934185796 -0.00214374357435462 0 0 0 -0.000388835032578023 -0.00581139827441338 -6.5464502992025e-05 -0.00156074259613028
IGKV2-30 -0.0021040566900683 -0.000471704337386382 0.000311846307482392 0.000213731770318876 0 0.000422668546859377 -5.57037894075083e-05 0 -0.000363315786311092 -0.00184754896901786
C1QB -0.00400456593806033 0 0 0.00017379440352071 0 0 0 0 0.00346597350464779 -0.000357897766512618
IGHV5-10-1 -0.0012050522571058 0.000433726136040087 -0.00230757717704391 0.00135670524584464 0 0 0 0 0.000896737975704282 -0.00343400167178091
IGKV1-16 0.000168243562653522 -0.000784347841733843 0.000385346363474901 0.000400635121287369 -0.00132454793808432 0.000214039395027141 -0.000452884721062573 0 0.00264852200776733 -0.000526148458479322
FCER1A 0 -0.0124291297458078 -0.00254375813030335 -0.00562230934491508 0 0.00170196752083515 -0.0345379595648044 -0.0134246605002738 0.00494827193102909 -0.00670081973653314
IGLV2-8 0 0 -0.00218182097652001 0 0 0.000126286205965548 0 0.000233408317632447 -2.26695684425429e-05 0
C1QA 0.00605687589525527 0.00450992322458812 0.00431778868291138 0 0.00728376118297499 0.00839855162201862 -0.000936164697441966 -0.00146548728850139 0.00816279984111238 0.005329980038506
IGKV2-29 -0.000760808117713418 0.00019952329693079 0.000134857487861 0.00168233986276179 0 0 0 0.00242346159257626 0.0012712972040761 0
TRBV4-1 -0.000566938144882082 0.000370886239134889 0.000543751445390216 0 0 -2.86481404399917e-05 0.000784122140600079 0 0 0.000206667933602013
IGHV4-4 8.38967473346741e-05 0 0.000232102552384549 0 0 0 0 0 -0.00122417398274398 0
TRBV12-4 0.000665445789608692 0 0.00202347431887203 1.26336740298176e-05 0 0.000435116475683561 3.91607368153682e-05 0 0 0
TRBV7-3 0 0 0.00171729816308049 0 0 0 0 0 -7.17877949202547e-06 -0.000690604401704565
IGHV2-5 0.000503660783306838 0.00199632932150402 0.00106783815885874 0.00181026894928643 0 0 0 0.00115395883019951 0.00125691413932392 0.000703588498898218
IGHV3-33 0 0 -0.000299680211183191 0.00213532773019066 0 0 -0.000468408572039769 0 0.000461797623322977 0
GNLY 0 0.00033009365287159 0.00428657001173735 0 0 0 0 3.28542663746205e-05 0 0.000813141789334807
GZMB 0 0 0 0 0 0 0 0 0 0
MYOM2 0.00257626233930956 0.000432464548827388 0.00366311643593496 0 0 0 0 0 0 0.0018081916799592
SPON2 0 0 0 0 0 0 0 0 0 0
PRF1 0 0 0 0 0 0 0 0 0 0
NKG7 0.0053561555336246 0.00105681067639226 0.000118693601890618 0 0 0 0 0 0.000498084215242476 0.00314463538478604
CLIC3 0 0 0 0 0 0 0 0 0 0
CST7 0 0 0 0 0 0 0 0 0 0
FGFBP2 0 0 0 0 0 0 0 0 0 -0.00618718792826136
CTSW 0 0 -0.00209531023107947 0 0 0 0 0 0 0
KLRD1 0 0 -0.00244511346393994 0 0 0 0 0 0 0
GZMA 0 0 0 0 0 0 0 0 0 -0.00254795202013418
HOPX -0.00942581386281931 -0.0049952681096006 -0.00730727144495697 0 0 0 0 0 0 0
KLRF1 -0.0129406841977408 0 -0.00909845505953969 0 0 0 0 0 0 0
CD247 0 0 0 0 0 0 0 0 0 0
LDHB 0.00180111180654106 0 0.0028474747035753 0 0 0 0 0 -0.000240662509675132 0.00405927160225384
TCF7 0.0032599717573159 0.00176757674503158 0 0 0 0 0 0 0 0.00504362750395615
LTB 0.00251470086749903 0.000488325739475294 0.00347406130469235 0 0 0 0 0 0.00104747186280327 0.00336692238450025
MAL 0 0 0.00412110089454257 0 0 0 0 0 -0.0015163906362894 0.00724381392761375
LEF1 0.000176903118852181 0 0 0 0 0 0 0 0 0
IL7R -0.00218280433829092 0 0 0 0 0 0 0 0.000822293183021969 -0.00242990708751709
CD3D 0.00066865568833546 0.000661215078158498 0 0 0 0 0 0 0 1.21647854912656e-06
CCR7 0 0 0.000767282284212732 0.000456919386042623 0 0 0 0 0 0
CD3G 0.0136855052100044 0 0.00931524241101489 0 0 0 0 0 0 0.00218861395984549
NOSIP 0.014395168181185 0 0.00610405206529544 0 0 0 0 0 0 0.0106528261013861
AQP3 -0.000162590061540758 0 0 0 0 -0.00056154567124139 0 0 -0.00322293514430598 0
CAMK4 0 -0.00229721249024265 0 0 0 0 0 0 0 -0.00683699593539341
CD27 0 0.00247080259795767 0 0 0 0 0 0 0.00467795152907497 0.00197146995434286
CD3E 0 -0.000451660276243991 -0.00183459985176876 0 0 0 0 0 -0.00120144718854193 0
FLT3LG 0 0 0.00338505667656355 0 0 0 0 0 -0.00084732940184166 0
CD8B -0.000196739780364264 0.000668341671487461 -0.0108739159577307 -7.28608361703667e-06 0 0 0.000139005944494528 0 -0.000368719385977256 0.00345178217415702
CD8A 3.33318933289707e-05 0 -0.0129618491914132 -0.000136364468129917 0 0 0 0 -0.000703171602346007 0
GZMK 0.00187294658695514 0.000243834888510868 0 0 0.000582989759238354 0 3.23743877221214e-05 0 5.54952961189931e-05 0.00125968080323776
TRAV1-2 0.0021176371517352 -0.000296297783134893 -0.0108644795658341 0 0 -3.81914778026575e-05 0 0 0 0.00319084689087566
LINC02446 -0.00229457472621614 0 -0.002194213427783 -0.000621331728789221 0 0 0 0 -0.000137628003691363 0
IL32 -0.000141673469580017 0 0 -7.45821740775495e-06 0 0 0 0 0.00021807052361925 -0.00399744345431493
DUSP2 0.000471580648041632 0.0016884483167159 0.00314949079349852 0 0.000810990770807726 0.000691643390628096 8.21139044760707e-05 0 0.000833305183538301 0.00954974934760203
LYAR -0.00203156264163167 0 -0.0102542460283375 0 0 0 0 0 0 -0.0153112607806636
KLRG1 0 0 -0.000133942290551107 0 0 0 0 0 -0.000874428810008359 0
CCL5 0.00203595270076981 0.00170695446224079 0.00348617540111544 0 0 0.000541745686762332 0.00143864563154408 0 0.000729402633026898 0.00487243832822996
NELL2 0 0 -0.0132970833057096 0 0 0 0 0 -0.0030385224059463 0
LYZ 0 0 0 0 0 0 0 0 0 0
FOS 0 -0.000732317519293178 0 0 0 -0.000425977468936534 0 0 -0.000925473639143457 0
CST3 0 0.00195310968663947 0.00293838851958682 0 0.00578068897007861 0 2.768090755904e-07 0 0 0.00159263318817988
AIF1 -0.00026371583850659 0.00132913091435746 0 0 0 0 0 0 0.00429257372750739 0
LST1 9.66575399615855e-07 0.00189339853729078 0 0 0 0 0 0 0 0
SERPINA1 0 0 0 -0.00340843431572843 0 -0.00129135100195274 0 0 -0.00427755994039114 0
FCN1 0 2.25363411400185e-05 0 0 0.00397970889307675 0 0.00415111894589046 0 0 0
S100A12 0 0 0 0 0 0 0 0 0 -0.00242972090598574
SAT1 0 0 0 0 0 0 0 0 0 -0.00555169568392863
TYMP -0.00359562593538951 -0.000885330166721591 0 0 0 0 0 0 -0.00127747397468127 -0.00516370355683259
NEAT1 0.00489719059933626 0.00458585860163306 0.00633783081718878 0.00392145908869524 0.00213422412665474 0.0061241717702624 0.00387134729352162 0.00035700401347036 0.0059122768841423 0.00323131729744526
SPI1 0 0 0 0 0 0 0 0 -2.04674046672724e-05 0
VCAN 0.000819799675996466 0 0 0 0.000855275393051044 0 0 0 0 0.000323034428348211
CD79A -0.0035046444944662 0.000225448684345649 -0.00446981548844506 0.00389024406494809 -0.000147638405208576 0 0 0.000996089356492292 0.00258286901898136 -0.00398397210606635
MS4A1 -0.00808457690990392 0 -0.00724129984892236 0.0157845318655414 -0.00318513124994913 0 0 0.00679139722421254 0.00800951641047092 -0.00949977808642716
TCL1A -0.00316545996512152 -0.000865004096199177 -0.00199795508992427 0.00293605429469143 -0.000291461468290039 0.000565351450233955 0 0 0.00390826008695589 -0.00461905113777773
CD74 -0.00412135421352828 -0.00238185022885507 -0.00710805718781133 0 0 -0.00098748120179587 -0.000657040068620467 0 0 -0.00195050882741347
HLA-DRA -8.74586365718337e-05 0 -0.00131736193773937 0.00120667455809783 0 0 0 0 0.00625940291819224 0
CD79B -0.00196485062249224 0.00070357536450893 -0.00079197553390866 0.00381295321815174 -0.000494706460932073 0.000281155818969794 -0.00144578980371825 0.00083128382364085 0.0039696258649811 0
IGHM 0.00459049014858971 0.00106639614249647 0.00584527384797608 0 0 0.000921654812905641 0 0.000503554918513066 -0.000311091530709209 0.00395736992820131
HLA-DQA2 -0.00095630192942786 0 -0.00205142008678561 0.00057195030408704 0 0.0002614274937038 -0.000259236870318304 0 0.0042935054407315 -0.00345307553662981
FCER2 -0.00506054012807556 -0.00293696717457277 -0.00632048153112115 0 -0.00398922919129667 -0.00426433947823088 -0.00276879574556093 0 0.000168904983524618 -0.00589983446557043
BANK1 -0.00271379829472356 0.00145256860777534 -0.00499439719727427 0.00494939725149292 -0.00163647199402398 0 0 0.00309812143760244 0.00168916415141817 -0.00209398680487976
HLA-DPB1 0 -0.000660494672438242 0 0 0 0 0 0 -0.000183555742726591 0
HLA-DRB5 0 0 0 0 0 0 0 0 0.00125756626468641 -0.00111687127395741
FAM129C 0 0 0 0 0 0.00143864538874914 0 0.00495359273720955 -2.51484499740472e-06 0
LINC00926 -0.00211314265258338 0 -0.00292315231728194 0 0 0.000587429393386441 0 -0.000217118689365906 0 -0.00184100524841418
HLA-DPA1 0.00271131902530779 0.00281976017307708 0.00909267178968291 0 0.000718763226730919 0 0 0 0.00176265295771035 0.00470432104367899
IGHG2 -0.00874545398535629 -0.000196358068301093 -0.00983279057720107 0.00371991600804269 0 -0.00305476377493407 0 0.00279783511423621 0.000649263893886206 -0.00554169893527843
IGHG1 6.15837479374132e-05 0.00390419908513721 -0.00305095466351493 0.00495932191442787 0 0 0 0 0.00569749657905145 -0.00597630600324258
JCHAIN 0.00232003607988312 0.000265979485076029 0.000728133970378953 0 0 0.000553580879967512 0.00156145681596506 0.00282158457646174 -0.00237009721980466 0.0012063877138463
RALGPS2 0 0 0 0.00631060852435585 -0.00096283997065447 0 0 0.00327894965920497 0.00376002870394923 0
IGKC 0.00590765218516538 0.00216075861325983 0.00187134105690466 0 0.000545038005423411 0.00148061203592602 0.000652569551663408 0 0.000140259242264839 0.00377375896832962
CLEC10A 0.000771891228591133 -0.011538043278137 0 0 0 -0.000940817611315727 0 -0.0020726352724001 0 0
LILRA4 -0.0166758861902785 -0.0083982038152319 0.0131899194935148 -0.0161031754810187 -0.0206961566561743 0.0474007116001155 -0.00646301237389686 0 0.00087611620480305 -0.0241457179623274
PLD4 0.000381554468169977 0 0.00213167490623869 0 0 0.00570513794716884 -0.00301164724509093 0.00557360763007471 0 0.00224421924293022
HLA-DQA1 -0.00386877737482636 0 -0.000890508618385109 0 0.000566633852707429 0 0 0 0.00384243395240641 -0.00229852904329317
CPVL 0 0 0.00163364052452031 0 0.0256314621494712 0 0.0119416524974853 0 0 0
ITM2C -0.00134927005576296 0.000787562657471248 0.00374479128457351 0 -0.00183498416562408 0.00128423352554033 0 0.00455091235244169 -0.00375380417229987 0.00312429999624742
HLA-DQB1 -0.00206200202706453 -0.00272478200609064 -0.00275664588688137 0 0 0 0 0 0.00224154218517067 -0.00280989713618989
CD4 0.00522430333344666 0.00206814722698674 0.0265552534601934 0 0 0 0.00126439521897642 0 0.000146442794745636 0.00114576411783434
NCAM1 -0.00580622955145092 -0.0035123997792255 -0.00180486531314609 0 0 0 0 0 0 0
CD19 0 -0.00125294033118614 0 0 -0.000135702312120826 -8.61149850446979e-05 0 0 -0.00111598920425228 0
CD14 -8.5961133400093e-05 -0.00510450699103787 -0.000787724542585017 0 0 0 0 0 -0.00044887499416826 0
ITGAX -0.00938651241525388 0.00221140568785032 -0.00112035961117243 0 0.00372342484346213 0 0.00258907167212071 0 0.00722633113713016 0.00433712619121869
FCGR3A 0 -0.000258741410537011 -0.000302448068332414 0 0 0 -0.00119435832410417 0 -0.00100417667465438 0
NECTIN2 0.134761605503127 0.141779185546291 0.0950636872499903 0.107358578063718 0.241367381382436 0.162281967899075 0.224299975364085 0 0.226402577403698 0.156947498535057
ITGAL 0.0119978381463776 0.000467182725086488 0 0 0 0 0 0 0.00974297665964183 0
IL3RA 0.00122061474201259 0 0.000708010605806949 0 0 0.0263341877207514 -0.00490086741009436 -0.0153766228877693 0 0
FUT4 0 0.0127223802760605 0.00772554466951201 0 0.00335451773406176 0.00821515033542246 0.00343755415277018 0 0 0.00324850445099099
PVR 0.0787423789609289 0.0637576957989111 0.0748086530616212 0 0.108714615920919 0.0392523131623991 0.0510598669755489 0 0.0366462091392245 0.108727508914131
KIR3DL1 2.03512459503792e-06 0.00159589307026774 -0.000140742985181504 0 0 0 0.000446223499311079 0 0.000158129103811818 0.00135069297101621
CD163 -0.0330428462506077 -0.040569896806956 -0.0273260748585566 -0.0100527876901038 0 -0.0494045652418402 -0.0199932834968554 0 -0.0399589238942084 -0.0296507824070059
SIGLEC1 0 0.055503408927031 0.0365713263682975 0.0838492835253627 0.0498490901531745 0.187536993759558 0.114957065244106 0 0.0425531907121853 0
ITGB2 -0.0159518552796383 -0.00481584393430076 -0.00971686594342486 0 -0.000802916191840775 -0.002606436477356 -0.00174589189444254 0 -0.00253495988095561 -0.0181164224256858
CCR3 0 0 -0.00541543410008944 0 0 0.00689019567354166 0 0 0.0250854756736491 -0.0228246406926018
CCR4 -0.0298383210245267 -0.00700551605205944 -0.0814636154584564 -0.00567948600529204 0 0 0 0 0 -0.00124862500991612
CCR6 -0.0122833729963604 -0.00429318674779535 -0.00755185995421559 -1.78347726154233e-05 -0.00137421966562057 -0.00237344092582012 -0.00175886225740188 0 -0.00202422059293987 -0.0206455858997041
CD1C -6.72772847641334e-06 -0.00205143672460689 -0.002068634994614 0 0 -0.00211280884488333 -0.00359725754661381 0.023887483899642 0 -0.00320288551137446
CD2 0.00487630695741772 0.00290388769802095 0.00445030783657145 0 0 0 0 0 0 0
CR2 -0.00436819460572627 0 0.00121155874934178 0 0 -0.000499156996281905 0 0 0.0103773817578388 0.003441013267046
CD22 0.00214961897732756 0 0.00166663276324693 0.00137288004727317 0 0 0 0.000245839334655925 0.00356347606452981 0.0045964088980442
CD226 -0.0049379733004512 0 -0.00305844185844169 0 0 0 0 0 0 -0.00380216557302866
CD244 0 0 0 0 0 0 0 0 0 0.0157280909552361
IL2RA -0.01398384921381 -0.00506225643902794 0.0146413339765138 0 0 0 -0.00231979063792542 0 -0.00106804806266498 -0.0091603562935776
TNFRSF13C 0 7.28126738984333e-05 0 0 0 0 0 0 0 -0.00218996366080173
ICOS 0.0152224481341451 0.00394666084819835 0.0212835047975948 0 0 0 0.00327289701322474 0 0 0
PDCD1 -0.00345713801545264 0.000113863385833436 0.000409577882023476 0 0 0 0 0 0 -0.00229137233075811
ITGB1 -0.00387069082361403 0.00366023969842398 0.00136574465540865 0.00206588174327499 0.00223464776964519 0 0.00107804432135367 0 0.00209438416268011 0
LAIR1 0 -0.00209879231476496 -0.00111089379270877 0 0 0 -0.000521190370783579 0 0 2.11532788214718e-05
PECAM1 0 0 -0.00654855317369152 0 0 0 -0.00325740064259857 0 0 -0.00331720552747337
KLRK1 0 -7.2326315446738e-05 -0.000438967335470745 0 0 0 0 0 0 -0.00315383015059157
FCGR2A -0.00499767857865278 0.00215238831092707 0 0 0 -0.000160610719772546 0 0 0 -0.0187296218060788
SIGLEC7 -0.00261017610813459 -0.000316791799532945 0 0 0 0 0 0 -0.00207216954735423 -0.00363989012283399
CD33 -0.00432306273668101 0 0 0 0.00173963329678748 0 0 0 0 -0.0164714313474138
NCR1 -0.0058766102273394 -0.00491581682641005 -0.0096445217021665 0 -0.00135885680793926 0 0 0 -0.00286742845715255 0
NCR3 0 0 -0.0139632683291898 0 0 0 0 0 0.000494379105297951 0.0031649382922618
CR1 0 0 0 0 0 0 0 0 0.00362612497834929 -0.00267965137746211
CD36 0 0.00796054902425615 0 0 0.0151009800467017 0 0.00561787727082378 0 0.00788693227132696 0
HAVCR2 -0.00174899247760012 0 -0.00233473847723055 0 0 0 0 0 0 0.000790854074250762
CD38 0 0 0.000704694045174059 0 0 0 0.000243150976850075 0 -0.000486625163488161 0.00459452800141082
ENTPD1 0.000183023051619476 0.00964860211351278 0.013562977438991 0 0.0203502883571028 0.00274558089362369 0.0168739115737047 0 0.0123360376241267 0.0109543933466248
ITGA2B 0.0129372498547914 0.0167673395127609 0.0128259118021357 0.0199490212876347 0.0218070463599007 0.0250180523059076 0.0217350672192617 0.0068615838713038 0.0209990322560336 0.0134072644275519
PTPRC -0.0244543632357831 -0.0159487655772115 -0.0272448445040527 -0.006483389209231 -0.00980513999185461 -0.00621896933551158 -0.00843789866762815 0 -0.0185416290790224 -0.025931900487374
CD47 0.0228840641494819 0.00856831176116831 0.0213417630443404 0 -0.00399818342065102 0 0 0 0.00222626255109363 0.0175243917477146
ITGA2 0.122053650293143 0.100683485074715 0.0372124845850402 0.0231514857552111 0 0.0068094316153614 0 0 0.132765159039298 0
ITGA4 0.00128940222418328 0.000345087398837591 -0.000184154013885283 0 0 0 0 0 0 0.0108348617455966
ITGA6 0.015953198992192 0.00464587042610405 0.0192407730065936 0 0 0 0 0 0 0.0244794730858228
CD5 0 0.00241287397235393 0.0185129869988366 0 0 0 0 0 0 0.00131461883249595
CD52 -0.000213933812881412 -0.00292723020944091 -0.0035818001898147 0 0 -0.000164007076968776 -0.000862604436351192 0 -0.00165693000362448 -0.00403568247057762
ICAM1 0.00850679015420476 0.00262522194332636 0 0 0 -0.00719343221001364 0 0 0 0.00933045769805912
B3GAT1 0 0.000568250729678567 -0.0010997038679019 0 0 0 0 0 0 -0.00411756308481359
SELL -0.000476078613268048 -0.000961816365728768 -0.00362860327440694 0.000454713658991994 -0.000728062174222202 -0.00121156777753474 0 0 0 -0.000989552308020085
SELP -0.0116491523749979 -0.00128939540970983 -0.015197033161365 0.00572973426411883 0 0 0 0 0.00846132482712839 -0.000103156767019122
FCGR1A 0.0285872037610349 0.0668813876215514 0.026450845000307 0 0.0468826528520361 0.00852943064661332 0.0575460996297286 0 0.0204027624612127 0.0335548647383105
CD69 0.00642632993961954 0.00339763679472562 0.0120601547680795 0 0 0 0 0 0.000470296547336349 0
CD7 0 2.60309637634835e-05 0.00249878324753888 0 0 0 0 0 0 0.0115194840723957
TFRC -0.00227700151201017 -0.00373721952717399 -0.00272913425438354 0 0 0.0083710485905388 0 0 0 -0.0137360533471186
NT5E -0.00988761454077721 2.5055275238716e-05 -0.010499504044395 0 0 0 0 -0.00371879429412842 0 -0.00858563099287557
FAS 0.0133931528108425 0.0056343511754465 0.0294011671296346 0 0 0 0 0 0.0100535999982219 -0.0110374676691277
CD96 0.000143476904178352 0.00414745436882917 -0.0037387886045713 0 0 0 0 0 0.00199542631167332 0.0212265431631008
CLEC12A 0 9.55648789337755e-05 2.79667346956822e-05 0 0.00471864097406019 0 0 0 0 0
IGHD 0.00377087749654868 0.000465652962907458 0.00163489781043667 0.00655027486772265 0 0.00662812270685465 0 0.0101800407931095 0.00373094905773493 0.00185693699866363
TRDV2 0.0369282315169179 0.00833685688460786 0.00371706403581847 0.00441571271709239 0.00262135492983013 0 0.00220273507946999 0 0.00551673228271152 0.0122910874254648
TRAC 0.0183151567305035 0.00364773094783003 0.011243635727606 0 0 0 3.58543528875236e-05 0 0 0.00284852706066431
TIGIT 0.00458571570999568 0.00212901961749315 0.00178914252644382 0 0 0 0.000167084493446301 0 0 0.000169268898896533
CXCR3 -0.00967149218257432 0 -0.00480853379796389 0 0 0 0 0 0 -0.00941168117265205
CXCR5 -0.00697867363480868 0.000604611504412155 -0.0029117500200726 0 -0.000662090771146488 0 0 0 0 0.00101515192971004
CD24 0.0152519236987683 0.0070026914918833 0.0163409168678569 0 0.0126352903536553 0.00253123143455201 0.0101371081299245 0 -0.00278750397469125 0.0248001697506249
THBD 0 0 0 -0.114479726249283 0 -0.16919426572095 0 -0.00903509439055032 0.0207880507619736 -0.126362036761236
FCGR2B -0.00135294762484363 -0.00282395900771392 -0.00315169379105685 0 -0.000480986361955353 -0.00322697554120595 -0.00281591864709575 0.00224398074264296 0 -0.00533868922211774
TRBC1 0 0 0.000697578226961276 0 0 0 0 0 0 0.0041648047325677
TRBC2 0 0 0 0 0 0 6.83746989662348e-06 0 -0.000652849515443133 0
FCER1G 0 -0.000219014906069201 0 0 0 0 0 0 0 0.000282129323049967
VEGFA 0 0.0393109970556984 0.0246136136262978 0 0.0127943359061706 0.118576955754282 0.0202386222680941 0 0 -0.0127900183896057
VEGFB 0.00117855639015313 -3.50421912791356e-05 -0.00158981938809587 0 0 0.000861002663886212 0 0 0.0022965536974881 0
