0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
IL32 0 0.000120365502671121 0 0 0.0037790741107831 0 0 0 0
TRBC2 0 0.230912669618662 0 0.190097545110523 0.0492384879720094 0 0 0 0
CMC1 0 0 0 0 -0.0128580667611153 0 0 0.0486375535461288 0
CCL5 0 0.00716274091959633 0 0.0811087759038829 0.0171277917639625 0.00913158088762422 0.0534893898848371 0 0
TRAC 0 0 0 0.188545174766474 0.0104180568316683 0.00408177133469696 0.206900604748903 0 0
PPBP 0.0124820502477886 0.00617544474854335 0 0.0221286216365733 0.00325029060518367 0 0 0 0
NKG7 0 0 0.0061153178535112 0.0061585558577203 0 0 0.0288998641801828 0 0
HLA-B 0 0 0 -0.00381034974891027 0 0 0 0 0
KLRB1 0 -0.0587399056701596 0.0281235559066647 0 0 0 0 0 0
SH3BGRL3 0 0 0 -0.0723897067905433 0.0327614218202585 0 0 0 0
PFN1 -0.0110503193014461 0 0 0 -0.00293501077819325 -0.000283332837025653 -0.183833362507367 -0.0377081278756471 -0.0608106708625552
RPS19 0 0 0 0 0 0 0 0 0
RPS18 0 0 0 0 0 0 0 0 0
LYZ 0 0 0 0 0.065525870933447 0.0171941997623997 0 0 0
S100A12 0 0 0 0 0 0 0 0 0
AC020656.1 0 0 0 -0.100380561789282 0.0631727661783943 0 0 0 0
S100A9 0 0 0 0 0 0.00952369580233015 0 0 0
CXCL8 0 0 0 0 -0.0627324909259509 0 0 0 0
NFKBIA 0 0.121898155995756 0 0 0.0765157288104395 0 -0.0116865923682318 -0.00140020233555075 0.00537490985446673
S100A8 0.0319099048786394 0.00936192899594652 0 0.0286651737418968 0.067616174206982 0.0643195471881275 0.00199146810112983 0 0
CCL3L1 0 0.30822181298066 0.0851040318845376 0.375253165294087 0.0258420626411169 0.35424364954705 0 0.0526983502189434 0
CCL3 0 0 0 -0.0494909209165463 0 0 -0.0595093362153726 0.259001842598331 0
HLA-DRA 0 0 0 0 0.197148319805346 0 0 0 0
CCL4L2 0 -0.0525432760446958 0 0 -0.0349638989509576 0 0 0 0
HLA-DPB1 0 0 0 0 0 0.00854086328409951 0.0300830046981424 0 0
IGHD 0 0 0 0 0.000399706695951052 0 0 0 0
TCL1A 0 0 0 -0.00658250357014212 -0.0062915797518317 0 0 0 0
IGLC3 0 0 0 -0.0661855940043122 -0.0586733386070885 0 0 -0.0326231225118971 0
IGLC2 0 -0.0133477503563046 0 -0.000691842373714218 0.136606536850116 0 0 0 0
MS4A1 0 0 0 0 0.370847622205707 0 0 0 0
IGHM 0 0 0 0 0 0 0 0 0
CD79A 0 0 0 0 0.124732082619197 0 0 0 0
CD79B 0 0 0 -0.0309494881510768 0.0181948427468025 0 0 0 0
CD37 0 -0.170959818496606 0 -0.176650059034714 -0.137981587791662 0 -0.058125353429487 0 -0.0877721498639957
CXCR4 0 -0.0948595448610203 0 -0.0524826134909552 0 0 0 0.000213206677642691 0
CD74 0 -0.0722314718330511 0 -0.0231509801668581 0 0 0 0 0
BTG1 0 0 0 0 -0.0316222308380211 0 0 0 0
IGKC 0.00455581653326905 0 0 0 0.165941672179296 0 0 0 0
RPL18A 0 0 0 0 0 0 0 0 0
RPL10A 0 0 0 0 -0.0337966970935391 0 0 0 0
CLIC3 0 -0.000688647028567753 0 -0.139877526148513 -0.0244275299089242 0 0 0 0
GNLY 0 0.00432455901713663 0.0704663813801658 -0.0190604587147598 0.0104776188880374 0 -0.0508297774998712 0.0912078425009033 0
SPON2 0 0 0 0 0.0107469365171824 0 0 0.171594383061676 0
PTGDS 0 0.0177780578138354 0 0.0346210357546502 -0.0222521027836519 0.0454690469536915 0.104464316291223 0 0
PRF1 0 0 0 0 0 0 0 0 0
CTSW 0 -0.206604251974549 0 -0.00883669399989699 0 0 0.068478733970639 0 0
CST7 0 0 0 0 0 0 0 0 0
GZMB 0 0 0 0 0 0 0 0.0982930269393945 0
FGFBP2 0 0 -0.0245606229761574 0.0305193757031714 0 0 0 -0.0770169931821656 0
HBA1 0 0 0.0527975109220592 0 0 0 0 0.0433465670239088 0
ID2 0 -0.0155999337164745 0.057735011048631 0 0 0 0.0430343686639903 0 0
HLA-C -0.0108408907038358 -0.0941027420667922 -0.0196886022532018 -0.133651771737686 0 0 0 0 0
B2M 0 0 0 0 0 0 0 0 0
STMN1 0 0.0641846494754738 0 0.0852458118566727 0 0 0 0 0
TUBA1B 0 0.00347526290072737 0 0 0.00021518644700476 -0.048450178149587 0 0 0
LYPD2 0 -0.0503024544203768 0 0 -0.0397525486841816 -0.0892488077287561 0 0.0341313164406822 0
LST1 0 0 0 0 0.0151956249189362 0 0 0.171692142063431 0
SERPINA1 0 0 0 0 0 0 0 0 0
IFITM3 0 0 0 -0.131752936026437 0 0 0 0.150505272111099 0
PSAP 0 0 0 0 -0.0454433221989708 0 0 0 0
FCER1G 0 0 0 -0.0403293309441749 0 0 0 0 0
AIF1 0 0 0 0.0478999973501277 0 0 0 0.0455100462832361 0
S100A11 0 0 0 -0.0111756892977089 -0.0730990544213087 0 0 0 0
MS4A7 0 -0.00109391872643033 0 0 -0.174484278579289 0 0 0.147986927390491 0
COTL1 0.00154362256534414 0 0 0.0615248227495304 0.0186793263701087 0.0150026561787101 0.0381346223349914 0 0
TIMP1 0 0.0895438177918856 0 -0.0564496171223401 -0.0403684215773992 0 -0.0366490338963364 0.0172313594196108 0.0415522566241953
OAZ1 0 0 0 0 -0.0939527547806541 0 0 0 0
FCGR3A 0 0 0 -0.00680440591893567 -0.000173555943700812 -3.00009314579968e-05 0 0.293974227602579 -0.0124704930140238
FTL 0 0 0 0 0 0 0 0 0
TMSB4X 0 0 0 0 0 0 0 0 0
CD4 0 0.430538815872799 0 0.0746964719447139 0 0 -0.332688534502842 0 0
NCAM1 0 -0.278568110374514 1.2305060401843 -0.596335468687221 -0.105436965560346 0 -0.180522539424594 0.228285181124381 -0.0630508393028047
CD3E 0 0 0 0 0 0 0 0 0
CD19 0 0 0 0 0.235660655424738 0 0 0 0
CD14 0 0 0 0 -0.283238227186888 0 0 -0.0824124821134729 0
ITGAX 0 -0.220351407237009 0 -0.293636760928106 0 0 0 0.275432848054325 0
CD8A 0 -0.0732906801764391 0 0 -0.0214610209257187 0 0.289588665859968 -0.0370801330006432 0
IL7R 0 0 0 0 0 0 0.00654920129955565 0 0.0753732723502251
NECTIN2 0 0.568408889913002 0.139850853082319 0.484874641342722 0.120530142445253 0 0 0 0.19660177276589
ITGAL 0 0 0 0.00247344148748939 0 0 0 0.0039445689454695 0
IL3RA 0.145110575847422 0 0 0 -0.156474483509781 0 0.492685759273738 0 0
FUT4 0 0 0 0 -0.166085346146876 0 0 0 0
PVR 0 0 0 0 -0.309747237799471 0 0 0.274526901298464 0
KIR3DL1 0 0.017333505593766 0 0 -0.00203822045256659 0 0 0.0544167887133412 0
CD163 0 -0.0651461950716442 0 -0.228430326700991 -0.503230481920425 0 0 -0.175630676367582 0
SIGLEC1 4.86867805511741 3.54131913350156 2.80336071311903 2.31776263215848 3.13272847804001 4.11523966772229 2.00501028110451 3.13897104084534 3.57116824459681
CCR3 0 0 0 0 -1.49401213402699 0 0 -0.211250696660141 0
CCR4 0 -0.632236689426195 0 -0.346107359258603 0 -0.0235504890174582 0.252977325701563 0 -0.171858159898825
CCR6 0 0 0 -0.252630653566673 -0.0613937245284268 -0.0139592269862269 0 -0.0192034621106211 0.0895155939654336
CD1C 0 0 0 0 0.102787037229632 0 0 -0.417102329045281 0
CD2 0 0.406742094533613 0 0.107138933366217 0 0 -0.0941760798949767 -0.0173807709952075 0
CR2 0 -0.952989421119998 0 -0.82916241680556 0 0 0 -0.019137811144872 0
CD22 0 -0.229843617550414 0 -0.441230827896798 -0.300030684517748 0 0 0 0
CD226 0 0 0 -0.0095086332214657 0.00102623600354315 0 0 -0.0571016577553695 0
CD244 0 0 0 0 0 0 0 0 -0.0241801851979133
IL2RA 0 0.172813217012122 0 -0.059132255244558 0.0384301800615911 0 0 0 0
TNFRSF13C 0 -0.0151305860728723 0 0 0 0 0 0 0
CD27 0 0 0 0.0686672762522435 0 0 0.0823605048499329 0 0
ICOS 0 0.0683610728440134 0 0.133447561068516 0 0 0 0 0
PDCD1 0 0.19442257508183 0 0.120365070586363 0 0 0 0.043878946396947 0
ITGB1 0 0.104111205987042 0 -0.0529640619215983 0.0187019167141119 0 0 0 0
LAIR1 0 0 0 0.0467872374015627 0.0281111040402142 0 0 0 0
PECAM1 0 -0.139299234892256 0 0.0103086307484242 0 0 0.190288436227389 0 -0.00238468820165588
KLRK1 0 -0.041217932305981 0 0.0421385763282569 0 0 0.0621816217082351 0 0
FCGR2A 0 0 0 -0.038039899277196 -0.605264796288838 0 0 0 0
SIGLEC7 0 -0.151489259134665 0 -0.333771635295587 0 0 0 0 -0.0126170145611178
CD33 0 0 0 0 0 0 0 0 0
NCR1 0 -0.202976398100602 0 -0.394339661601306 0 0 -0.0120142941983539 0.0275570045504786 0
NCR3 0 -0.568704368529205 0.300923715874115 -0.00292172682597046 0 0 0.310276710444122 0 0
CR1 0 0.363766512220626 0 0 1.58715998080545 0 -0.155005152798569 -0.212420254771982 0.234606782248449
CD36 0 -0.217809923464407 0 -0.213583051095906 -0.307375282378956 0 0 -0.379457471376028 0
HAVCR2 -0.0491750766617048 0 0 -0.150637180914488 0 -0.0935948183258539 -0.154870155632923 0.098368179720506 0
CD38 0 -0.101647691013473 0 0 0 -0.0279546029016766 0 0.100422482272033 -0.0757920677141995
ENTPD1 0.318124065824329 0.0362168705086091 0.0144184661750949 0 1.26568852370659 0.691010874375775 0 0 0
ITGA2B 0.160198874269983 0 0.0719308097550413 0.109928569587476 0.267574115415316 0.121683298113191 0 0.0214158438682411 0.0321340467224023
PTPRC -0.0769219451570643 -0.423736607560478 -0.00481246387939503 0 -0.167922944276983 -0.0921687984367751 0 -0.0763035948930101 -0.248858899220503
CD47 0 0.362058319950666 0 -0.19011576597387 -0.15700736772499 -0.100197154588613 -0.548256819455818 0 -0.0711896811357939
ITGA2 0 0 0 -2.50479187406696 1.88460605597777 0 0 0 0
ITGA4 0 0 -0.0734504082057106 0 -0.00427136833805336 0 0 -0.0186058297233747 0
ITGA6 0 0.250668323318143 0 0.132168356021012 -0.226820891490442 0 0 0.0194823310050384 0.099239240412472
CD5 0 0.239946994338024 0 0 0 0 -0.00354369975414111 0 0
ICAM1 0 0 0.124816931147412 0 0.0416398425220396 0.0227893007977181 0 0 0
B3GAT1 0 0 0 -0.222418367750487 -0.132447627929952 0 -0.281893559383083 0 0
SELL 0 0 0.00749031125314168 0.0801367150744857 0 0 0 -0.0128823006697055 -0.0370953190291053
SELP 0 0.012118908268519 0 0 -0.237935108659943 0 0 0 0
FCGR1A 0.0476192850406777 0.00617714497735168 0 0 1.18569970040354 1.421773692824 0 0 0
CD69 0 0.275489147445819 0 0 0 0 -0.109743860202801 0 0.0724001689423414
CD7 0 0 0 0 -0.0080195937583395 0 -0.0362647242235545 0 0
TFRC 0 0.0498413291177659 0 -0.0999916190233013 0.120506379434845 0 -0.0250800632751314 0 0
NT5E 0 -0.845352932129179 0 -0.436040664530299 0 0 0.338188174129805 0 0
KLRD1 0 -0.0681927754911504 0.0207041915903455 0 0 0 0 0 0
FAS 0 0 0 0 0 0 0 0.0825585160102013 0
CD96 0 -0.551077858088503 0 0 0 0 0.268501040534916 -0.0449443073688872 0.0516653631229806
CLEC12A 0 -0.217243218856943 0 -0.193953051979812 -0.206713254650551 0 0 0 0
KLRG1 0 -0.0680688812644527 0 0 0 0 0.124707418608086 -0.0772202185576336 0
TRDV2 0.0546231493432061 0.27726492265366 0.173648136633636 0.570142794385856 0.115614063785907 0.032191614166731 -0.118072220185265 0 0
TIGIT 0 -0.0415495292901901 0 -0.00546622007601624 -0.0255160712732596 0 0 0.0576963186493979 -0.023492335077292
CCR7 0 0.119969171103609 0 0.10203857845948 0 0 0 0 0
CXCR3 0 -0.127470573321462 0 -0.203241143080403 -0.0244427363696741 0 0.0866357472476822 0 0
CXCR5 0 -0.221430439055422 0 -0.0608665731750128 0.529277141721675 0 0 0 0
CD24 0 -0.0701285633179186 0 0 -0.104027599454033 0 0 0 0
THBD 0 5.44973667936309 0 3.33330953778884 1.78409902983722 5.28512045944579 0 0 0
FCGR2B 0 -0.0371268985167926 0 -0.122696103878223 0.290697950961803 0 -0.0598279241298428 0 0
TRBC1 0 0 0 -0.0919213436926341 0 0 0 0.146222354078634 0
CD3G 0 0.123664694598218 -0.0673065165608159 0.293154883862896 0 0 0 -0.181344248891973 0
FCER1A 0 0 0 0 -0.265562061363838 -0.271165558606046 0 0 0
VEGFA 3.69508877906925 4.0368782529513 2.85529443745143 3.87272373327533 4.47319689540213 4.96969706073363 1.44785409801946 4.19030514808683 2.55884372208467
VEGFB 0 -0.081731286381315 0 0 -0.0743998777382908 0 0 0 0
