0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
ACTB 0 0 -0.0674750381481028 0 -0.0359779131111999 0 0.0943231720384093 -0.0470824901946481 0
RPL41 0 0 0 0 0 0 0 0 0
CD52 0 0.0674346531453306 -0.000504533824849707 0.0506149769508396 0 0 0 -0.0849396722962946 0
MALAT1 0 -0.00798973490183468 0 -0.117601727391796 0 0 0.00176096663537569 0 -0.0181517764687217
CD8B 0 -0.254002373456252 0 -0.0547137610095338 0 0 0.238769444507492 0 0
CD3D 0 0 -0.0131427874506003 0.182941486964534 0 0 0.0550642437598183 0 0
IL32 0 0.0805702136083142 0 0.0634179665683349 0 0 0.105298233548487 0 0
TRBC2 0 0 0 0.231698157417866 0.0340608628668537 0 0.138675861314956 0 0
CMC1 0 0.0325220569166194 0.0922169557915325 0 0 0 -0.188249279535546 0 0
CCL5 0 0 0 0.0710419279208374 0 0 0.0258915842541836 0 0
TRAC 0 0.0062706429295564 0 0.198764993294599 0 0 0.304459358077213 0 0
PPBP 0 0.0628801679608862 0 0.00407334159449706 0 0 -0.0593922312766465 0 0
NKG7 0 0 0 0.0158839487206982 0 0 0.128848784075092 0 0
HLA-B -1.83406302881059e-05 0 -0.0112366400003437 0 0 -0.000846484024806221 0 0 0
KLRB1 0 -0.0731327393090232 0.0655220805453149 0 0 0 0.0131460334116747 0 0.00166768325043721
SH3BGRL3 0 -0.0779909287914744 0 -0.0443788461827046 0 0 0 -0.058589707118046 0
PFN1 -0.011514248647551 0 -0.0316709445641515 0 -0.0139413298558915 -0.0250645862972381 -0.336535853733558 0 -0.0852178907414608
RPS19 0 0 0 0 0 0 -0.0355457562562453 0 0
RPS18 0 0 0 0 0 0 0 0 0
LYZ 0 0 0 0.131639643813289 0 0.0292455551692126 0 0 0
S100A12 0 0 0 0 0 0 0 0 0
AC020656.1 0 -0.303071768069109 0 -0.273530850033318 0 0 0.244519352556996 0 0
S100A9 0 0 0 0 0 0.0142365734277643 0 0 0
CXCL8 0 0 0 0 0 0 0.0186778966726124 0 0
NFKBIA 0 0 0 -0.0189509614887391 0 0.0159157193124032 -0.131338151659227 0 0
S100A8 0 0.0286289239491341 0 0.0209088060333497 0 0.0633776556052674 0 0 0
CCL3L1 0 0.154859755014368 0 0.148584004352754 0.12525379193836 0.492150277514916 -0.0429975419726752 0 0
CCL3 0 0.0529504353088538 0 -0.0616306012360412 0 0.0179265008237045 -0.0292167730799517 0 0
HLA-DRA 0 0 0 0.0376956739372718 0.0458998884643857 0 0 0 0
CCL4L2 0 0.122820382665033 0 0 0 0 -0.0560091195200564 0 0
HLA-DPB1 0 0 0 0 0.0193616372606277 0 0.105609600975547 0 0
IGHD 0 0 0 0 0 0 -0.0302872158708123 0 0
TCL1A 0 -0.0373130472224486 0 -0.1254717366226 0 -0.00830300715177796 -0.0401747126087936 0 0
IGLC3 0 -0.042644134197817 0 0 0.0860655980658133 0 0.0101079754880781 0 0
IGLC2 0 -0.0376397845499234 0 -0.0650809708095717 0.0297686399743298 0 0 0 0
MS4A1 0 0 0 0 0.180662177728263 0 0 0 0
IGHM 0 0 0 0 0.334864953376496 0 0 0 0
CD79A 0 -0.00674808532391005 0 0 0.0486043290742676 0 0.089995560120975 0 0
CD79B 0 0 0 -0.071429179226316 0 0 -0.097245731159822 0 0
CD37 0 -0.0549864797460456 0 -0.0856718470685459 0 -7.73451277145553e-05 -0.14797521468105 0 -0.104123984643683
CXCR4 0 -0.183185084166735 0 -0.000301374324146119 0.0620665840287985 0 0.155120533256591 0 0.0329213898879534
CD74 0 -0.0898245445345176 0 -0.122930084545394 0 0 -0.0313502258283009 0 0
BTG1 0 0 0 0 0 0 0 0 0
IGKC 0 0 0 0.128393997264293 0.553119318061356 0 0.26755673031713 0 0
RPL18A 0 0 0 0 0 0 0 0 0
RPL10A 0 0 0 0 0 0 0 0 0
CLIC3 0 0 0 -0.191819504968753 0 0 0.00017086292250963 0.32063631073568 0
GNLY 0 0.0354158929122025 0.112245499831983 -0.116099400251865 0 0 -0.04751155220535 0 0
SPON2 0 0 0 0 0 0 0.0140563381326207 0 0
PTGDS 0 0 0 0 0 0 0.0620509023054908 0 0
PRF1 0 0 0 0 0 0 0 0 0
CTSW 0 -0.309808128152801 0 -0.0289436260032603 0 0 0.154636714112382 0 0
CST7 0 0 0 0 0 0 0.0129894225161915 0 0
GZMB 0 0 0 0.0601714630157943 0 0 0 0 0
FGFBP2 0 0 -0.0186832518804093 0.04521142063999 0 0 0.00573062717741996 0 0
HBA1 0 0 0 -0.0801892519617341 0 0 -0.121176029900754 0 0
ID2 0 -0.0857832718171942 0.069878981202561 0.0149835026582676 0.00271829917842988 0 0.183100162924358 0 0
HLA-C 0 -0.279395225657516 -0.0281789410015918 -0.250786000058092 -0.00769997967950396 0 0.100310217328147 -0.004804938697038 -0.0392926084588823
B2M -0.0127818323100489 0 0 0 0 0 0 0 0
STMN1 0 -0.0596193732967312 0 0 0 0 0.118450698817803 0 0
TUBA1B 0 0.162139025231343 0 0 -0.0181897558382294 -0.116212982649038 -0.281624044297977 0 0
LYPD2 0 -0.152061432381795 0 -0.109922131060537 -0.0665603105487948 -0.0865694900459761 0 0.185087746136722 -0.0641682550764483
LST1 0 0 0 0.0128517947600987 0 4.12133054577068e-05 0.0414935337212182 0 0
SERPINA1 0 0 0 0 0 0 -0.00255439340400629 0 0
IFITM3 0 -0.000673108257589035 0.029349409448835 -0.200868480407013 0 0 0 0.116012206055168 0
PSAP 0 0 0 0 0 0 0 0 0
FCER1G 0 0.000765199667570491 0.00855507456185698 -0.0525606147930341 0 0 0.0452343620246066 0.10048624753267 0
AIF1 0 0 0 0.118593261797078 0 0.0307101628921799 0.182433891282899 0 0
S100A11 0 0 0 -0.0636157628475472 0 0 0 0 0
MS4A7 0 0 0 0 0 0 -0.0296610219883218 0.20166229004175 0
COTL1 0 0 0 0 0 0 0 0 0
TIMP1 0 0.301022679296915 0 0 0 0 0 0.0201951562248899 0.100683983321931
OAZ1 0 0 0 0 0 0 -0.060510990417933 0 0
FCGR3A 0 -0.0764409334809532 0 0 0 -0.0314106780719684 -0.0275371946544804 0.409248618205931 0
FTL 0 0 0 0 -0.0280687955228381 0 0 0 0
TMSB4X 0 0 0 0 0 0 0 0 0
CD4 0 0.358058000487725 0 0.0461646121411527 0 0 -0.234339760401149 0 0
NCAM1 0 -0.0441190895576294 1.18887376100837 -0.787054834992149 0 0 -0.108478296583209 0.563423260398251 0
CD3E 0 0 0 0 0 0 0 0 0
CD19 0 0 0 -0.00453055863883669 0.0947259830802893 0 -0.36825366346752 0 0
CD14 0 0 0 0 0 0 -0.0812129791992139 0 0
ITGAX 0 -0.0159050499837739 0 -0.386237313262189 -0.00384262434995702 0 -0.319241212733421 0.0419194167356499 0
CD8A 0 -0.172607565374291 -0.0237275132900147 0 0 0 0.279638389558002 -0.0591011723574237 0
IL7R 0 0 0 0 0 0 0.0265712726592369 0 0.0713969270399118
NECTIN2 0 0.239579573170206 0 1.01930006167562 0 0 0 0 0
ITGAL 0 0 0 0 0 0 0 0 0
IL3RA 0 0 -0.0259959924203046 -0.142676250247143 0 -0.00846777245753561 -0.566133560019972 0.252692350539718 0
FUT4 0 -0.230961759399114 0 -0.389710229279075 0 0 -0.305459509372383 0 0
PVR 0 0 0 -0.0600924407981943 0 0 0.297045830093064 0 0
KIR3DL1 0 0 0 0.074244110686078 0 0 -0.0736965363599973 0 0
CD163 0 -0.576816312841632 0 -0.609361065817483 0 0 -0.0534505859260973 -0.0790430448491348 0
SIGLEC1 3.79372048892071 1.03212907913344 2.34437948738891 0 4.33324263834125 5.58671672941202 0.646137984482675 0.66432152012988 2.9980661366952
CCR3 0 1.62077491188767 0 0 0 0 -0.708857166054284 0 0
CCR4 0 -0.465791096521675 0 -0.120801428500437 0 0 0.417201124075167 0.0903091985213904 -0.184183046850944
CCR6 0 -0.0925223378987144 0 -0.369752270521154 0 0 0.0389577396475255 0 0.140793766249064
CD1C 0 0 0 0 0 0 0.0402330527668605 -0.186828159929047 -0.0166383497824706
CD2 0 0.164733990099876 0 0 0 0 -0.115084595705955 0 0
CR2 0 -1.22547267345055 -0.0655438206646937 -0.806673418089739 0.00335524698038845 -0.140174174547635 0.258728064750738 0 0
CD22 0 0 0 -0.219667973821167 0 0 -0.550302431586368 0 0
CD226 0 -0.0126380803274876 0 -0.0346196209444138 0 0 0.0272796681895611 0 0
CD244 0 0 0 0 0 0 -0.0504456949181246 0 0
IL2RA 0 0 0 -0.356561164516574 0 0 -0.100397435676014 0 0
TNFRSF13C 0 -0.0210048855846872 0 0 0.25336885398663 0 0 0 0
CD27 0 -0.12653073467709 5.37362652087365e-06 0 0 0 0.233565971541074 0 0
ICOS 0 0.237166045730612 0 0.00168095941807508 0 0 -0.236174735253339 0 0
PDCD1 0 0.269681117095898 -0.00733893165164836 0.409791848379582 0 0 -0.0763548898068141 0 0
ITGB1 0 0.110264156780698 0 -0.0376573860428678 0 0 -0.0566927956433208 0 0
LAIR1 0 0 0 0.137927368954993 0 -0.025600148085081 0.194906618573098 0 0
PECAM1 0 -0.190793809531913 0 0.0380756131417265 0 0 0.224732266012807 0 0
KLRK1 0 -0.14575520935503 0 -0.120013796440963 0 0 0.0826052694836121 0 -0.00307967086182712
FCGR2A 0 0 0 0 0 0.0969021167670344 0 0 0
SIGLEC7 0 0 0 0 0 0 0.103177370821988 0 0
CD33 0 -0.103676947009192 0 -0.105761014107824 0 0 0 0 0
NCR1 0 0 0.282077895422568 -0.378528419839855 -0.00914366322492514 0 -0.278240248426347 0.184915818506487 0
NCR3 0 -0.604610200059348 0.259951827673235 -0.11184762204778 0 0 0.125599732087421 0.0551866191799278 0
CR1 0.125136360170594 1.05837193018424 0 0.40779219023518 0.614723573968758 0.373652381016878 -1.33843840659845 0 0.726877551899174
CD36 0 -0.395434840733296 0 0 0 0 0 -0.144235403218399 0
HAVCR2 0 0 0 0 0 0 0.152041663487194 0.6670740546568 -0.138974752224976
CD38 0 -0.192252908376662 0 -0.340011615346058 0 0 -0.0201770763025137 0.147542843649809 -0.100479438207852
ENTPD1 0.1272473271327 0.570454450641217 0 0 0.225137410855097 0.988740893836822 0 0 0
ITGA2B 0 0.0197899148645867 0 0.14903635364608 0.15204904745206 0.0312191667670502 0 0 0
PTPRC -0.050597714075712 -0.22620293366813 0 0 -0.152534269297372 -0.10304572451271 0 0 -0.145794606439054
CD47 0 0.106222785936853 0 0 0 -0.185226777264126 -0.319423979382761 0 -0.0906026188620913
ITGA2 0 25.0297275467384 0 0 0 0 -16.4396191854342 2.03631444883924 0
ITGA4 0 -0.080584153583126 -0.122345305011627 0 -0.0185798351019439 0 -0.0229049256865898 0 0
ITGA6 0 0.466686614717388 0 0.252551858662442 0 0 -0.278416285590441 0 0.0800415358231876
CD5 0 0.365523226904177 0 -0.0569226013980028 0 0 -0.422492764936953 0 0
ICAM1 0 0 0 0 0 0.295915150094644 0.0539803981587384 0 0
B3GAT1 0 0 0 -0.00832470884139344 -0.0083564571609826 0 -0.203923232209956 0 0
SELL 0 0 0.0142532505085819 0.0985704192366936 0 0 0.115852078625955 0 0
SELP 0 -0.337303767292603 0 -0.344692892738603 0 0 -0.214679948217245 0 0
FCGR1A 0.297520065143896 2.1677281162097 0 0.672287192926947 0.231367517235896 2.16731259142626 0.0449463187311778 0 0
CD69 0 0.726153077786103 0 0.067872619943066 3.7223875275807e-05 0 -0.218663289576838 0 0.17030678735358
CD7 0 0.0311805330115675 0.0808878866705482 0 0 0 -0.0718438291689273 0.0871940423103244 0
TFRC 0 0 0 -0.189540448221837 0 0 -0.164992327839075 0 0
NT5E 0 -1.10335286712146 0 -0.285535510498339 0 -0.0115960482966189 0.727025397832999 0 0
KLRD1 0 0 0 0 0 0 -0.177056399359684 0 0
FAS 0 0 0 -0.00930693811733374 -0.0381856306212602 0 0 0 0
CD96 0 -0.889621199176258 0 -0.215873299815269 0 0 0.278816382597055 0 0.0261368052640817
CLEC12A 0 -0.294481957944073 0 -0.902505874633596 -0.011274853020832 0 -0.230759624570054 0 0
KLRG1 0 0.0615711236630816 0 0.066342304844476 0 0 -0.0079048190070432 0 0
TRDV2 0 -0.106592058986573 0 0.533956153534512 0.0576459206593872 0.140123434492446 -0.305088168232707 0 0
TIGIT 0 0 0 0.0744847550048415 0 0 -0.10212649354014 0 -0.0620808160496514
CCR7 0 0.179750429658406 0 0.123545052278463 0 0 -0.15403860374854 0 0
CXCR3 0 -0.345462617005669 0.144191642004782 -0.238466989484252 0 0 0.118912584007198 0.0137744019205852 0
CXCR5 0 -0.0593464473716445 0 -0.224852350999885 0.46798813485297 0 0 0 0
CD24 0 -0.0521626035552622 0 0 0.730874917860761 0 0.364359117995073 0 0
THBD 0 2.53884301452761 0 0.96827282360721 0 0.751555069790012 0 0 0
FCGR2B 0 0 0 -0.278729646298907 0.0201301251224999 0 -0.13545711363282 0 0
TRBC1 0 0.196030127846354 0 0 0 0 -0.413539465634707 0 0
CD3G 0 0 -0.163137076060329 0 0 0 0 -0.213328420270068 0
FCER1A 0 0 -0.0166705849683597 0.0121750505611935 -0.124198629602396 -0.484564918382184 0.00440142517411334 -0.135421046192843 0
VEGFA 0.992714242453546 1.13809291025207 0.00138795254123243 0 0.0443492597387417 0.173914634435019 0.949441954212433 0 0
VEGFB 0 0.473841029129967 0 0.370222664601463 0 0 -0.260209345950511 0 0
