0034-anti-human-CD3 0048-anti-human-CD45 0072-anti-human-CD4 0100-anti-human-CD20 0052-anti-human-CD33 0064-anti-human-CD123 0081-anti-human-CD14 0136-anti-human-IgM 0159-anti-human-HLADR 0066-anti-human-CD7
IGHV5-51 0 0.00586297637101423 0 0.0416028124385918 0.000999639329991905 0.0173023245669914 0 0 -0.00586228856652814 0
IGLV1-44 0 0 0.0251651364521525 0.101035286715979 0.00721595399585174 0.0118620649465374 0.00214987034126893 0.0206009519053298 0.058208015895011 0.0161771514256205
IGHV3-21 -0.000588594045566388 0.0105000762153295 0.031367106709448 0.0338019808092298 0.00399371799688371 0 0 0 0.0439761182813084 0
IGLV3-19 0 -0.00145777829069744 -0.00442661842202008 0 -0.00973584663352028 0 0 0 -0.0281822331305176 0
IGLV3-25 0.0036962538485736 0.00172301479686201 0.0162853714868131 0.0460624275321176 0 0 0.0233187369299015 -0.0106983798680183 0.111193853257922 -0.0154182296761174
IGHV1-3 0.00061554774375941 0 0 0.0259069796879101 0.00393446815302319 -0.00214119935459855 -0.00482849747860651 0 0.0908340955079113 -0.0349631250648873
IGLV2-23 0 0.00126725285043963 -0.0313387246493513 0.0272552437625976 -0.0129625021709829 -0.00478137002708922 -0.00337544402960733 -0.0351213836644386 0 -0.0162766782177527
IGHV4-39 0 -0.00408254335816074 -0.0419509780302544 0.00173602451658981 -0.0140995668177418 -0.00698918958658692 0.0119611952086471 0.0103945347384786 0.0189691940720786 0
IGHV1-46 -0.0177541143110216 0.00650334975421567 -0.0233174184914688 0 -0.0155638142869217 0 0 -0.00768301932687087 0.0317925033470152 -0.0103537073444797
IGHV1-18 0 0 0.0475180039904975 0.0932463383947729 0.0101638461136825 0.0425018013979323 0.0601767478868593 0 0.102262091531256 0.0234032378827085
IGHV3-15 0 0.00998472684150377 -0.00105366245133588 0.00491429054916625 0 0 0 0.139364564509089 0 -0.0376578832216428
TRBV7-2 -0.0156606853087498 -0.00396506584036988 0.00365519233970799 0 -0.00118468278531992 0.0076686273999495 0.00817581458804563 0 0 0.0196589930546877
IGHV3-11 0 -0.0188335257662026 0 0.0344092486241641 0.020560806864081 0.0339199823675508 -0.00489073770575455 0.0331426668686486 0.0202794440449908 0.0412457284115583
IGLV2-11 0 0.00433052428472117 0 0.0311307879340693 0.000783310963750514 0.0214103777242783 0.00237727552995387 0.00893106681227777 0.00221505028835582 0
IGLV1-47 -0.0153244978569285 0.00174148610968746 0 0.0505255509776925 0.0118078818833221 0 0.0175031430812444 0.038837156476142 0.0820428092492878 -0.0133707681045294
LYPD2 0.0116617038907549 -0.0271290798049767 0 0 -0.0446601000183488 0.0895524299921997 -0.0149000695302923 0 -0.0561201873504819 -0.00425943405616612
IGLV4-69 0.0233767913901438 0.0226968507731021 0.0226949293947142 0.113502793209993 0.0408789656530242 0.014165473878228 0.0177760325161418 0.00184117365444305 0.0287969000887396 0.10133507013585
IGLV2-14 0 0 0 0.00717194636649572 0 0.00501457816108886 -0.0144910259975648 0 0.0349111094486199 0
IGHV1-69D 0.017055019637064 0.0453436716833112 0.0429087247137184 0.0927506555183039 0 0 0.00200303534173366 0.129164887700268 0.0158047480992593 0.00508818639696081
S100A9 0 0 0 0 0.185273175831776 0 0.0284971401987011 0 0 0
IGKV1-8 -0.0537894877786602 0 -0.00487984179101191 0.0449995474953607 0 0.000175764841203305 -0.000427013197652614 -0.10961630932416 0 0
IGKV2-30 0.00829061567456601 0.0119738409322186 0.0845295575431575 0 0.0107131787602033 0.0237794802328439 -9.54637806373886e-05 0 -0.0386202824897164 0.0467476467708465
C1QB 0 0.075610244468592 0.0272536038915188 0.130168573702041 0.185958390466271 0.0950764664484151 0.273236929087457 0 0.33041748749878 0.0999487613461372
IGHV3-30 0 0.00354227599771332 0 0.0119458260299234 0 0 0 0 0.0225519801179522 0
S100A8 0.0611972534851 0.0291556463984195 0.00683945094452369 0 0.0622118619716561 0 0.0391398921475986 0 0 0.0392101704218429
IGKV1-16 0.0012300606743386 -0.00766298322277186 0 0.0583653935860033 -0.02684236672658 0.02078914070121 -0.0077771008073735 0 0.0947614650439944 0
IGHV5-10-1 0 0.0375871888894151 -0.0117300624047617 0.0334743111300436 0.0222584969130921 0 0 0 0.0253839737263213 -0.0374468029889605
FCER1A 0 -0.447002073972508 -0.0298003025100377 -0.494939841720805 -0.317602538255706 -0.121285324960273 -0.914906305346859 -0.434766348809737 -0.420681790993262 -0.175817544341347
IGLV2-8 -0.0069195128763402 0.00490253009129685 0 0.0174405727949576 0.049822834403207 0.0117577230541725 0.0172047029238073 0.00394219606030065 0 0
IGKV2-29 -0.0416745739120182 -2.72822049105299e-05 0 0 0 -0.00218320991192869 -0.0171158915549812 0.0263909144842127 -0.0235546497819202 0
C1QA -0.169628681996951 0 0 -0.173042733444145 -0.10451527496091 0 -0.504757435637979 -0.00785248679950343 0.142916177453966 -0.193026446937263
TRBV4-1 -0.00190362910877873 0.011435499573783 0 0 0 -0.00137625130407803 0.0268752007797329 0 0 0.0274501145881232
TRBV12-4 0.0179163271058358 0 0 0.016557400407681 0.0199979234998646 0.0221818684586435 0.013158020525634 0 0 -0.0022012431358363
TRBV7-3 -0.00855914315655993 0.000407186158955487 0.0287066604015988 0 0.000978425409372757 0 0 0 0 -0.00883973073484461
PPBP 0.0102139347235908 0 0 0.0305225566071453 0 -0.0699199711545589 0.0106549444838019 0 0 0
IGHV2-5 0.0487897857564586 0.0524600385088252 0.029598931436528 0.0931166932350603 0.00639410115454936 0 0 0.0858173553399671 0.060058156964682 0.0512703040823994
IGHV3-33 0.0158144104474108 0.000668809676440527 0 0.0767648227428355 -0.0131104528823732 -0.0151081655321005 -0.0175624646831668 0 0.0326313671456403 0.0130497193507027
CD79A 0 0.00887783831098401 0 0 -0.00291197156423543 0 0 0 -0.0685472683403043 0.0177420547139085
MS4A1 0.126640898533584 0.0409838999294965 0 0 0 0 0.00589509559946278 0 0 0.0171126952921387
TCL1A -0.0084616701767277 0 0 0 0 0 0 0 0 -0.00307540202507039
CD74 -0.250239838282549 -0.023532084792297 -0.0821697555182857 0 -0.0144757868003311 0 -0.00279194689482285 0 0 -0.0488096505828156
HLA-DRA 0.0766495551635349 0 0 0.0919946743097658 0 0 0 0 0.148152541456391 0
CD79B 0 0 0 0.23840525618903 -0.0848977166366717 0 0 0 0.180701168536221 0
IGHM 0.11025042429464 0 0 0.0634602145632259 0.0412654974276124 0.0373983246969403 0.0127619850186066 0.0132316273685276 0 0
HLA-DQA2 0 0 -0.00166339424585762 0.0459531023778268 0 0.0115321501988822 0 0.0318844823300551 0.0542612335812576 -0.0171415637400367
FCER2 -0.0684453621926277 -0.0117032039813509 -0.0416088227008017 -0.288584063164095 -0.00377803788777719 0 0 0 -0.124391509906699 -0.0475947104386656
BANK1 -0.00203605941198534 0 0 0 0 0 0 0 -0.000132543176739706 0
HLA-DPB1 0.034201832864691 0.0237135764556312 0 0 0.053182238910284 0 0.0496619276528134 0 0.0337753840522997 0
HLA-DRB5 0 0 -0.00300550293307388 0 -0.00469717942734319 0 -0.0104174485711032 0 0 0
FAM129C 0 0 0 0 0 0 0 0.158205297340296 0 0
LINC00926 0 0 0 0 0 0 0 0 0 0
HLA-DPA1 0 0 0 0 0 0 0 0 0.162591155293871 0
LDHB 0.0918399184076031 0 0 0 0.0500764616402673 0 0.000171530081450116 0 0.0315969400394813 0.0828881052646454
TCF7 0.339974048054746 0.0767093368076847 0.25051934002645 0.012920971678155 0.0561922259310829 0 0.0462352086507823 0 0.0280640975886908 0.30374353527586
LTB 0.142151951878717 0.000212225380316896 0.057668983694828 0 0 0 0 0 0 0.159378308763204
MAL -0.120407249453334 0 0.14240963477673 -0.0134706179195517 -0.0272518670959849 0 -0.00855936510783368 0 -0.0602414164058013 -0.0948407043019114
LEF1 0.186778013016607 0 0 0 0 0 0 0 0 0.198998962522548
IL7R -0.0744092446684121 0 -0.0254129287325748 0 0.00218855126443191 0 0 0 0 -0.0286100388662651
CD3D 0 0 0 0 0 0 3.47579163039732e-05 0 0 0.0779248994224992
CCR7 0.0342103322546668 0 0.134486687838097 0 -0.0714524385203544 0 0 0 0 -0.135337249137406
CD3G 0.527568445048642 0.0296484070863769 0.110050809854185 0 0 0 0 0 0.01982669759337 0.112051392293198
NOSIP 0.208072073594858 0 0.306170498119476 0 0 0 0 0 0.0927752972257537 0.476704754757317
AQP3 0 0 0.0154477626158939 -0.0362099408552597 -0.0946666563835093 -0.00714112280475623 -0.00015313281801102 0 -0.058072433725067 -0.0231318275289633
CAMK4 -0.0991484795539087 0 0 0 0 0 0 0 0 -0.152190904296528
CD27 0.0461610423392267 0.0532996966345762 0 0 0 0 0.0120557361721896 0 0 0
CD3E -0.17220135561268 -0.0122344954119253 -0.0200321382900208 0 0 0 0 0 0 0
FLT3LG 0.00493671963707002 0 0 -0.00629545901231753 -0.0155371046865116 0 -0.029277398420563 0 -0.0215687897655593 0.201103232572425
LYZ 0.0488699261271411 0 0 0 9.37765387684741e-05 0 0 0 0 0.00156437773157058
CST3 0.0350624321178188 0 0.0309249633958802 0 0.0574331545907491 0.000448541598967059 0.0356171571059901 0 0 0.134344971036603
FOS -0.0261655393892496 -0.0288250193695227 0 0 -0.0242612994795162 -0.123495224065513 0 0 -0.0137118676239507 -0.0336940065823181
AIF1 0.0563379133965585 0.0374574754468349 0.0877152690142222 0 0.110558150677448 0.0179592454829752 0.0431566939097251 0 0.036296016094907 0.0381377990790304
LST1 0.114239864133318 0.102114880839074 0.00202342479085381 0 0.0867065604384343 0.0945608052558316 0.0470488244325222 0 0.115580740859851 0
SERPINA1 0 0 0 0 0 0 -7.4976793187625e-05 0 0 0
FCN1 0 0 0 0 0 0 0 0 0 0
SPI1 0 0 0 0 0.0272311294282448 0 0 0 0 -0.00104178345390234
TYMP -0.0298465326056114 0.0653004856793697 0 0 0.197025089986529 0.0895259941212411 0.0527172571016125 0 0.201567053860165 -0.0648363035628231
SAT1 0 0 0 0 0 -0.0205067572503624 0 0 0 0
S100A12 0 0 0 0 -0.00608629999852655 0 -0.00787357640688437 0 0 0
VCAN 0 -0.00792744337041947 0 -0.0326620046072005 -0.0784049935122787 0 -0.128913974339773 0 -0.0407541338006221 0
NEAT1 0 0.000861929146613052 0.0134904346330579 0 0.0173654229471579 0.163939156260801 0.0350778444478066 0 0 -0.00594516763897011
GNLY 0.0371356341430943 0.00659588603576753 0.0786147088443468 0 0.00965817145607843 0 0.000296360318214088 0 0 0.032420442503059
GZMB 0.0323190221441234 0 0.0331726475271812 0 0 0 6.96316585981906e-05 0 0 0
MYOM2 0 0 0 0 0.00828146873707788 0 0.00595108902405937 0 0 0.0233237562486215
SPON2 -0.125917657801261 0 0 0 0 0 0 0 0 0
PRF1 0 0 0 0 0 0 0 0 0.00258765039887883 0
NKG7 0.170855338696157 0.0527499970575592 0 0 0.0494083796659791 0 0.00894905336464334 0 0.0361735930981753 0.190629502451311
CLIC3 -0.0729946215459803 -0.0771432764067578 -0.20665809909255 -0.0339923853815906 -0.0470374090406196 0 -0.0185112167042905 0 -0.0888567094550176 -0.0216911963067046
CST7 0.0677759066872576 0.0108395287425371 0 0 0 0 0.00113440099934267 0 0.0132332663245661 0.073071594640399
FGFBP2 0.0872470062665603 0 0.0641455566068338 0 0 0 0.00541152401242645 0 0 -0.180391035346108
CTSW -0.0858396874650321 0 -0.0691798691076789 0 -0.0333868035830204 0 -0.000110655906158982 0 -0.00422405023219436 0
KLRD1 -0.0624664744501711 0 -0.0421217870833114 0 -0.0283753616634731 0 0 0 0 0.10965299618169
GZMA 0 0 0.0976728545258707 0 -0.00771372724481958 0 0 0 0 -0.0362191978757691
HOPX -0.196160601584369 -0.00337015430544129 -0.140735903245429 0 0 0 0 0 0 0.000736195038055741
KLRF1 -0.213087074521275 0 0 0 0 0 0 0 0 0.115480633292406
CD247 -0.0734271945678859 0 0 0 0 0 0 0 0 0
CD8B -0.0227811990312779 0.0213125243579381 -0.326665141756721 0 0 0 0 0 0 0.044371059936297
CD8A -0.0182079575363995 0 -0.309263639561124 -0.00388645415745937 -0.00803371180482248 0 -0.00298012565698604 0 -0.00788200102214234 -0.0125805606388288
GZMK -0.0142091993365732 0 -0.10315561276572 -0.00802951252534948 -0.0059176163802914 0 -0.0204644731273262 0 0 -0.0780198551580957
TRAV1-2 0.0528027788785107 -0.0400697260025795 -0.268832423802641 -0.00926644147497653 0 0 -0.0146618734567005 0 0 0.0541844222196651
LINC02446 -0.0799412830711268 0 -0.00546653298064616 0 0 0 7.18113008236833e-05 0 -0.000888842700810533 0.0213516283061675
IL32 0 0 0 0 0.0528602995672312 0 0.0154182586521107 0 0 -0.0976727925951808
DUSP2 0.015279920727143 0.0149515099247069 0 0 0.00486921247833258 0.0084336225757963 0 0 0 0.193918844933735
LYAR 0.0236978399046631 0 0 -0.00144245005897665 0 0 0 0 0 0.0516584499797531
KLRG1 0 -0.0304007018970031 -0.0705602872284118 -0.0367643258669245 -0.0985378630028293 0 -0.0182691277668566 0 -0.0384232996462091 -0.215704934058184
CCL5 0.0732222385424457 0.0423545964438169 0.0977238138939948 0.0528015797946589 0.0570655156704133 0.0291323913767076 0.04729230548142 0 0.0521700093433812 0.0565422622955307
NELL2 -0.139347780321063 -0.0368551852280041 -0.690711293835591 0 -0.0450256458473492 0 0 0 -0.000127169383817583 -0.278641088681117
CD4 0.0705139790937304 0 0.586055363754852 -0.106834192011042 0 0 -0.0188408992680427 -0.0180139422156145 -0.0500806758670068 -0.132077845156372
NCAM1 -0.154397188416489 -0.0487615747508094 -0.0698827886956688 0 0 0 -0.0294979127584235 0 -0.00873230043669763 0.0757582687888232
CD19 0 0 0 0 -0.0762753834857366 0 0 0 0 0
CD14 -0.00147999505434313 -0.25571690251016 -0.0312780047171088 -0.173047538688114 -0.269570892213265 -0.18544562827283 -0.00627242544930931 0 -0.338999451796392 0
ITGAX -0.0707130455034799 0 0 0.119789324477535 0 0 0 0 0.124121228492416 0
FCGR3A -0.0205152426257739 0 -0.0575273601401476 -0.0158340649031986 -0.0577204163113853 0 -0.057074632041476 0 -0.0499885120456416 0
NECTIN2 1.16689410742832 0 0.980494956039472 0.0226132366968669 0.376535146640872 0.440630175366141 0.15493894510686 0 0.296844726461662 1.536346767642
ITGAL 0.519084311318395 0.366256870285692 0.227906405284991 0.0343988721427737 0.161400399260048 0.0725626882189286 0.122206352860576 0 0.373449657158268 0.994368057303989
IL3RA -0.153769273989377 -0.0831941634971876 0.756270202715981 0 -2.9444259887747 1.77700836601146 -1.40303873195029 0 -0.829475143516882 -0.914192715451775
FUT4 -0.542202450128316 0 -0.403478410043381 -0.254627500766259 -0.0616875518290991 -0.116439763651002 -0.113609804056904 0 -0.643875914343152 0
PVR 0.740521294187328 0.838369417753284 0.416700492856674 0 1.64726805772233 0.190384588826387 0.315362802274068 0 0.971362383448446 0
KIR3DL1 -0.000440557429336432 0.0142486394019518 -0.0124535931421534 0 -0.0136794774562838 0 0.0238598820194308 0 0 0.00361488709727726
CD163 -0.734453931037796 -1.10863733984313 -1.20599029889319 -1.0888589179084 -1.00654919339953 -1.51574951139194 -1.29517765254176 0 -1.30308269995292 -1.03084331694688
SIGLEC1 -0.372581326258276 1.74375206318977 0.135794009673391 1.84515641649004 1.14930091863697 2.4688205094784 2.39005469023746 0 1.19093544494546 0
ITGB2 -0.0747414329972534 -0.2014813307744 -0.00717915378499067 -0.164229161168978 -0.184741604884089 -0.0780990607332054 -0.0793868088120698 -0.0118596548076585 -0.0799983366729718 -0.583911796512343
CCR3 0 0.0859403543378376 0 0 0.0809366487782404 0 0 0 1.26574563726434 -0.465585133243006
CCR4 0 0.0179570413506942 -0.603411864754962 -0.0580038929575567 0.00762208748250354 0 0.0498523287198131 0 0.0843743667567185 -0.188157703175741
CCR6 -0.0903965674360226 -0.055940764390461 -0.134484182392271 0 -0.00603549230334479 -0.0592367835458302 0 0 0.136542591895032 -0.509882463030162
CD1C -0.0682282181214383 0 -0.250117133099438 0.484059051962022 -0.048644247669127 -0.0769604252148204 -0.185182620717221 0.842629383342646 0.29521583912737 -0.264065071208249
CD2 0.136395242235321 0.0650800939083793 0.43297686865151 0 0 0 0.0220958044824187 0 0 0
CR2 -0.358858303844898 -0.0103787421841465 -0.430054979595996 0.0627578059307172 -0.339745614187206 0 0 0.584831075959105 1.20669410467026 -0.185114574920635
CD22 -0.319283655974907 0 0 -0.0328572281849099 0 0 0 0 -0.0794011558653989 -0.0443914369613997
CD226 -0.192242458035836 -0.0047213447929907 -0.110845469961236 0 -0.0132478472108606 0 0 0 0 -0.153979485015715
CD244 0.000199169498842306 0.127339415526159 0 0 0.270306600845994 0 0.114130138240403 0 0 0.277021568290018
IL2RA 0.063691531808649 0.106151114073882 0.794381682013291 0 0 -0.0148121669784081 0 0 0 0.551042370305224
TNFRSF13C 0 0 0 0 0 0 0 0 0 -0.0046015329054927
ICOS 0.151233137154157 0.0909997552040087 0.205987501541263 0 0 0 0.125144818766266 0 0 -0.0518876895794234
PDCD1 0.0520534105256537 0.0703129085968748 0.374616306936979 0 0 0 0 0 0 -0.34135185392455
ITGB1 -0.100513585060125 0 0 0.0636558408692977 0.0135823088126568 0 0.00940072942560973 0 0.0511661698078614 -0.120617515314681
LAIR1 0.139243272804541 0 0.0793386568554459 0.144154901229617 0 0.044909204607298 0 0 0.323300723646 0.337779955021564
PECAM1 0.146488209655804 0 0 0 -0.0405980389605335 -0.0303858162946534 -0.154788768418846 0 -0.0203289294293942 0
KLRK1 0.0200014548543166 -0.0184514361171031 -0.0435788885188407 8.28285729276639e-05 -0.0974264190823452 0 -0.00643476873534585 0 -0.0261708668891293 -0.0646625444250768
FCGR2A 0 0 0 -0.258299260851556 0 -0.900258257818148 0 0 0 -0.0623157819274774
SIGLEC7 -0.189051828344529 0 0 0 0.0336634541016626 0 0.0252466054961649 0 0 -0.293912359539565
CD33 -0.421935501309795 0 0 0 0.521880775277196 0 0 0 0 -0.72109425282605
NCR1 -0.0953956341001205 -0.0790480258268181 0 0 -0.00423574497203338 0 0 0 -0.033618408314415 0
NCR3 0.00615740130482981 -0.0133138520949434 -0.338954682975931 0 -0.0194271810856814 0 0 0 0 0.0492557903363477
CR1 1.28024621107293 1.26153399143994 1.19119824292565 2.34539114737753 1.77337962115388 0.967119462152111 1.39229684524169 0.618895651328103 1.70480640793098 0.967764951608095
CD36 -0.409070935042025 -0.23234950774428 -0.623383614037501 -0.0307763168357884 0 0 0 0 -0.16682241805326 -0.390751930017072
HAVCR2 -0.028205930727661 0 -0.0722703475104823 0 0.0727394916873937 0 0 0 0 0.495046202605924
CD38 -0.00888715890836731 -0.0349714342082744 -0.00902485275443607 0.00400687708402919 -0.0143498739535468 0 0 0 0 0.0271993170631799
ENTPD1 0.0989091706068436 0.511153390080624 0.697967658483357 0.81642089390908 0.552159590328472 0.540694251786965 0.673910260853765 0 0.875654375676011 0
ITGA2B 0.221332445750768 0.363450246267811 0.413732103594509 0.367383345727763 0.468648787768313 0.780257355350571 0.339108448415189 0.33709709591322 0.624195121346583 0.272542009550896
PTPRC -0.742726747398811 -0.444496353172499 -0.83002327721721 -0.18346354246962 -0.248384147928127 -0.202874615833653 -0.246398509209076 0 -0.542305558568807 -0.54341758065986
CD47 0.438299651059771 0.117565151419354 0.395842054181316 0 0 -0.0296857789791373 -0.111210584499985 0 0.11289055614384 0.323799788767546
ITGA2 1.98178507550129 0.277030194167927 1.2612719011202 0.119233280494399 0.308256135573248 0 0.403378203887691 0 0.538421117540244 0.324750320598245
ITGA4 0 0 0 0 -0.0795356959489742 -0.0280967827280474 -0.00174662348011747 0 0.0509013939546508 -0.155215008232672
ITGA6 0.19244173183594 0.0209071691437031 0.503020264788743 0 0 0 0 0 -0.056852391052834 0.49381947985738
CD5 -0.00748638814910271 0.104879700146422 0.608842613329348 0 -0.018442811374978 0 0 0 0 0
CD52 -0.0751414123851941 -0.0380356306071434 0 -0.0845475889527458 -0.0534751004441186 -0.00321161026520078 -0.0688150499302657 0 -0.187439741648898 -0.430640467360512
ICAM1 0.104947055598257 0.127692432285351 0.000583629873217645 0 0 0 0.0907365833227727 0 0 0.206881192712368
B3GAT1 -0.13200556137069 0 -0.0556369905885602 0 -0.105315560406582 0 -0.0382715804516016 0 -0.00576112415491704 -0.21843389433801
SELL 0 0 -0.139724475949892 0 0 0 0 0 0 0.169566385341588
SELP -0.393009243630787 -0.462327065910591 -0.129940923814135 0.0500966932894771 0.0531730079781682 -0.587962746252071 -0.111330097248053 0 0 -0.286026831161643
FCGR1A 1.30565713072383 1.87579558035883 1.71925229031998 1.24570983329384 1.82577685527293 1.12243827148889 2.16197706776126 0 1.56939788220953 1.4782817158757
CD69 0.488222236057936 0.214858252731654 0.441842924286461 0.0700950299741789 0.111917134770392 0.0387359569703863 0.0370625991832896 0 0.121012114921534 0.39897480762565
CD7 0 0 0 0 0 0 0 0 -0.0261777493381693 0.163470184452659
TFRC 0.103255469832898 0 0.0342677246657659 0.0413853539053122 0.137802117277343 0.192496666767042 0.0949123026402293 0 0.028267797065192 -0.0489358364083737
NT5E -0.0362899946315686 0.00539969884347332 -0.305350028874994 -0.204681944084863 0 0.00022804306816805 -0.116424034900872 -0.183719930256212 0 0.182176985596314
FAS 0.444620427799981 0.132139623435962 0.437501562477133 0 -0.00347993470121029 -0.051901124405699 -0.101222481107673 0 0.17402544462399 0.0857275272208666
CD96 0.143190428668138 0 0 0 -0.0715539391623605 0 0 0 0 0.0505897214220732
CLEC12A -0.801503918032069 0 -0.0823026437354691 0 0 -0.0558756867172818 -2.38729579418346e-05 0 0 -0.303058945211048
IGHD 0 0 0 0.459776970023898 0.137707701396131 0.0245282483505835 0 0 0.334329164889766 0.00748721198995986
TRDV2 0.742697707021998 0.138006034786837 0 0.116282343346601 0.029448030051109 0 0.0363096803205311 0.0174388871782494 0.11476294575096 0.226718675347329
TRAC 0.0935847685874737 0.00859861474870761 0 0 -0.0355776898178487 0 0 0 0 0
TIGIT 0.0402189948950956 0.0348070950043959 0 0 0.00660959463138117 0 0.00308343552648975 0 0 0.00344983408984084
CXCR3 -0.132604440877688 0 -0.33515485253829 0 -0.0594234118478287 0 -0.0112609873998523 0 -0.0633375619149223 -0.0826703806474175
CXCR5 -0.310100305804133 0.118706856651816 -0.112001464348924 0.270063000191783 -0.00289852563431068 0 0.0245397689915545 -0.245031505038853 0.522052672465157 -0.51058168868547
CD24 -0.240798709422051 0.00560279541131979 -0.0219800051968371 0.220700428194714 -0.00184144539406908 0 0.00726058889889609 0.842262558727522 0 0
THBD 4.47139933192029 5.95813278018443 5.82720573428387 0 34.1945012796335 7.82442986921913 18.8310464189079 0 20.8950138729067 6.96441581163517
FCGR2B -0.132080817622557 -0.0955364700582575 -0.0556490186209586 0.0610572281930676 -0.137734262871002 -0.125776288664785 -0.135531908621017 0.0545699808971866 0 -0.355078601996618
TRBC1 -0.190193992842499 -0.0229690733387181 -0.242756740772888 -0.0369760075863187 -1.43434479404569e-05 0 0 0 -0.0744544040887099 -0.0798431486908799
TRBC2 0.267944839593785 0.0617826339646034 0.0614295745442157 0.174017178666895 -0.0586035692895461 0 0 0 0.281844635611617 0.0983218276476094
FCER1G 0 0 0 0 0.0233468509898397 0 0 0 -0.00544929432628367 -0.0326825357922127
VEGFA 1.35005141620291 3.53587280546963 3.5412139174408 2.05294032267348 6.42187228322051 7.61004715724362 4.90476908719148 0 2.70185647666475 1.64119551242722
VEGFB 0 -0.0170585225773375 -0.10363477075748 0 0 0.0829940006772123 -0.0206700543179832 0.117071649686618 0.00843676030912094 0.00906999981698017
