0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
CD247 0 0.432565065237874 0 -0.321182889983254 0 0 -0.263836671845447 0.0485185792179876 0
GNLY 0 0.035104045884789 0.107373571286789 -0.0760996465160434 0 0 0 0 0
SPON2 0 0.00130273534797764 0 0.054041656149546 0 0 0 0.0338569814597972 0
PTGDS 0 0.0373846163583741 0 0.00263614360377571 0 0 0.0593774638765836 0 0
PRF1 0 -0.0978411615051751 0 0 0 0 0 0 0
CTSW 0 -0.395298785864026 0 -0.0889453673462378 0 0 0.19950095771213 0 0
CST7 0 0 0 0.00254356233688874 0 0 0 0 0
GZMB 0 0.0588460653542898 0 0.121509215962582 0 0 0 0 0
IFITM2 0 0 0.0365778410968087 0 0 0 0.000425159031803066 0.0904977709906816 0.00228736536417636
FGFBP2 0 -0.0137487988519238 0 0 0 0 0.0499698468647796 -0.000807399925510075 0
UBB 0 0.149522397370405 0 0.410609592704637 0 0 -0.0862687134828252 0 0
KLRD1 0 0.0368877575942262 0 -0.0523794354059086 0 0 -0.111033481012878 0 0
SERF2 0 0 0 -0.118160554869142 0 0 -0.29577919468895 0 0
ARPC2 0 -0.75349265916476 0 0.0106971868417495 0 0 0.816150961995109 0 0
HBA1 0 0 0.059347838832989 -0.138117825458353 0 0 -0.0625958502456384 0 0
CD7 0 0 0.0404275814742715 0.00993580925133032 0 0 0 0.0669367308793529 0
ID2 0 -0.0829368516327959 0.0811730612128137 0 0.0187246120915329 0 0.0884803070914377 0 0
HLA-C 0 -0.0681333955674094 -0.0412958336081641 0 0 0 0.107618054220974 0 0
GZMA 0 0.0592047863454672 0 -0.0822820445935586 0 0 -0.000396851656787239 0 0
CFL1 -0.0179900323099114 0.370831755064823 -0.179391202258549 0 -0.0222455804106055 0 -0.607101220537446 0 -0.0805146109882267
MYL12A 0 0 0 0.259676723574585 0 0 0.0605319318871379 0 0
HLA-E 0 -0.0276932413503849 0 -0.0088204898113647 0 0 0.0990111434735545 0 0
B2M -0.0127415168693021 0 0 0.0130882790996908 0 0 0.0686663991574367 0 -0.00423847737083577
C1orf56 0 -0.0154932565056189 0 -0.0598155773065411 0 -0.018595933822649 0.00373652841754157 0 0
STMN1 0 -0.136931634422742 0.0178484936655299 -0.0529647373239962 0 0 0.134018499936678 -0.00271324559522019 0
TUBA1B 0 0 0 -0.0817696260929018 0 -0.0921658058460922 -0.133557535667518 0 0
LYPD2 0 -0.168909450377983 0 -0.19152758304132 -0.0404221982338163 -0.113674828470371 0 0.192927578463661 -0.101335967959853
LST1 0 0 0 0.0294822256212775 0 0.00583847429138241 0.0295389943838079 0 0
CEBPB 0 0.808903714660138 0 0.635639113069723 0 0.200926579148645 -0.0867321922429516 0.334872105544076 0
SERPINA1 0 0 0 0 0 0 0 0 0
IFITM3 0 -0.127968466388117 0.0332695129478576 -0.257056970710494 0 0 0 0 0
PSAP 0 0 0 0.00307324195394333 0 0 0 0 0
FCER1G 0 0.0647626589586216 0 0.0310891270577623 0 0 0.118888010042889 0.0904825306548119 0
AIF1 0 0 0 0.0443259891566107 0 0.0443459882048824 0.185945253382911 0 0
S100A11 0 0 0 -0.170201532597813 0 0 0 0 0
MS4A7 0 0 0 0.0362379063608642 0 -0.0322211435927905 0 0.2258280547166 0
SPI1 0 0 0 0 0 0 0 0 0
COTL1 0 0 0 -0.0485113898275611 0 0 -0.0198463051138966 0 0
IFI30 0 -0.0403578719023499 0 -0.578079939043816 0 0 -0.0362168432135317 0 0
NAP1L1 0 0.403756652285399 0 0.510225978595899 0.0301071589381592 0 0.035539978184313 0.214561362763051 0.0495412370900316
TIMP1 0 0.109807810652724 0 0.00662062824903983 0 0 -0.050292713467011 0 0.0921155342331757
ARPC1B 0 -0.0177864522365103 0 0 0.00269910514383615 0.0283765130858287 0.314277587876913 0 0
OAZ1 0 0.00349008098200621 0 0 0 0 -0.00643626281648568 0 0
SAT1 0 0 0 0.00248642631960646 0 0 0 0 0
FCGR3A 0 -0.188552086938243 0 -0.0294324338760157 0 -0.0625939054961917 0 0.360741173958366 0
EMP3 0 0.158319052571739 0 0 0 0 -0.0764639257490051 -0.0261091825410792 0
FTH1 0 0 0 0 0 0 0 0 0
NPC2 0 0.107021097104951 0 -0.0216298443864082 0 0 -0.211931385477007 0 0
STXBP2 0 -0.104673915530421 0 -0.0313690720287372 0 0 0.000850791191532244 0.118867853137388 0
FTL 0 0 0 0 0 0 0 0 0
S100A4 0 0.0106352630075736 0 0 0 0 0.0522876551832903 0 0
S100A6 0 0 -0.00287495796362403 0.162243374918842 0 0 0.00760393457350824 0 0
CYBA 0 0 0 -0.102831814285679 0 0 0 0 0
LGALS1 0 -0.126792978999915 0 -0.120590367338694 0 0 0.0156102887327617 0 0
TMSB4X 0 0 0 0 0 0 0 0 0
CD4 0 0.0300349478969 0 0 0 0 -0.148253422021962 0 0
NCAM1 0 -0.202240206234192 1.06837748239004 -0.53049538329999 0 0 -0.0045238221122115 0.446200139551168 0
CD3E 0 0 0 0.0338508763529873 0 0 0 0 0
CD19 0 0 0 0 0.0632547052842786 0 -0.281234258973876 0 0
CD14 0 -0.102525511051156 0 -0.212803981265664 0 0 -0.00153385910230919 0 0
ITGAX 0 0 0 -0.332294574721284 0 0 -0.342096366955656 0.128996516351789 0
IL7R 0 0 0 -0.0151733374398158 0 0 0.0140300312953125 0 0.0729168632439228
NECTIN2 0 0.099158251420335 0 0.680369616532999 0 0 0 0 0
ITGAL 0 0 0 -0.00901970834523937 0 0 0 0 0
IL3RA 0 0 0 -1.68791294002111 0 -0.516675556772791 -0.755219257122939 1.04725605410835 0
FUT4 0 -0.0714686934436938 0 -0.128013616195335 0 0 -0.224560041170348 0 0
PVR 0 0 0 -0.663504806432314 0 0.107510350399305 0.285635773092276 0 0.122816861774841
KIR3DL1 0 0.0193840087600164 0 0.109748814975149 0 0 -0.0584530805151896 0 0
CD163 0 -0.132662604064578 0 -0.607361216658535 -0.148058246943597 0 -0.600133313579737 -0.12122466045408 0
SIGLEC1 4.85678835904553 1.67311222860761 2.82459154031298 -0.222711976799824 4.97658464442664 5.36028333406199 0.705001683572805 2.8863554510586 3.83995595330624
CCR3 0 2.01150241434395 0 0.184313405171211 0 0.0594602052208086 -0.782861129928015 0 -0.00396093851645231
CCR4 0 -0.445320610395603 0 -0.195392395907219 0 -0.0139973602000695 0.291809662709604 0.079095384995361 -0.214973026154942
CCR6 0 0 0 -0.146588430910927 0 0 0.0306450805176203 0 0.105812938157166
CD1C 0 0 0 -0.0690932252403933 0 0 -0.0746998037285 0 -0.141505019231822
CD2 0 0.226228132392856 0 -0.0536296436314676 0 0 -0.154215681508293 0 0
CR2 0 -1.23907580612987 -0.0553641937449086 -0.748242944008784 0.0162833503890883 -0.18350058648965 0.405522390592458 0 0
CD22 0 -0.140251667715903 0 -0.878971320173868 0 0 -0.282453184518942 0 0
CD226 0 -0.0396394425708655 0 0 0 0 0.0369835297392911 0 0
CD244 0 0.184991407666569 0 0.243017010229971 0 0 -0.082773492166902 0 0
IL2RA 0 -0.0958681312968104 0 -0.234173129279449 0 0 -0.0468300328361164 0 0
TNFRSF13C 0 -0.0507789540953144 0 0.00473983975805804 0.246042157076378 0 0 0 0
CD27 0 -0.171780085977877 0 -0.0450326213242098 0 0 0.0951113194422664 0 0
ICOS 0 0.245638797682437 0 0.134969635394287 0 0 -0.204446379863903 0 -0.0496399383591631
PDCD1 0 0.319438714367448 -0.0784309513403157 0.370453570825643 -0.0196090788271655 0 -0.126139071317341 0 0
ITGB1 0 0.257709059250663 0.0249856919718037 0.00865248172841902 0 0 -0.122801000962987 0 0
LAIR1 0 -0.0807702706791081 0.0294255383792198 0.0602488530426574 0 -0.0290560209408472 0.180535605046822 0 0
PECAM1 0 -0.00896688938456025 0 0.107709191117232 0 0 0.195709648960891 0 0
KLRK1 0 -0.120560469835579 0.0173697123865484 -0.108708757842324 0 -0.00664497273699009 0.0948822715038579 0 -0.0370707890224074
FCGR2A 0 0 0 0.0816962930491122 0 0.202039759762483 0 0 0
SIGLEC7 0 0 -0.280781240212519 1.14217506860155 0 0 0.266383442211716 0 0
CD33 0 -0.804608102679536 0 -1.43264756390222 0 0 0 0 0
NCR1 0 -0.113332790068284 0.138840860700213 -0.0902334528175893 0 0 -0.165456274498254 0.00393377589947673 0
NCR3 0 -0.444943834469948 0.115278229676532 -0.0204119136076638 0 0 0.0726430038036212 0.0733118693575898 0
CR1 0.25846546664327 1.14504082576551 0 0.446098761321476 0.877448780253636 0.562185679024734 -1.23211218029549 0 1.0315309944464
CD36 0 -0.671459367640936 -0.00102367413346704 -0.30436085394711 -0.127020894627524 0 0 -0.194554845428522 0
HAVCR2 0 0 0 0.143209750775374 0 0.0626504121910174 0.124208363386505 0.402845542212528 -0.124858625225278
CD38 0 -0.266116643675075 0.0456636541856176 -0.484616808310393 0 0 -0.0908029591463389 0.241642350538749 -0.0916694676289477
ENTPD1 0 0.91388569697255 0 0.459501123981111 0.301260619366209 1.03502475708838 0 0 0
ITGA2B 0.0431879629207435 0 0.109530999201077 -0.207105147569864 0.378434661319066 0.235287624022768 0 0.2603689706524 0
PTPRC -0.0328416092341191 0 -0.00859659924252814 0.536946723399072 -0.0841915608851216 -0.0586526830522097 0 0 -0.0925200596700464
CD47 -0.0157574961352069 0.121348099944963 0 -0.297892178335513 0 -0.0988821206487948 -0.338806582695474 0 -0.104138789760357
ITGA2 0 29.9045750573844 0 11.8127510450589 0 0 -10.3775507553698 2.96401305416524 0
ITGA4 -0.00865773407649273 -0.109633108138496 -0.136795303414308 0.00476416790062731 -0.0571527789296015 -0.0359927431005663 -0.0626899428242763 0 0
ITGA6 0 0.501926262547772 0 0.302396508821761 0 0 -0.182568060089673 0 0.106223154813132
CD5 0 0.335194505820505 0 -0.104701822754271 -0.0126370757251555 0 -0.428439271521076 0 0
ICAM1 0 -0.0681541296165447 0 0.017339617812386 0 0.25116476512614 0.0568922632300355 0 0
B3GAT1 0 0.0507981042514357 0 -0.153242976334552 -0.040720318624523 0 -0.207474817117471 0 0
SELL 0 0 0.0303014615143717 0.252857401703457 0 0 0.103543006458924 0 -0.030350262218143
SELP 0 -0.472201358525425 0 -0.616499338167996 0 -0.160058386968717 -0.07880151525179 0 0
FCGR1A 0.260740209370761 2.00680433576728 0 1.58746243405511 0.353159476979543 2.06165869676666 0.189747021973918 0 0
CD69 0 0.728350446328329 0 0 0.000267050866483756 0 -0.283306442559657 0 0.141905254785339
TFRC 0 -0.0113054413738225 0 -0.278684864449521 0 0 -0.172154208540847 0 0
NT5E 0 -1.00693770154242 0 -0.134636628353406 0 -0.0121976283872349 0.705049234841798 0 0
FAS 0 0 0 0.00691958182038705 -0.00395092272911017 -0.0288262347244287 0 0 -0.00492454541816941
CD96 0 -1.05827918500663 0 -0.470644081054756 0 -0.00484161306546924 0.330909390654881 0 0.0303343821505534
CLEC12A 0 0 0 -0.47797281607815 0 0 -0.158138186701704 0 0
TRDV2 0 -0.133224970853534 0 0.491257323768417 0.0640699693400076 0.171665797441813 -0.317431570943427 0 0
TIGIT 0 -0.00222246204229642 -0.036960828640571 0.158062240101272 0 0.0236204856058507 -0.0541523510345172 0 -0.070938223910319
CCR7 0 0.183565481838613 0 0.0768695126616061 0 0 -0.107785648831385 0 0
CXCR3 0 -0.359711188281751 0.0705694980869632 -0.169696159841857 0 0 0.151882648591479 0.00318090560575577 0
CXCR5 0 -0.399777543629771 0 -0.489020436696791 0.527364048938372 0 0.0846622310959304 0 0
CD24 0.109627875292846 -0.657628263280994 0.0671815313651937 -0.854063338559688 0.776955737606613 0 0.0467467961228644 0 0
THBD 0 2.51878964377428 0 0.20663509344908 0 1.29265692537725 0 -0.225177854366878 0
FCGR2B 0 0 0 -0.196745762685559 0.163629284254443 0 -0.110453563538412 0 0
TRBC1 0 -0.0277796107227482 0 0.0803887405849709 0 0 -0.160120708943562 0 0
CD3G 0 0 -0.119209222413156 -0.0107704118058137 0 0 0 -0.213380898212034 0
FCER1A 0 0.132194141774062 -0.0266761501939705 0.082996903011902 -0.153017333129323 -0.531402688568602 0 -0.20729253556337 0
VEGFA 1.27118552434683 0.401907606537297 0 -0.70274088014293 0.611501137000625 0 0.486998537953822 0 0
VEGFB 0 0.375837130922356 0 0.30702630713312 0 0 -0.209510170614137 0 0
