0034-anti-human-CD3 0048-anti-human-CD45 0072-anti-human-CD4 0100-anti-human-CD20 0052-anti-human-CD33 0064-anti-human-CD123 0081-anti-human-CD14 0136-anti-human-IgM 0159-anti-human-HLADR 0066-anti-human-CD7
CD79B 0 0 0.00187281469225586 0 -0.000440853323051775 0 -0.0157579460098651 0 0 0
LINC00926 0 0 0 0 0 0 0 0 0 0
FAM129C 0 0 0 0.130351824177313 -0.127449376686486 0 0 0 0 0
FCER2 0 0 0 0 0 0 0 0 0 -0.00164913484584914
BANK1 0 0 0 0.208901079420832 0 0 0 0.124370019983933 0 0
LTB 0.080370959185075 0 0.039742121323561 0 0 0 0 0 0 0.0978931452961167
IL7R 0 0 -0.0425857996207732 0 0.0142226668999151 0 0 0 0 -0.0190485702336676
TCF7 0.184676110948851 0.0468985857529335 0.00667694277202271 0 0.0304449737832137 0.000804350006186611 0 0 0 0.279592692572174
LDHB 0.0335677157129329 0 0 0 0 0 0 0 0 0
AQP3 -0.0621394624705732 0 0 0 -0.0178493890355619 -0.0171457838955085 -0.00681883308379211 0 -0.0320863909112069 0
LEF1 0.0128706300142015 0 0 0 0 0 0 0 0 0.205332665990836
MAL 0 0 0.0639457534450237 0 -0.074794191900864 0 0 0 -0.00980196554763068 0
CCR7 0.0432069018790724 0 0.0699556209910309 0 0 0 0 0 0 0
NOSIP 0.208793100731041 0 0.325099660652075 0 0 0 0 0 0 0.172693306065639
SARAF 0 0 0 0 -0.00201122565369379 0 -0.00815403294247206 0 0 0
TRAT1 -0.10529210592642 0 0 0 -0.0305745491841981 0 0 0 0 -0.137201237274634
TSHZ2 0.0831742409794682 0 0 0 0 0 0 0 0 0.113467899245198
RCAN3 0.0028643816377526 0 0.216998452890202 0 -0.0223221884268115 0 0 0 -0.0691640271636384 0
INPP4B -0.0172655206872791 0 0.362163372499004 0 0 0 0 0 0 -0.0170174899328073
GPR183 0 0 0 0 -0.0861170865235192 0 0 0 0 0
FCN1 0 0 0 0 0 0 0 0 0 0
SAT1 0 0.0456101085203861 0 0 0 0 0 0 0.00014152835027007 0
TYROBP -0.0762380712043571 0 0.0214516280982624 0 0 0 0 0 0 0
AIF1 0.100904802944684 0.0569936112344222 0.0198346544602474 0 0.0552625065172726 0.0247898189935929 0.0445177479859919 0 0.0624116118631532 0.129409249038084
SERPINA1 0 0 0 0 0 0 0 0 0 0
LST1 0.0676884066225308 0.0944353710204281 0.0144197412456685 0 0.207018727472038 0.0948480041476916 0.0104811730902564 0 0.167405876673734 0.026514854591
VCAN 0 0 0 0 0 0 0 0 0 0
SPI1 0 0 0 0 0 0 0 0 0 -0.00037283153779276
CTSS 0 0 0 0 0 0 0 0 0 0
GNLY -0.0117973579467238 0 0.0429844505122474 0 0.00649444171060506 0 0 0 0 0.124496273623437
GZMB 0.0446476763416811 0 0 0 0 0 0 0 0 -0.0449595365385213
PRF1 0 0 -0.0022179401665376 0 0 0 0 0 0 0
HOPX -0.459044781974727 -0.00818240856768855 -0.00168809686151639 0 0 0 0 0 -0.0253949552517216 0
NKG7 0.00790593557099034 0 0 0 0 0 0 0 0 0.137791790966041
SPON2 0 0 0 0 0 -0.00515470354227701 0 0 0 0
CLIC3 -0.10172885614485 0 -0.160833776060085 0 -0.00834699911129428 0 0 0 0 0.0738615353681936
FCGR3A 0 0 -0.0884260717554381 0 -0.0788546713305875 0 -0.0682712374891244 0 0 0.004559386602184
CST7 0.0440838833602921 0 0 0 0 0 0 0 0 0.000206543541652889
KLRF1 -0.247255482030547 -0.0253555119022672 0.253179296279806 0 -0.0239411539200431 0 0 0 -0.00720140806985557 0
GZMA 0 0 0 0 -0.0132354981824613 0 0 0 0 -0.201764333525385
TRDC -0.12271939226705 0 0 0 0 0 0 0 0 0.134358232231047
KLRD1 0 0 0 0 0 0 0 0 0 0
CTSW 0 0 -0.317263945100686 0 0 0 0 0 0 0
CCL5 0.104100855090227 0.029718139555502 0.0109619421863408 0 0.00789630861744145 0 0.00919380044648718 0 0 0.0910162470425264
CD8B -0.0753303210557027 0.0157477954387423 -0.224909924055992 0 0 0 0 0 0 0
CD8A 0 0 -0.148861133699823 0 -0.0156671762320667 -0.00269568355781613 0 0 0 -0.0250341117999211
LINC02446 0 0 -0.0769833483573322 0 0 0 0 0 0 0.113776402007814
GZMM -0.0169684314253156 0 0 0 -0.0296842664649713 0 0 0 0 -0.211894086551972
GZMH 0 0 0.00411844235989768 0 -0.000369473710316582 0 0 0 0 -0.123114485283898
FGFBP2 0.00658905860288747 0 0 0 0 0 0 0 0 -0.0117685559550916
DUSP2 0.00979669902141725 0.0489226671921696 -0.129071193236397 0 0.0415298493488394 0.00473952795480064 0 0 0.0462941528246195 0.178309691662241
CD4 0 0 0.325504088647624 0 0.117109991619155 0.000349759921648415 0.0115177686802622 0 0 -0.00841252447714646
NCAM1 -0.629415162691856 -0.0898970063742595 -0.115876418022062 0 -0.0722175201409875 0 0 0 -0.00249810525452152 0
CD3E 0 0 0 0 0.0326771128656591 0 0 0 0 0
CD19 0 0 0 0.0146169673524132 0 0 0 0 0 0
CD14 -0.00208416463593085 0 0 0 0 -0.0587606822755476 0 0 0 -0.0221820954591003
ITGAX -0.294728131049952 0 -0.00240813523206492 0 0 0 0 0 0 -0.0505408312782653
NECTIN2 0.993019445656252 0 0.255472118751012 0 0.107050782325935 0.0646770445811247 0 0 0 0.663052802482792
ITGAL 0 0.127417099575931 0 0 0.137097128975701 0.150818540912239 0 0 0 0
IL3RA -0.582720608897729 0 0.558045228835515 0 0 3.54193039450228 -0.825889778660169 0 2.51516457902329 -0.861090151184678
FUT4 -0.270794269188889 0 -0.230119726335287 0 -0.0133551417683192 0 0 0 0 0
PVR -0.297989314925845 0 0 0 0.648835946053694 0 0.163251359657434 0 0.983981001305296 0.0198693365857158
KIR3DL1 0.12936136516075 0.0221476890641929 0 0 0.0179155793635072 0 0 0 0 0.118877493709542
CD163 -1.10566600335838 -0.135355909465964 -0.67635723768535 0 -0.117716650964339 -0.444987598295121 0 0 -0.00260676820935738 -1.07452482673731
SIGLEC1 -0.00547895656978178 4.42812703370699 1.39366455141551 4.76217606727499 4.2026755997151 4.96424548596106 5.78573033528169 0 5.92404508842514 0
ITGB2 -0.186631268006484 -0.12130308670986 0 0 -0.0614679256394388 -0.0520903083907947 0 0 -0.0359633963165977 -0.260442173609736
CCR3 0.231206139501682 0 1.914542689914 0 -0.27287129331562 0 0 0 2.70402326822995 0
CCR4 -0.175663499257241 -0.0183952966143643 -0.427183256654737 0 -0.019588744451048 0 0 0 0 0.173215687491467
CCR6 -0.25719420023212 -0.103640389569881 -0.159015543154876 0 0 0 0 0 0 -0.667722108802119
CD1C -0.163041381663159 0 -0.16990636472972 0 0.100225335798952 0 0 0 0 -0.411017724423449
CD2 0 0.0190531222191471 0.213173972946623 0 0 0 0 0 0 -0.0386291169058087
CR2 -0.729240054338267 0 -1.10612414792191 0 -0.0834597099290636 0 -0.0892544272608536 0 0.463210098158576 -0.078118495754496
CD22 -0.310994310161761 0 0 0 0 0 0 0 0 -0.689344586521983
CD226 -0.0421679566230421 0 -0.0397442007375122 0 0 0 0.0199980503593576 0 0 -0.0156901873207389
CD244 0.26640655440955 0 0 0 0 0 0 0 0 0
IL2RA -0.155323571294979 0 0 0 0 0 0 0 0 0.267967817474515
TNFRSF13C 0 0.0621527735805587 -0.0203820916354477 0.133998242815242 0 0 0 0.0532478346086437 0.156792697236726 0
CD27 0 0.0187407215613275 -0.179419739498763 0 -0.0262168705815261 0 0 0 0 0.011235214482723
ICOS 0.0352342946624135 0.0222974921063733 0.170581609346684 0 0 0 0 0 0 -0.133093173568526
PDCD1 0.407573358407441 0.19465958746708 0.316222755694505 0 -0.024129740471338 0 0 0 0.179579207787846 -0.102329368477206
ITGB1 0 0 0.145648920772213 0 0 0 0 0 0 -0.327194434195948
LAIR1 0.158946536426588 0 0 0 -0.0574930675852043 -0.00682112979519441 -0.0477103831757311 0 0.00541025489538025 0.354498775176382
PECAM1 0.0375676678277157 0.0323676780178179 -0.135259807705783 0 0 0 0 0 0 0
KLRK1 -0.102289544138774 0 -0.109019661539886 0 0 0 0 0 0 -0.0199410599933292
FCGR2A 0 0 0 0 0.000264434506886114 0 0.0943016537837301 0 0 -0.0577901234395544
SIGLEC7 0.0318933816538498 0 0 0 0 -0.029696266219877 0 0 0 -0.142915091616684
CD33 -1.62425319015915 -0.27615480609064 -0.567998702946441 0 0.00146416034029197 0 0 0 0 -1.81021373674674
NCR1 -0.0967946390021594 -0.154559780810976 -0.0892149845893399 0 -0.0331600313773753 0 0 0 -0.0571634873715016 0.25729009524802
NCR3 -0.0111229540965275 0 -0.600755725112132 0 -0.000881239474206906 0 0 0 0 0.0961675890019305
CR1 0.942292157471942 0.356756960197506 0.907087005529069 0.389811821988511 1.2517972874309 0.072882377573023 0.633422743977062 0.225463489526553 0.0384682739466203 1.40918290615426
CD36 0 -0.102909396693692 -0.663533087755238 0 0 -0.0324790824428111 0 0 0 -0.022704284862559
HAVCR2 0 0 0 0 0.0849306396452047 0 0.00231651538189798 0 0 0.0828049473316624
CD38 -0.489081681254988 -0.0513673088094599 -0.204792647347616 0 -0.0918354759914512 0 -0.0217183840802396 0 0 0
ENTPD1 0 0.402957522930018 0.890458811083176 0.152883912211555 0.800846922872688 0.246800283763471 1.14293017471017 0 0.449381387100448 -0.106525010262627
ITGA2B 0 0 0.0239521772146581 0 0.141016935624516 0.250799328635981 0.174698478884986 0 0.243622891606832 0
PTPRC -0.181306937937719 -0.257096018934374 -0.497348125454384 -0.0703487673649078 -0.197376381598593 -0.129362572971736 -0.14878426244235 0 -0.276826679102953 -0.248092153181982
CD47 0 0 0.275841274614122 0 -0.17461389798147 -0.00635135856036668 -0.106905567068128 0 0 -0.343666745765854
ITGA2 9.3223099396902 0 19.2527666863422 0 0 0 0 0 0 -20.555973791281
ITGA4 -0.00762101369646401 0 0 0 0.0120767033837245 0 0 0 0 0.0337724366428108
ITGA6 0.167056581962176 0 0.401699257615531 0 0 0 0 0 0 0.0647819945638553
CD5 -0.0745188926657832 0 0.164302449068089 0 -0.0930436330576848 -0.00899880551914138 0 0 -0.025890661408635 -0.256015045795601
CD52 0 0 0.0184839941959492 0 -0.0791282050908858 -0.00583741490189716 -0.054397200566554 0 -0.0431244788954336 0
ICAM1 0 0.0729631553117736 0 0 0.224886176631205 0 0.327055788297245 0 0.0883735525344709 -0.000300873836872475
B3GAT1 -0.111116878518533 -0.0886943025958583 0 0 0 -0.00414983560547761 0 0 0 -0.0743137068937102
SELL 0 0 -0.0366993028848273 0 0 0 -0.00767463422773139 0 -0.00343327634966612 0
SELP -0.346937104949488 0 -0.31398015858504 0 -0.00190336040269496 0 -0.169519577273988 0 0 0
FCGR1A 1.35938647717347 0.969790837595435 2.45782370808009 0.227268353182957 2.5160889137437 0.303841633910896 2.34715418180732 0 0.742596037415855 1.59409522327228
CD69 0.167798465541308 0 0.625899792254956 0 0.0418179134361131 0 0 0 0 0.26570143815446
CD7 -0.00402080232940389 0 0.0122875432748249 0 -0.023647447383752 0 0 0 -0.0119723386990567 0.285369133657503
TFRC -0.244235797464662 -0.0124168281415089 0 0 0.119930399911113 0.173313618277733 0 0 0 -0.167097314661205
NT5E -0.114818921010466 0 -1.09884195710773 0 -0.0561315924393647 -0.00618052760233163 -0.000588702412335782 0 -0.0547021229457518 0
FAS 0.00514267850661467 0.0131469558425308 0.0176178324574335 0 0.042287577189985 0 0 0 0 0
CD96 -0.592581729036526 0 -1.11397186533362 0 -0.283629461198453 0 0 0 0 -0.0348106357105749
CLEC12A -0.57811596337266 0 -0.14102152942985 0 0 0 0 0 0 -0.846110874988053
IGHD 0 0 0.107673691502611 0 0 0 0 0 0.148952371836927 0
KLRG1 0.263337572557416 0 0.235805908134856 0 -0.0221772414172014 0 0 0 0 0
TRDV2 0.612062048633425 0.0415163937402627 -0.0645667708169319 0 0.0371547202567204 0.0621286248159282 0.195914740084309 0 0.228841632145769 0.271753788815092
TRAC 0.0151500917963525 0.062724708580575 0.137447590032395 0 0.000379430077228028 0.0138867542267693 0.00840200378389591 0 0 0.00395957319738511
TIGIT 0.260851135647842 0.113632382943183 0.0601417575904907 0 0 0 0.00483845166251813 0 0.0310598796286622 0.0360190787418781
CXCR3 -0.120745088177753 0 -0.231478761542422 0 0 0 0.00177749301928217 0 0 -0.0813290495696544
CXCR5 -0.318137323887763 0.1661002762112 -0.0377806847005688 0.124646409897134 0 0 0 0 0.388856795327856 -0.399448011488708
CD24 -0.272614869202038 0 -0.476370561453907 1.06707803445274 -0.136436301158245 0.11760628022299 0 1.60703799794635 0.170851616412 -0.0690182029955655
THBD 0 0 2.14010062851967 0 3.19004650655781 0.808290767553044 1.63376434169179 0 1.66409932598666 0
FCGR2B -0.347402072502196 0 -0.0707132513341642 0.037862801733884 -0.00047799842824423 0 0 0.0548554584019886 0.231379858693279 -0.161324923786509
TRBC1 0.0735194898853625 0 0.197680774595657 0 0.075328904321173 0 0.0208961336001879 0 0 0
TRBC2 0.237997389089253 0.00238756527411885 0.0264135109212967 0 0.0345812896340311 0 0 0 0 0.0933831365353209
CD3D 0.0553256460856196 0 0 0 0 0 0 0 0 -0.0112597362063403
CD3G 0.159932653280774 0 0 0 0 0 0 0 0 -0.0128882191332752
FCER1G 0 0 0 0 0.0401524908203888 0 0 0 0 0
VEGFA 0 0.791349206061611 1.67893429371808 0 2.84224133322964 2.57055685424857 0.35150861593476 0 0 0
VEGFB 0.378731158261172 0 0.457711297089616 0 -0.0772109237016302 0.024646322325611 0 0 0 0
