0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
S100A12 0 -0.0693600477979396 0 0 0 0 0 0 0
LYZ 0 0 0 0.0810918156761555 0 0.000775525780122782 0 0 0
FCN1 0 0 0 0 0 0 0 0 0
VCAN 0 0 0 0 0 0 0 -0.0267655873393805 0
MAFB 0 0 0 0 0 0 0 0 0
CD14 0 -0.0397109819410112 0 0 0 0 -0.0453820296973997 -0.0315146555348272 0
DUSP6 0 0.0393762925565394 0 0 0 0.0341916065731616 -2.12079059092099e-05 0 0
CSTA 0 0 0 0 0 0 0 0 0
CST3 0 0.0356991005426687 0 0.16644136787281 0 0 0 0 0
CXCL8 0 0 0 -0.00844837890092044 0 0 0 0 0
PLAUR 0 0 0 0 0 0 -0.104230589520717 0 0
TYROBP 0 0.0486964996615184 0.0676888446043319 -0.0616737140282465 0 0 -0.012132888120491 0.00042752224080209 0
CLEC7A 0 0 0 0 0 0 0 0 0
S100A11 0 0 0 0 0 0 0 0 0
G0S2 0 0.0298854176899888 0 0.00487014935712055 0.00596530220020391 0 -0.016727978134277 0 0
CEBPD 0 0 0 0 0 0.0836945010416014 0 0 0
S100A6 0 0 -0.0102851237311921 0.113535228811703 0 0 0.061223545347631 -0.00590951601518574 0
ATP2B1-AS1 0 0 0 0 0 0.0264675622629743 0.0227474242418816 0 0
LGALS3 0 -0.0885150445639882 0 -0.152258789601186 -0.0412226783168094 0 0 0 0
CTSS 0 0 0 0 0 0 0 0 0
AIF1 0 0 0 0.0401398556062131 0 0.0501392176552711 0.165306089033185 0 0
GRN 0 0 0 0 0 0 0 0 0
NEAT1 0 0 0 0 0 0 -0.00178452330262985 0 0
SPI1 0 0 0 0 0 0 0 0 0
TYMP 0 0 0 0 0 0 0 0 0
TSPO 0 0.304443552934883 0 0.216760441689352 0 0 0.0202126264340213 0 0
MS4A6A 0 -0.00658640044369567 0 -0.241965626116404 0 0 -0.214629655864942 -0.0405783012187187 0
MNDA 0 -0.0157408209406023 0 0 -0.0175496841458142 0 0 0 0
CCL4 0 0 0 0 0 0 0 0 0
SPON2 0 0 0 0 0 0 0 0.131484703583341 0
PRF1 0 0 0 0 0 0 0 0 0
CD7 0 0 0.0579820018348653 -1.41677519462616e-05 0 0 -8.26722245102198e-05 0.0959441061814494 0
KLRB1 0 -0.0716482589676813 0.0602985915302926 0.0405240064950937 0 0 -0.00075357546471213 0 0.0282637189648282
CCL3 0 0.0358711892576623 0 -0.0454669276734532 0 0.0304116831577721 -0.0272046730729703 0 0
CD247 0 0.287771136349879 0 -0.14434984293465 0 0 -0.364957861888276 0.0339257905433067 -0.0200024840457914
KLRF1 0 0.27294821019853 0.176247428126954 -0.298915924132603 0 0 -0.245054479593195 0.33797436082059 0
CLIC3 0 -0.0405716120657613 0 0 0 -0.0224746772904282 0.0242120337057361 0.212398362252159 0
FCGR3A 0 -0.0899864818205785 0 0 0 -0.0133891347647286 0 0.288058336991039 0
XCL2 0 -0.103002853740517 0.102412322368959 -0.100999177513905 -0.0357756617655674 -0.000629852648656798 0.0322085951348981 -0.151749412291137 -0.0236600157148067
TRBC1 0 0 0 0.011720735582111 0 0 -0.236578205607033 0 0
NCR3 0 -0.451409355035858 0.138330988613526 0 0 0 0.0915542571686163 0 0
MATK 0 -0.337704949094278 0 0 0 0 0.0899702845046834 0 0
IL2RB 0 -0.259872274470012 0 -0.465197366527449 -0.00725041829642464 -0.0220447255036205 0 0.0402212686021604 -0.0521026195763408
APMAP 0 0.169674965055567 0 0 0 0 -0.110141433913101 0 0
LST1 0 0.00197539747439527 0 0.109745489472264 0 0.0228881491559754 0.0739978635624704 0 0
IFITM3 0 0 0.0108191458045816 -0.113319924964116 0 0 -0.171800284415538 0.00528331013532524 0
SERPINA1 0 0 0 0 0 0 -0.00254681294768284 0 0
FCER1G 0 0 0 0 0 0 0.101391284339495 0.0791093976699904 0
COTL1 0 0.011840273509722 0 0 0 0 0 0 0
IFI27 0 0.232087961543589 -0.0934363535494572 0 0 0 -0.344382387809247 -0.327828806229981 0
C1QA 0 0 0 0.000846566726192463 0 0 0 0.114141996156625 0
APOBEC3A 0 0 0 -0.014352174827506 0 0 0 0 0
SAT1 0 0 0 0 0 0 0 0 0
SMIM25 0 0 0 0 0.00161673084654238 0 0 0.46335509941607 0
FTL 0 0 -0.0527505872000617 -0.0992336718129315 -0.022641549382913 0 -0.131423666867649 -0.0289967480161028 0
CFD 0 0.160464334560848 0 0.101817428850958 0 0.080498406367905 0.0431867825785748 0 0
PSAP 0 0 0 0.0481872222594137 0 0 0 0 0
MS4A7 0 0 0 0 0 0 0 0 0
LILRB2 0 0 0 0 0 0 -0.00429228440643399 0.138679095417432 0
CD68 0 -0.105475228477637 0 -0.108204723691298 0 0 0 0 0
LRRC25 0 0 0 0 0 0 0 0.144240351182199 0
IFI30 0 0 0 -0.222178812538121 0 0 -0.127957611826703 0 0
NPC2 0 0.112321662474864 0 0 0 0 -0.0336087157035414 0 0
WARS 0 0 0 -0.0523359460675725 0 0 0 0 0
STXBP2 0 0 0 0 0 0 0.02860087786774 0.0455178984258946 0
CUX1 0 -0.112903545811724 0 -0.0109105433611119 0 -0.0262342862237628 0 0.0720702269614433 0
HES4 0 -0.165779134491416 0 -0.355901701407928 0 -0.765025500978288 -0.162690992413222 0.401688005140114 0
LILRA5 0 0 0 -0.0356376482079946 0 0 0 0 0
RTKN2 0 -0.139560022508185 0 -0.280044016084876 -0.0461642860847567 0 -0.291837322302073 0 0
FOXP3 0 0.160941288422766 0 0 0 0 0 0 0
IL2RA 0 0 0 -0.106524467274684 0 0 -0.0538093880413656 0 0
CTLA4 0 0.165870687735292 0 0.0897457351806904 0 0 -0.199768316334623 0 -0.245662710496344
TIGIT 0 0.0380423310544233 -0.0355568259365145 0.206335135174928 0 0 -0.100386541823863 0 -0.00697070836949387
STAM 0 0 0 0 -0.0640954799668516 0 0 -0.124715405568889 -0.00759468651884056
HPGD 0 -0.410915741793361 0 -0.0960114463985747 0 0 0.286400289265902 0 0
DUSP4 0 0.330621594124273 0 0.41777739313158 0 0 -0.356771450441219 0 0
CD27 0 -0.174185216109354 0 0 0 0 0.0689217989569905 0 0
PBXIP1 0 0.208253850504525 0.0125002750805467 0.00136097449872046 0 0 0 0 0
TTC39C 0 0.156375896390154 0 0.136260756669196 0.046890652896241 0 0.0238651980723387 0 0.0189235434680665
ARID5B 0 0.0999332413487062 0.0416249603041049 -0.0131179633123912 0.0186034381723729 0 -0.00918253392625515 0.0276137352240254 0
AES 0 0.216344302594329 0 0.302494703588285 0.00697992099805454 0 0 0 0
FCMR 0 0 0 0 0 0 0 0 0
LAT 0 -0.147614281278686 0 -0.247140165200718 0 0 0.071259669641267 0 0
LCK 0 0 0 0 0 0 0 0 0
GBP5 0 0.000395804680913863 0 0.0392880281507858 0 0 0 0 0
CYTOR 0 0.138662803037432 0 0 0 0 0 0 -0.061554911190052
ISG20 0 -0.43591283282327 0 0 0.0665205648235634 0 0.703666824940256 0.0654236401855863 0
CORO1B 0 0.388737415676287 0 0.0455775102547263 0 0 -0.214974608171559 0 0
TRBC2 0 0 0 0.0396898258774336 0 0 0 0 0
HSPA8 -0.0179133913392161 -0.215526892124394 -0.00878602545401898 0 -0.0404801273084914 -0.0400590829906304 0 0 0
SELL 0 -0.0108091499199284 0.0511288071656764 0.11491058871605 0 0 0.0773272073432396 0 0
MIR4435-2HG 0 -0.0150659186443249 0 -0.0329991368146815 0 0 0.147561843447612 0 0
FCER1A 0 0 -0.0427124735110428 0.00684511451437584 -0.144450544284994 -0.461108946040838 0 -0.0480510627684534 -0.00718156642453074
CD1C 0 0 0 -0.0131491261543562 -0.0334149267205367 0 -0.111714722849228 0 -0.0317564412993212
CLEC10A 0 0 0 4.02580320648781e-05 0 -0.153963807635822 0 0 0
NAPSA 0 0 0 0 0 0 -0.0542802359630691 -0.451517778702646 0
HLA-DQA1 0 0.0356535898086902 0 0.068430064297818 0.0223079002014065 0 0 0 0
CPVL 0 0 0 0 -0.0657596630425976 0 0 0 0
HLA-DRB5 0 -0.0190607077465949 0 0 0 0 0.00666820446297167 0 0
LGALS2 0 0.0944095637031272 0 0 0 0.0383406854317287 -0.103615388464621 -0.0468106259841804 0
HLA-DMA 0 0 0 0 0 0 -0.064509532707544 0 0
HLA-DRA 0 0.0304717660232084 0 0.0213838421094451 0.0552275592777486 0 0 0 0
HLA-DRB1 0 0 0 0.00962813146943877 0 0 8.64274062264809e-05 0 0
HLA-DPA1 0 0 0 0 0 0 0 0 0
HLA-DPB1 0 0 0 0 0.0232081278600686 0.021907040674213 0.112662904841927 0 0
CD74 0 0 0 0 0 0 -0.0342384452521357 0 0
HLA-DQB1 0 0 0 0 0 0.0218918377757193 0.0112578104257172 0 0
GSTP1 0 0 0 0.0479328725606295 0 0 0 0 0
CAPG 0 -0.241922186508743 0 -0.00742695525749587 0 0 0.122422915744802 -0.0218155599639218 0
ANXA2 0 -0.142835732821772 0 0 0 0 0.0317561450719649 0 0
HLA-DQA2 0 -0.384762840916674 0 0 0 0 0.231093871201689 0 0
GPR183 0 -0.0367261593440593 0 0 0 0 0.0451547184518772 0 0
S100A10 0 -0.228280954770786 0 -0.393530425289318 0 0 0 0 -0.0250220024514759
VIM 0 0 -0.0216586007314179 0.0459552945435309 -0.00992025935637669 -0.0134896162560404 0.106943206952493 -0.0108909597010732 0
TUBA1B -0.00239658491935493 -0.0606196547596813 0 0 0 -0.0610287447706392 0 0 0
AREG 0 0.107591599607639 0 0.335071044832242 0.00987259179607646 0 -0.0658410368043103 -0.0470503706272289 0
HMOX1 0 0 0 0 0 0 0 0 0
JCHAIN 0 -0.0478722919563868 0 -0.0476467699994717 0.291180705755108 0 0.103531462294108 0 0
IGHA1 0 0 0 0.0477114453187615 0.260444359611296 0.0321982770702471 0.267967342179761 0.062033426430525 0
IGHG1 0 -0.241966142209015 0 0 -0.0109524520442509 0 -0.10641315778066 0 0
MZB1 0 -0.101403166094446 0 0 0.319130112268174 0 0.0344941219672314 0 0
IGHG2 0 -0.239260008977095 0 0 0.140565514066217 0 -0.519054410017389 0 0
ITM2C 0 -0.026771559296467 0 -0.103822397515367 0 0 0 0 0
IGHA2 0 0.391691973051348 0 0 0 -0.0433468469946694 -0.100045825819025 0 0
IGLL5 0 -0.125355393495021 -0.0264876492981516 -0.206652842189081 0.143878910900812 -0.104612001093652 -0.0884920330834873 0 0
IGHG3 0.00990132554210459 0 0.11466841623562 -0.231759999035346 0.316746368968073 0 -0.217657756419934 0 0
DERL3 0 -0.0606511201438009 0 -0.465707411844934 0 0 -0.331099182042789 0 0
IGLV3-1 0 0 0 0 0.0366006661855292 0 0.0178564844387595 0 0
TXNDC5 0 -0.447899726645613 0 0.0894199596468572 0 0.187358746512917 0.217817916617756 0 0
IGHV6-1 0 -0.0429044799492642 0 -0.0151208374358404 0 0 0 0 0
CD38 0 -0.225825011714528 0 -0.450548168107241 -0.0298485175311641 -0.0185321065655071 -0.118860796144746 0.224881679691045 -0.101542994013568
TNFRSF17 1.06452700385004 0 0.526601614104912 0 3.26420638187851 1.59539917219175 0 0 0
PDIA4 0 0.0665867605511335 0 0 0 0 0.0366474669054394 0 0
LMAN1 0 0 0.212013359197892 0.661940492851783 0 0 0.173168437811843 0 0
IGLC2 0 -0.00231129987229158 0 -0.0313365568633654 0 0 0 0 0
FKBP11 0 0 0 0 0 0 0.310163125658349 0 0
SDF2L1 0 0 0 0 0.00422905721701315 0.00657943787477504 0.117473773295791 0 0
SEC11C 0 0.317307010795856 0 0 0 0 0 0 0
IGHV4-34 0 0.0162009124050423 -0.00184311974088376 0.0206654869823223 0.0307235098127069 0 0.0167905075606508 0 0
SSR3 0 0.184353687509181 0 0 -0.052380112280784 -0.0567210273386611 0 -0.20105302227678 0
MYDGF 0 0.994748124794943 0 -0.00145002460126319 0 0 0 0 0
IGKC 0 0 0 0.212192735538067 0.210231706610734 0 0.196392068819879 0 0
HSP90B1 0 0 0 0 0 0 -0.00884880771792338 0 0
PPIB -0.0224070181088806 0 -0.08763740466643 -0.0557732961282182 0 0 -0.511180497985793 -0.0296672983115436 -0.0515741196596837
SSR4 0 0 0 0 0 0 -0.105679275547856 0 0
IGKV4-1 0 0.0515415536959294 0 0.0483516263711944 0.0258043494381465 0 0 0 0
IGHM 0 0 0 0 0.241925671656895 0 0 0 0
CD79A 0 0 0 0 0.0539799363844823 0 0.0927491979342006 0 0
MS4A1 0 0.0645064924061943 0 0.0503748023562825 0.173588167501614 0 0 0 0
LINC00926 0 0 0 0 0 0 0 0 0
SNX9 0 0.0558726765751785 0 -0.15863769273617 0 0 -0.290725463096465 0 0
CD37 0 0 0 0 0 0 -0.235486303571467 0 0
CD83 0 0.191820293765012 0 -0.00880352732148911 0 0.0975268899033355 0 0 0
FCER2 0 0 0 -0.045739059955855 0 0 -0.0589316719791391 0 0
FAM129C 0 0 0 0 0 0 0 0 0
RALGPS2 0 0 0 0 0 0 0 0 0
BACH2 0 0 0 0.000937266451190043 0 0 -0.0874664073669282 0 0
BANK1 0 0 0 0 0 0 0 0 0
BTG1 0 0 0 0 0 0 -0.022849418382149 0 0
EZR 0 0 0 0.0155765946389942 0 0 0 0 0
IGHD 0 0 0 0 0.124459955008413 0 0 0 0
PLPP5 0 -0.0652182368173056 0 -0.178984017428827 0.0616913537900217 0 -0.0892916542904282 0 0
AFF3 0 0 0 0.232074941411798 0.461235209194146 0 0 0 0
LAPTM5 0 -0.55426716824018 -0.0630365275810165 -0.721393634680239 -0.153814608370419 -0.188983247415124 0 -0.181830840205991 -0.14836887329895
ADAM28 0 0 0 -0.157398135832565 0 0 0 0 0
MEF2C 0 0 0 0 0 0 0 0 0
PELI1 0 -0.0218977914317783 0 0 -0.00716315164674641 0 0 0 0
CD69 0 0.647113161791693 0 0.119546253769091 0.0248169093816888 0.0154368154553381 -0.210585591294521 0 0.0846551367796455
FOXP1 0 0.162604183727841 0 0.10937028763624 0 0 0 0.0394337771377465 0
LINC01781 0 -0.177861133719216 0 0 0.823517900469698 0 0.316312887700978 0 0
BLK 0 -0.0836418774544859 0 0 0 0 0 0 0
TNFRSF13C 0 0 0 0 0.0417117111699657 0 0.00735437847102688 0 0
LINC01857 0 0.0368314076411636 0 0.0151677819254153 0.20486291601846 0 0 0.527930463247641 0
COBLL1 0 -0.678102070591154 0 0 0 0 0.428909119610323 0 0
SWAP70 0 0 0 0 0.00743640894022643 0 0 0 0
CD79B 0 0.0335721495935879 0 0 0.0266486411866378 0 -0.0522810326836965 0 0
HERPUD1 0 -0.0582012554823307 0 0 0 0 0 0 0
SYNGR2 0 0 0 0.014231229650095 0 0 0 0 0
PMAIP1 0 0.0471549325587408 0 0.0286774446813019 0 -0.0444506340426475 -0.14996375694059 -0.0254749783716926 0
PLD4 0 0 0 -0.317885027329046 0 0 -0.0560743359399603 0.163513772701688 0
LILRA4 0 -0.642465904018346 0.463599211504142 -0.920286503636307 0 0.00828345914651601 0.421696461367993 0 0
SERPINF1 0 -0.458003276339502 0 0 -0.0511050101607071 0 1.64350818569709 0 0
TPM2 0 0.552262180960755 0 0.296711858876596 0 0 -0.242014655633134 0 0.0626516709462028
SCT 0 0.0441353631700784 -1.57227380322155 0 -3.40304449581533 0 -4.27233122108553 -3.09206121188416 -0.492338217441671
RASD1 0 0.14530805736573 0 0 0.281730429338658 0 0 -0.326813227138734 0
TCF4 0 0.106062695261315 0 0 0 0 -0.227100363934818 0 0
IRF4 0 -0.0180255708904979 0 -0.0850409772349228 0 0 -0.301808424487098 0 -0.0763492676679475
IL3RA 0 0.626766657971106 0 0 0 -0.00746200966669768 -0.243551853516219 1.76881914588736 0
BCL11A 0 0.0667267500104306 0 0 0 0 0 0 0
PPP1R14B 0 0.226106862166026 0 0.0314539179907752 0.0536378920644907 0.0435711774256969 0 0 0.252397878613093
TRAF4 0 0.345970785182307 0 0 0.0698499246746877 0 -0.0622309328627672 0 0
UGCG 0 -0.0483504175866042 0 0.0178611525793076 0 0 0.170193868220319 0 0
CCDC50 0 0.154538159857427 0 -0.0406046056296369 0 0 -0.0712662175962034 0 0
SOX4 0.0111619115548757 -0.215234445187973 0 -0.0370223699320074 0.0492092726923444 0.0936789636631521 0.104857853329886 0 0
PTGDS 0 0 0 -0.018199679363787 0 0 0.00761025965495981 0 0
IRF7 0 0 0 0 -0.000430801490894842 0 0 0 0
IRF8 0 0 0 0 0 0 0 0 0
ALOX5AP 0 0.0573903975883559 0.024084403052035 0.0315378647023402 0.0207151811951836 0 0.00251566435784346 0.117143789159751 0
TXN 0 0.156682852143945 0 0 -0.0761790348992517 0 0 0 0
CD4 0 0 0 0 0 0.000581691912898542 -0.0433040097191528 0 0
NCAM1 0 -0.119915414260511 1.06277145602789 -0.533175065446615 0 0 0 0.433799414166553 0
CD19 0 0 0 0 0 0 -0.31506245081936 0 0
ITGAX 0 0 0 -0.299392672963818 0 0 -0.348587085353304 0.135521107960685 0
NECTIN2 0 0.100126369214384 0 0.720810607351564 0 0 0 0 0.0191081256894987
ITGAL 0 -0.0881393835713695 0 0.00285449803236781 0 0 0.121356511094441 0 0
FUT4 0 -0.195334136302952 0 -0.179343984216582 0 0 -0.247302845835955 0 0
PVR 0 0 0 -0.533543845204314 0 0.03850257843631 0.40747706149081 0 0.0693255463053044
KIR3DL1 0 0.00406074728112538 0 0.111885683438765 0 0 -0.0654677201685673 0 0
CD163 0 -0.358780401923891 0 -0.564793518899013 -0.161377136320802 0 -0.576776790368003 -0.279880648170238 0
SIGLEC1 5.22765338697237 1.81841824231842 3.90896753756234 0 4.79216384899771 5.30564301275232 2.22146195713619 3.86682821481524 4.28095338918335
CCR3 0 1.56128890998032 0 0 0 0.0384685625546092 -1.0666383948962 0 0
CCR4 0 -0.428486465567043 0 -0.200476697453387 0 -0.00475746951905975 0.35556814769754 0.00176923503579172 -0.0774313035941283
CCR6 0 0 0 -0.0120924835389931 0 0 0 0 0.0236461152293725
CD2 0 0.180583301926566 0 0 0 0 -0.0724352981636784 0 0
CR2 0 -1.03899731651457 -0.0138420314877409 -0.847372024038558 0 -0.20536638784327 0.420631302206831 0 0
CD22 0 0 0 -0.00203994034261841 0 0 -0.161145060346914 0 0
CD226 0 -0.0950318203123789 0 -0.0523947208549354 0 0 0.0335878400424415 0 -0.0176686071344923
CD244 0 0 0 0.264983722480162 0 0 0 0 0
ICOS 0 0.209357803604186 0 0.115479933112976 0 0 -0.216190742603955 0 0
PDCD1 0 0.337915271139884 -0.122444566051119 0.374261826220513 -0.0222868556059555 0 -0.184857983561017 0 0
ITGB1 0 0.102890072616518 0.0067279486762986 -0.0356592951414836 0 0 -0.0444241107910611 0 0
LAIR1 0 -0.0292078348695577 0.0124937956061381 0.115795698140039 0 -0.0430407491669168 0.208069907488842 0 0
PECAM1 0 -0.0509433091133828 0 0.0365154168656493 0 0 0.203305150884892 0 0
KLRK1 0 -0.1385205705449 0.024382604130518 -0.0912425392411626 0 -0.00849059298954306 0.0904400531030788 0 -0.0228080133735723
FCGR2A 0 -0.000364832577655985 0 0 0 0.104992311924437 0 0 0
SIGLEC7 0 0 -0.5168986331248 0.715865283211252 0 0 0.348514909148193 0 0
CD33 0 -0.109107979587252 0 -0.816983438162207 0 0 0 0 0
NCR1 0 0 0.117101052191958 0 -0.0816068703519711 -0.0393268267536739 -0.201184538077521 0.0347930441547516 0
CR1 0.176787226887446 0.73191328343959 0 0 0.814748994482831 0.484554786126952 -0.811463353689489 0 0.90779660404726
CD36 0 -0.460773474646395 0 0 -0.145121999776385 0 0 -0.257763867042968 0
HAVCR2 0 -0.0123351605663288 0 0 0 0.00140237933310382 0.237692781546754 0.421687474728494 -0.0359282042669299
ENTPD1 0 0.980607482110565 0 0 0.231125386750358 0.94432233173147 0 0 0
ITGA2B 0.112244320279697 0.115590047893422 0.0532333025552887 0 0.365405177458964 0.200237356102091 -0.136780883551965 0.276505787974485 0.137369351246416
PTPRC -0.0822057271989073 -0.206247054852946 -0.10203467089013 0 -0.179744491254226 -0.14837729211471 -0.0789849760735682 -0.160700335109748 -0.270247492151016
CD47 -0.0215548504791801 0 0 0 0 -0.119903625311342 -0.218534369234714 0 0
ITGA2 0 7.67853471610602 0 -0.622082470276885 0 0 -12.5881680112387 3.18687335887575 0
ITGA4 0 -0.112030068895099 -0.0923098041970698 -0.00865829284853768 -0.0166145597085463 0 -0.123785565393036 0 0
ITGA6 0 0.458851596765612 0 0.275738544065399 0 0 -0.0855464941197277 0 0.0941698445104231
CD5 0 0.231085217931669 0 0 0 0 -0.536645253902555 0 0
CD52 0 0.117076033264297 0 0.0519813677754488 0 0 0 -0.0194207969833299 0
ICAM1 0 0 0 0 0 0.211640245930121 0 0 0
B3GAT1 0 0.0548457106779072 0 -0.0386914125716983 -0.0451617972822694 -0.0142567962142917 -0.160980991924819 0 0
SELP 0 -0.439346385770487 0 -0.515607106869015 0 -0.16322523888819 -0.18788844494393 0 0
FCGR1A 0.208101833537325 1.45447815028644 0 1.5233557541901 0.633353686209209 2.10271477822978 0.675522677070211 0 0
TFRC 0 -0.0317176952331498 0 -0.201394419905551 0 0 -0.090131080538159 0 0
NT5E 0 -0.926554057823116 0 -0.132174271069311 0 0 0.65687615878445 0 0
FAS 0 0 0 0 0 0 -0.101239322018747 0 0
CD96 0 -1.04023389221711 0 -0.357350066401969 0 0 0.373659667328506 0 0
CLEC12A 0 0 0 -0.333579196134195 0 0 0 0 0
TRDV2 0 -0.105155918039689 0 0.512235022764291 0.0917027665595917 0.183202921207163 -0.340609349940832 0 0
TRAC 0 0 0 0.0689168026716659 0 0 0.174822134162128 0 0
CXCR3 0 -0.244859539599477 0.0291760363367971 -0.141754008256207 -0.0069263838980608 0 0.0423494192750793 0.0197359815965573 0
CXCR5 0 -0.0221893599356304 0 -0.365346422586357 0.112412349319581 0 0.0624014674868678 0 0
CD24 0 0 0 -0.305775714589462 0 0 0 0 0
THBD 0 2.22742157590756 0 0 0 1.45434387059799 0 0 0
FCGR2B 0 -0.0936000438906804 0 -0.207119728347522 0.105802145199083 0 0 0 0
VEGFA 1.18184233834373 1.88593807864488 0.157856379687775 0 1.01136262045219 0.20170991160412 0.961999364076188 0 0
VEGFB 0 0.337103885355257 0 0.363657824883196 0 0 -0.147723239854097 0 0
