0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
SARAF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.35511875219368e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
RPSA 0 0 0 0 0 0 0 0.0245084509862485 0 0 0 0 0 0 0 0 0 0 0 0.108309189057378 0 0 0 0 0 0 0.0129900572748572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0010697530223994 0 0 0 0 0 0 0 0 0 0.0354398858362378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0119603011602774 0 0 0 0 0 0 0 0.000630258062872701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00311541406257372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0969156735366211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
INPP4B -0.00867564954632822 0 0 0 -0.0140407947400149 0 0 0 0 0 -0.0331885846413211 0 -0.03364410722779 0 0 -0.158123621556363 -0.0341338553153049 0 -0.0439871192070309 0 0 0 0 0 0 -0.25287538409558 0 0.0653466335016312 0 0 -0.224582980204716 -0.063731838091181 0 -0.0119084299210049 0 0 -0.0588550204929925 0 0 0 0 0 -0.225496911178148 -0.0392321719669067 0 0 0 -0.0529690911623212 -0.0384051580127995 -0.112838383256193 -0.099433083593622 0 0 -0.0411297728419922 0 -0.0588781694721771 0 0 -0.108440018163866 0 0 0 -0.178660250404098 0 -0.0321488074715827 0 0 -0.0420597168833929 0 0 0 0 -0.0125068709342202 -0.0177515872160503 -0.0125589601488681 -0.0282187094207095 0 -0.0279074788913917 -0.0200573489881825 -0.0193206244738499 -0.0831210868042621 -0.0697347860605684 0 -0.017711509690946 0 0 0 0 0 0 -0.0285805676457254 -0.110723269487198 -0.0595583378319381 -0.00624026097180403 -0.0375679350768656 -0.0255645122971944 -0.0173425801248984 -0.00100860624083165 0 0 0 0 0 0 0 0 -0.0736877855694138 -0.0863579849922841 -0.0153811617529592 0 -0.0292263022938882 -0.00502925785133594 0 0 -1.5586185177578e-05 -0.0168755649831032 0.0117253695445088 0 -0.0115849443627202 0 -0.0313114927682771 0 -0.0555039204841395 0.0145805550185991 -0.0126488990903564 -0.0849564324892447 0 -0.0420422534916522 0 0 0 0 0 0 -0.0707285942687126 -0.183856207675133 -0.183194893888696 -0.0137493118460403 0 0 0 0 -0.0308681880262324 -0.0282401238282221 0 0 0 0 0 -0.150854989175779 0 0 0 0 -0.0668627009502134 -0.00107104614003114 0 0 0 0 0.059389500195792 -0.144866261259351 0 -0.0402948621245376 0 0 0 0 0 0
DNAJB1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411530367167406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.132359701089457 0 0 0 0 0 0.0959781825730994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0235398283040143 0 0 0 0 0.0770518248999231 0 0 0 0 0.0275029613664022 0 0 0 0 0 0 0.0686272240262201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0695857008354572 0 0 0 0 0 0
ITM2A 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0675833539219491 0.0950009440296238 0 0.0479549683289484 0 -0.0180343774793581 0 0 0 0 0 -0.000592087277378618 0 0 0 0 0.150531726201655 0.00852839158255795 0 0 0 0 0.192803737549754 0.0388547446370273 0 0 0 0.0677794669344232 -0.000190687592579931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267263719642104 0 0.153151006801315 0 0 0 1.2669854507503e-05 0 0 0 -0.0666517406897614 0 0 0 0.311910313105619 -0.00210025768396721 0.00542235933736703 0 0 0 0 0 0.0209653676900147 0 0 0.0517676635326523 -0.040800490458066 0 0 0 0 0 0 0 0.0451595732089384 0.00176168305478433 0.0922953942087058 0 0 0 0 0 0 0 0 0 0 0.00980503056650359 0 0 0 -0.0263057584862044 0.0488113707391298 0 0 0 0.024537420658118 0.108137615483787 0 0.248837145066762 0 0.138918332427901 0 0 0 0 0 0 0 0 0 0 0 0.110374033565279 0 0.302184983855934 0 0 0.029012958969445 0 0 0 0 0 0 0 0 0 0 0 -0.0815329243963612 0 0.0284451195598928 0 0.0178963106871647 0 0 0 0 0.112928472636277 0 0.00105047266771131 0 0 0 0 0 0 0 0 0
GSTK1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.183484584702617 0.0260243926328026 0 0 0 0 0 0 0 0 0 -0.0520150595040038 0 0 0 0.285794742922545 0.37889193295418 0.163674480335025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.219676313734635 -0.239366679460215 0.0251634466359444 0 0 0 0 0 0 0 0 0 0 0 0.358252514314623 0 0 0 0 0 0 0 0 0 0 0 0.0648200138084181 0.0522490585782379 0 0 0 0 0 0 0.0375873953734366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177718338994036 0.0640840537706911 0.0148568092687632 0 0 0 0 0 0 0 0.0419656834578915 0 0 0 0.0580597224481422 0 0 0 0 -0.227051164512088 0 0 0 0 0 0 0 0 0.0787987123504502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146173436920068 0 0 0 0 0 0 0 0 0 0 0.156865969758857 0 0 0 0 0 0 0.0972825571305414 0 0
JUN 0 0 0 0 0.0595577183576336 0 0 0.0175745762561904 0 0 0.00795959488459248 0 0 0 0.00901420074672325 0.0415534740309517 -0.0143844650074024 0 0.0456557429258603 0.0749990574309359 0 0 0 0 0 0 0 0 0.0315760019999628 0 0.0212996007569721 0.0550329254780859 0.0390174106407869 0.0198312802656657 0 0 0 0.00497322856570232 0.0270831556467436 0 0.0102465329832457 0 0 0.0185978351526003 0 0 0 0.0193055873567029 0 0.0162524209178266 0.015280297277199 0.0462204106330759 0 0.0292749881445549 0 0 0.00572505056839536 0 0 0.00619016299022937 0.0244348653456086 0.00723473430503191 0.0680267357894715 0 0.0184521757292636 0 0.00808558781451968 0 0 0.0612567919526744 0.0216597502864121 0 0 0 0.0168643693993524 0 0.0654356054280876 0 0 0 0.044218513624341 0 0 0 0.00882932595016231 0 0 0 0 0 0.00483176660077797 0.000128395794512745 0 0 0 0.00637622582589787 0 0.00247034278527669 0 0 0 0 0 0 0.00782239551514894 0 0 0 0.0410114740318344 0 0 0 0 0 0.022787958228401 0.0385935886146378 0.004946653861827 0 0 0 0.0460261716516589 0 0.0363005483216339 -0.0299649752562309 0 0 0 0 0 0.012669094785572 0 0 0 0 0.0262913980130729 0.000834408179188467 0.0214642170056565 0.028770476661984 0 0 0.00638264365730103 0 0 0 0 0 0 0 0 0.054898106279995 0 0 0 0.00459318568758547 0.0504073271586591 0.00609074936512394 0 0.00489158793286099 0 0 0 0 0.00234393585273012 0.0411385163373199 0.0035840635639278 0 0 0.0160629007192805 0 0
KLRB1 0 0 0 0 0.0192651343177645 0 0 0 0 0.0198289500377431 0.0115594402372652 0 0 0 0 0 0 0.0169358051249297 0.00322689810392277 0 0 0.00392687391386309 0 0.004827698716039 0 0.0389717878747717 0 0.12716262900148 0 -0.000312136114046302 -0.0451876516659165 0 0 0.010530228614949 0 0 0.0056654255605301 0 0 0.0211395556463066 0 0 0.000486551672770606 0 0 0 0 0 0.0408380615887135 0.00345165247095504 0.0467998205969152 0.00244686062036827 0 0.0174908299177633 -0.00817355706232953 0.197410582191963 0.0112864882700727 0 0.0618578833501849 0 0.000916402837882319 0 0 0 0 0 0 0 0 0.0387989799536457 0 0 0.00167238037299898 0 0.0320989486900946 0.0167801863852609 0 0.0166820640891194 0.00274933066275857 0.000138853580278836 0.0209834454593398 0.00850825842680158 0 0.0116723176690924 0.0221343904295085 0 0.00234537390511072 0 0 0 0 0 0 0 0 0.013239736891489 0.00383278974095471 0 0 0 0.0149411016964602 0 0 0 0 0 -0.00767903966076566 0 0 0 0 0.0119908999579646 0 0 0 0.0157101888102013 0.0205789591611576 0 0.0181188710032372 0.0190638112498888 0.0283999191412428 0 0.00137296669633457 0.0523403254794343 0 0.125086577248901 0 0.0216276957112461 0 0.0165211302320994 0 0 0 0 0.0372920790643972 0 0.00377129325557968 0 0 0 0 0 0 0 0 0.0068325985646695 0 0 0 0 0 0 0.0252410811201273 0 0.000391351533349816 0 0 0.0113509894371951 0 0 0 0 0 0.027790872331284 0 0 0 0.0358425644592959 0 0.0045324587577067
TOB1 0 0 0 0 -0.0740876638488341 0 0 0 -0.00332110884468058 -0.108008635266099 -0.0282000134704575 -0.0102691570853835 0 0 -0.164140247830931 -0.137241968281927 0.00245644249147517 0 0 0 0 0 0 -0.0104788259834416 0 -0.0515257594356149 -0.00284309899401203 -0.142665249839231 0 -0.0967440264371217 -0.326589319475377 -0.105456807911001 -0.0141438239625466 -0.0101054901391107 -0.000875295571480369 0 0 -0.0371008571428087 0 0 0 0 -0.052966742760511 -0.0433048564476574 0 0 0 -0.144615164844624 0 -0.0612734694593443 0 -0.00288109002910668 0 -0.0860527832339546 -0.147028209518348 -0.039677377244772 0 0 0 -0.0307475389257049 0 -0.232053775157901 -0.10040980540722 0 0 0 0 -0.165871545079053 0 0 0 0 -0.00271608700731846 -0.0487421082935909 -0.0325106589722694 0 0 0 0 0 -0.0294768531161366 -0.108371605103437 -0.00506535898670637 -0.0220970522409904 -0.0997657754117038 0 0 0 0 0 0 0 -0.130257206463923 -0.189011247852889 -0.0440024248852017 -0.00267956950717014 -0.0478229189969607 -0.103655242064821 -0.0542216779395174 0 -0.0202312461892905 0 0 0 -0.00459275000028358 0 0.0303737273359186 -0.00896098250356324 0 0 -0.0651463786018062 -0.00301398894488255 -0.00058986045514071 0 0 0 -0.125494748254105 0 -0.0309188727622437 0 -0.0680684457964943 0 0 0.203160787548941 0 0.0245778391990289 0 -0.00482167190970094 -0.0436070181022764 0 0 0 0 0 -0.195208354128548 0 -0.0843379171740974 0 -0.117081272674902 0 -0.0437888109006579 -0.0608984573369685 0 -0.000655451569105538 0 0 0 0 0 -0.000472010698038798 0 -0.318164027687416 0 -0.0106536543885101 -0.0137845950762193 0 0 -0.0534423849728905 0 0 -0.15742996120753 0 0 -0.0177170459307064 -0.0569002392123427 0 0 0 0 0
GZMK 0 0 0 0 -0.00656273429390478 0 0 -0.00749656262462373 0 0 0.00340492109056899 0 0 0 -0.0218147959058207 -0.0128438837272843 0 0.0162568750590135 -0.00867847556947282 0 0 0 0 0 0 -0.0507873747100203 0 -0.0574685150285834 0 -0.0107469530954141 -0.0707780519957898 0.0137025529203593 -0.00468211451166513 -0.0664968328921705 -0.00562537523089666 0 0.0515696734802016 0 0 0 0 0 0 0 0.0113747290717053 0 0 -0.0218740433408142 0.0978684975682045 -0.0121831884962084 -0.00123148383818345 -0.00190695464846287 0 0 0 0 0 0 0 0.0151764075669526 0 0.00821264513046744 0.000912860250698564 0 -0.0155118664403744 0 0.000202895050377175 0.0105913317444378 0 -0.0148768036240883 0 0 0 -0.000979710459036976 0 0.0101248888465423 -0.0120412157466718 0 0 0 0 0.00546625538973044 0.00235608829818273 -0.00327195380369239 -0.00364081339823954 0 0 0 0 0 0 0 -0.000912399868533523 -0.00706793490831485 0 0 0 0 -0.00116861542560098 0 0 0.00218417541821011 0.00818219626915016 0 0 0 0 -0.0517301075027617 0.00448526223126225 0 -0.000624984907854723 0.0374518254162843 0 0 0 0.0350422554950834 0.0357221792625509 0 0.0133555879348 0 -0.00196850472704027 0 0 -0.00509887232000675 0 0 0 0 0 0 0 -0.0224203691812145 0 0 -0.0333844755172467 -0.019347434577456 -0.0399185118287701 0 0.00390732004967097 0 0 -0.00500127522439274 0 0 0 0 0 0 0 0 0 0 0.00939490227857038 0 0 0 0 0 -0.00981258020491573 0 0 -0.0118511270669451 0 0 -0.000202490641128873 0 0 0.00845494398148236 0 0
DUSP2 0.0118689036611644 0.00779970087264365 0.00785862253412688 0.0199078243974709 0 3.88142046114787e-05 0.046280560603682 0.018062392985603 0.00269559816896734 0.0286069124407896 0.015420259146365 0.0180909149294434 0.0141790337002707 0.024487659082701 0 0.0593967543990032 0 0 0.0426811069560735 0.00195273823312203 0.0147041508942618 0.0216521560428312 0.0242643173428799 0 0 0 0 0.104456297944437 0 0.11551627257798 0.0740919110690998 0.0564669224511197 0.0117008540547685 0.110870497364866 0 0.0349728496356952 0.0354379341291012 0.034174235430109 0.0129968663423664 0 0.000883381682409796 0.0114537823332946 0.0717758855620988 0.00778230213836647 0.0109451699404799 0 0 0.0834032168259483 0.0480244034647677 0.0223408143225079 0.0015604866735629 0.00465377580771287 0 0.0190833349317332 0 0.036909186979811 0.0118651174906087 0.0390342071041967 0 0 0.0330734531555465 0.0694395644051378 0.0334660102871761 0 0.048647128932178 0.0317964464044527 0.0196764158618115 0 0.0193999630223034 0 0 0 0.00783297978223418 0.027701031160374 0.0323354597242108 0.0308175595602867 0.0445457005520777 0.0084621230416313 0 0.0203083626311572 0 0.0285433546608085 0.0244945820669332 0.00293819753402276 0.093311232691242 0 0.00462557476522781 0 0.0476381501248852 0.00752559650802055 0.000490153004596316 0.0214793915222494 0.0358712607925745 0.0251107788150537 0.0505948466802185 0 0 0.0246994668213603 0.0195562808285242 0.0158563795834896 0.0122755630671465 0.0111835993035728 0.0217635815496545 0 0 0.0110708479993924 0.0476051242384623 0 0 0 0.030046111222326 0.0489214161822447 0.0191245611026171 0.00175627398651743 0 0.0151503876329172 0.075609430722997 0 0.0121769771634887 0 0.07462495811364 0.0165008634217762 0.00626706850029246 0.0166814201765858 0.0246479960737664 0 0.0394707372450026 0.00965881303962325 0.0173970214265598 0.0163415456951584 0.0175019025319394 0.00599324862343944 0 0.00621532869029157 0 0.00695549435292664 0.0505051628720528 0 0 0.0181726419982723 0.00756833523882028 0.0158061168732606 0.0348084287498306 0.00958565699773366 0.0362038593060914 0.0111999582579656 0.034047032079206 0.0378402932818068 0.0318807903889547 0.0165145153793405 0.0242464423693644 0.0567367771491056 0.00566856846522375 0.0257678780907404 0 0 0 0.000809264349676837 0.0505414304254327 0.00293370070929202 0 0 0.0168380713628295 0.00655781877345213 0.0420180532871876 0.0153100545204775 0 0 0.0193006146720676 0.0370694169037625
CXCR3 -0.0161986689290195 0 0 0 -0.0753531112593393 -0.00379899620878181 0 -0.0293391031483457 0 -0.102896552575597 -0.0472808380865499 -0.0898668798811977 -0.0339766353023265 0 0 -0.123178493798961 0.0906855136359596 0 -0.110024849683393 -0.0324498276752683 0 -0.0150005196103838 0 -0.0132139634586183 -0.00816262664216044 -0.161717623487742 0 -0.103071092374478 0.0666660939116005 -0.221149082435101 -0.316034891721179 0 -0.0332126177694541 -0.136305543508052 0 0 0.0148662233097989 0 -0.0420101984339002 0 0 -0.00796192355728087 -0.062574378345125 -0.0596099269623057 0 0 0 -0.110939618554255 -0.0603536555153581 -0.0819059634469371 -0.16874616129079 -0.0263832181795571 0.063059390220298 -0.104871633879051 -0.00768836801084886 -0.15172108937555 -0.00764796408709227 -0.00818113654089179 -0.164354883247162 -0.0817325442189123 0 0.0325120323509194 -0.156237375093223 -0.0312857328386923 -0.0174927566143345 -0.0104856024236398 -0.0297045396900953 0.0166149409756964 0 -0.159276858110239 -0.0648053268934516 0 -0.0183134350132422 -0.108612299765064 -0.0546118985876881 0.00393769889191279 -0.0318722288166838 -0.00950191878950393 -0.0816783684780373 -0.03857668617544 -0.09514483058655 -0.0359354484345318 -0.0642993462513277 -0.0572569134743532 -0.0645438093585847 0 -0.00942073721986045 0 -0.013415672728394 -0.0109487075808431 -0.0829508084162567 0 -0.116639057756676 -0.136955303099454 -0.0391095530815587 -0.0207165707920731 -0.00695579234176124 -0.0733150638657353 -0.0783738409694161 -0.018856726471409 0 0 0 0 -0.0437871215164298 -0.0151860627393767 0 0 0.0419929635766943 0 -0.0744159768852304 -0.0664412471511372 0 0 -0.0673810366358279 0 -0.0483007284335749 0 -0.0900142214091397 -0.0559704406551989 -0.00174268884450642 0 -0.0662158457415942 -0.0890464173680419 -0.020678727684914 -0.077552664256894 0 -0.0199047168373997 -0.0557204665469709 -0.00774660689494443 0 -0.0457914583758135 0 0 0.0978872854516464 -0.0351414106419867 -0.0901288891514552 -0.0129269156375507 0 0 -0.000567540219548724 -0.0101221939327586 -0.0342506894584363 -0.011177660555154 -0.019727631818703 -0.02285407807955 0 -0.00161172662774417 0 -0.0598715188015835 0 -0.00277374646083304 0 -0.0334999460165671 -0.0559720981912503 -0.0174357389898795 -0.0309705348535617 -0.0643642939261632 0.0149957094587064 -0.0134765162450912 -0.0176222521959282 -0.109210717718729 -0.012221114835946 -0.0205788934983837 -0.0555572586847379 -0.0033140975122429 0 0 0 -0.0152095614607898
CXCR4 0.0432238731414786 0.0293806085934782 0.0292196423111297 0.0393895467794012 0.0657804887040715 0.0460243109792534 0.0598203491946726 0.0249153097800253 0.03559499236992 0.0605152799063183 0.0264498225637512 0.0718720666991215 0.0399958756004528 0.03332933090269 0.0906242415480908 0.102226232027746 0.0158152920581475 0 0 0.0939745212469515 0.063298052344318 0.0736297952554875 0.0326165506927252 0.0380587931647067 0.0295812675662729 0.0343143951417276 0.111138112259063 0.0212686319621393 0.301254126551739 0.033847821410833 0 0.0767578567536194 0.0299801202689059 0.123076363365013 0.076270979532929 0.066595628881678 0.0959855389337974 0.0570237995736336 0 0 0.0817467781593714 0.0368213278395126 0.229937769755051 0.0604728686556947 0.0322490671635846 0 0 0.105452540692203 0.0489878629448969 0.100098880169713 0.0111469687461842 0.0683692835262007 0.0416042973950373 0.0441055946047425 0.127766447269879 0.0978497302929215 0.0898875765451498 0.0399011407344975 0 0.0343796461519488 0.0590311896452241 0.0434493281059258 0 0.0572837729758118 0.0581278460365153 0.046574944181154 0.0186166901330919 0.140733755247663 0.0302721625841886 0.0871255838436376 0 0.0490195981263615 0.0601363462322156 0.0132260220724568 0.0944722372789441 0.0710032733315739 0.088714065275439 0.0564979007920957 0.0688689739449031 0.0678445189913322 0 0.0375647581130195 0.0750867399490009 0.0315058582748172 0.0600439125579914 0.0292933242388976 0.0719104089045857 0 0.0880176438401736 0.0911579245364511 0.0580847320582139 0.0812353052886132 0.134025542884823 0.0580803792780795 0.0258017836330577 0.0778397567819019 0.060919565489652 0.235966903353994 0.0449483328596295 0.0578174577214834 0.0345928529034614 0.0538515363205599 0.0182355040822846 0 0.0518221852932914 0.060978740021046 0.100859416263218 0.147099967274563 0.047546745512167 0 0.143654551905099 0.0269853191400014 0.0419255981679326 0 0 0.0563487471833326 0.0516493907929912 0 0 0.0509915941273949 0.0454450287554826 0.0201590028801986 0.0103416118985834 0.195417624574395 0.0921608611756544 0.0386918096339454 0.0524288516220403 0.0545510972675152 0.069635867435482 0.0482688663117071 0.0400902461046368 0.13218209958514 0.0302428684964349 0.0308913124321308 0.0238621057344617 0 0.0762126095526098 0.0614584235362327 0.0174997800913273 0.0389798619700164 0.0668286081852045 0.080333820387003 0.0627133537541173 0.0400748274231617 0.0272315252468965 0.0699416796310637 0.0365964331435729 0.0590064973431831 0.0190661394759774 0.0734667789042115 0.0432352159373617 0 0.0789332497280431 0.043748246477576 0.0527794857735983 0.0752672569633727 0.0777302217128567 0.0809532763069698 0.0283481283716697 0.108943543411714 0.059370929382031 0.0582157480836773 0.062372663129936 0.113925601997678 0.0268968364794885 0.0631855983678162 0.0448301777993099 0.0163607367091399 0.0647913347353683 0.0288856328914247
TUBA4A 0.133936509556042 0 0.102318775347775 0.133232779686643 0.261677245417573 0.0567877078341961 0.0391481765778728 0.0822555179620137 0.069805498026744 0.431595677241321 0.157500123631215 0.171036349302651 0.125876802904632 0.0747611205854652 0.334058629198588 0.5876114387283 0 0.0404238698573999 0.278163767096697 0.305529864536134 0 0.0667436675472479 0 0.0724783949352561 0.0870406653572998 0.164314008211363 0 0.545001980431375 0.971824990185451 0.372847381255631 0.374327923225969 0.143664600750809 0.161889018963194 0.229093989109842 0.030501545906312 0.237966629950187 0.0178589569326662 0.157098846549341 0.151807221713454 0 0.226309370642853 0.129861799337255 0.143545869387881 0.123420787340922 0 0 0 0.44989692465303 0.190707200681735 0.375086274420874 0.206825623932522 0 0 0.137847526128543 0.336988045813829 0.0584824899596057 0.053834603216843 0.101568836607097 0.332806274616921 0 0.0813935135373144 0.0467135583287364 0 0.0042781223158042 0.208308237571578 0.0464421943561193 0.0586713912587231 0.0104253179686738 0.116857341338027 0.180928783307033 0 0.0190347001159688 0.118673967823294 0.140916589731313 0.230392910384371 0.0948856193813871 0.00569595558933647 0.191281260153842 0.144559344288519 0.173495403662338 0.223306971375991 0.0420982860940525 0.0795193147565817 0.165197373559695 0.140358132864301 0 0.0553200930762184 0 0.228330607131783 0.0728932352405897 0.136290765209256 0.140999643042607 0.590876257534963 0.284607282945987 0.162591384424638 0.0163638724176299 0.143328270845855 0.822718354711757 0.161637580837805 0.100302414382946 0 0 0.000569126626487736 0 0.0989854873065953 0.083171044760812 0.31389912429736 0.457464180394769 0.406842542249229 0 0.605652240423672 0.132140067937337 0.0741197462089953 0 0.0846491735854167 0.0515418076743453 0.49646675212923 0 0 0 0.00482402970768636 0.0697925843173646 0.102288737369015 0.315873044877819 0.108476390165865 0.286613553148672 0 0.145696646253384 0.129501685465732 0.088295001644793 0 0.392113416067315 0 0 0 0 0.0645410045602984 0.160286049819034 0 0 0.148629303160103 0.0737848299033934 0.146756110403613 0 0.152595289384896 0.137887517104271 0.00677486128592816 0.0197570805379858 0.0508439272565597 0.33554388513389 0.0647821004139689 0.157172846873264 0.169107663433337 0.137519784806157 0.111627850336308 0.0272272381211755 0.179919672521827 0.276534764161537 0.448951610892296 0.154824649079308 0.387087703195638 0.193885304238076 0.0628599133393171 0.162143315034269 0.111028152330678 0.0868358842040673 0.0332250433952064 0.303108973043435 0.0811126946081035 0.0736616131301013
