0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
LEF1 0 0 0 0 -0.0100809115053961 0 0.0162952339017957 0 0
SARAF 0 0 0 0 0 0 0 0 0
PIK3IP1 0 0 0 0.0645528385330859 0.00600822661062236 0 0 0 0
ZFP36L2 0 0 0 0 0 0 0 0 0
TNFAIP3 0 0.112038922900182 0 0 0 0 -0.0693124232053364 0 0.111302733162931
JUNB -0.00431419043760129 -0.00242516107652711 -0.00793156026651628 0 -0.0283677656382318 0 0 -0.0276175219758214 0.0063824289129869
RCAN3 0 0.050545175804031 0 0 0 0 0 -0.219953255813709 0
CAMK4 0 0 0 -0.185518506514756 0 0 0 0 0
RPS12 0 -0.0861204435826568 -0.00456918887442351 -0.0778741505710382 0 0 0 0 0
C12orf57 0 0.280344085713778 0 0.20917953407261 0.0756060089926104 0 0 0.131488156792123 0
CCR7 0 0.0101627253861893 0 0 0 0 0 0 0
DNAJB1 0 0 0 0 0 0 0 0 0
GIMAP7 0 0.0146654472177169 0 0 0.0199458125561804 0.0244931882977102 0 0.0501771455006161 0
INPP4B 0 0 0 -0.266880707302946 -0.0044548363846162 0 0 0.00368590672359863 0
RPSA 0 0 0 0 0 0 0 0 0
ARHGAP15 0 0.428194830690166 0 0 0 0 -0.0197141715695188 0 0.173829468442204
LINC00861 0 0.00850282662535264 0 0 0 -0.020250172260727 0 0 0
AQP3 0 0 0 0 0 0 0 -0.0124494927942712 0.00296927979016584
NPM1 0 0 0 0 0 0 0 0 0
EEF1B2 0 0 0 0 0 0 0 0 0
S100A8 0.0323193976517006 0 0 0.0395511402933529 0.101751790293468 0.0335852377309316 0.039369811022296 0.0289256586396492 0.0127667006352742
S100A9 0 0 0 0 0 0 0 0 0
S100A12 0 0 0 0 0 0 0 0 0
LYZ 0 0 0 0 0.00755411718311688 0 0 0 0
FCN1 0 0 0 0 0 0 0 0 0
VCAN 0 0 0 0 -0.110169687361045 0 0 -0.0101304561337216 0
MAFB 0 0 0 0 -0.0226689182865503 0 -0.00128040241791814 0 0
CD14 0 0 0 0 -0.33175312149609 0 0 -0.218264204625039 0
DUSP6 0 0 0 0 0 0.107295807748436 0 0.0123431614354203 0
CSTA 0 0 0 0 0.0613549563443172 0.0173715085597312 0 0 0
CST3 0 0.0162424148246421 0 0.119155911805442 0.0541273628675328 0.0244098439098505 0.0126734539660704 0.0162381889432935 0
CXCL8 0 0 0 0 0 0 0 0 0
PLAUR 0 -0.0601623604841041 0 -0.139619004236834 0 0 0 0 0
TYROBP 0 0 0.0544284521799232 -0.0228426172937015 0 0 0 0.17612930255762 0
CLEC7A 0 0 0 0 -0.0569655303297462 0 0 0 0
S100A11 0 0 0 -0.0139751096341826 -0.0558283481982854 -0.00310918695681363 0 0 0
G0S2 0 0.0465265579731697 0 0.143757321391119 0.0901923430228671 0.0435208017463952 0 0.0141799320225032 0
CEBPD 0.0153071157199422 -0.0671372130410983 0.12863004375751 0 0 0.0324171320308461 0.0653311142132942 0 0
S100A6 0 0 -0.0299777983939019 0 0.0544951813721792 0 0 0 0
ATP2B1-AS1 0 0.0791482053113595 0 0 0 0 0 0 0
LGALS3 -0.00814422974109794 0 -0.0105796858383824 -0.0904020796539233 -0.0893817963550516 -0.0155175331207633 -0.0646136538898698 -0.0290506036201017 0
CTSS 0 0 0 0 0 0 0 0 0
AIF1 0 0 0 0.0106960329783439 0 0.00802849597650122 0 0.081484379740255 0
GRN 0 0 0 0 0 0 0 0 0
NEAT1 0 0 0 0 0 0.00301584262854277 -0.0212604470512261 0 0
SPI1 0 0 0 0 0.0064927012586693 0 0 0 0
TYMP 0 0 0 0 0 0.00232810323657984 0 0 0
TSPO 0 0.25236244528981 0 0.253628756706531 0 0 0 0.0426422730368945 0
MS4A6A 0 0 0 0 -0.0745558326841691 -0.0193476844551613 0 -0.299884372737735 0
MNDA 0 0 0 -0.00339474297503192 0 0 0 -0.0170859386040815 0
CCL4 0 -0.102977061986062 0 0 0 0 0.071102983817813 0.0411945965763974 0
SPON2 0 0 0 0 0 0 0 0.208435806485466 0
PRF1 0 0 0 0 0 0 0 0 0
CD7 0 0 0 0 0 0 -0.000298085491934936 0 0
KLRB1 0 -0.0461208618511504 0.0220488637991975 0 0 0 0 0 0.020689270542609
CCL3 0 0.0136069237720287 0 -0.0227305278889946 0.00234512937932773 0 -0.00196492181973463 0.160748586331535 0
CD247 0 0.206021961691808 0 0 0 0 -0.164513333491058 0.0127564187963782 0
KLRF1 0 0.130518554979836 0.0720136357812635 -0.225249949784971 0 0 -0.369857961141105 0.286945963166127 0
CLIC3 0 -0.0302990848424279 0 -0.0183319800488289 -0.0228692191245084 0 0.0109253992085448 -0.0858986624904353 0
FCGR3A 0 -0.0100133562134779 0 -0.0266038251301566 0 0 0 0.179833522099178 0
XCL2 0 0 0.0311524539244564 0 -0.0132809702764013 -0.00469744673065902 0 -0.0442585837447509 -0.0347013339356263
TRBC1 0 -0.0329401028120596 0 -0.198115305433734 -0.000955554082709561 0.0196419300306744 0 0.0464541259782015 0
NCR3 0 -0.342476477279581 0.23713901737507 0.0291483195281012 0.0371472711341071 0 0.272249406755934 -0.0866409599261535 0
MATK 0 -0.216447357363256 0.0498032221092435 0 0 0 0.160741680605027 -0.0630534820587206 0
IL2RB -4.50686687921814e-05 -0.282417115069293 0 -0.328415146151204 -0.0194669387752365 -0.0428928215378438 0 0 -0.055411797722045
APMAP 0 0.00189937164518293 0 0 0 0 0 0.142817424292061 0
LST1 0 0.0518634695507327 0 0.0552925016406169 0.0696225414825856 0.0908782561944586 0 0.113085548351951 0
IFITM3 0 0 0 -0.0391990429621683 0.0117712724192926 -0.019335193647335 -0.0052434750684013 0 0
SERPINA1 0 0 0 0 0 0 0 0 0
FCER1G 0 0 0 0 0 -0.0131020740413215 0 -0.0636872621212189 0
COTL1 0.00380784539120123 -0.00559199028393306 0 0.00621924448811707 0.0120122559298736 0.023256524210429 0.0357127690500294 0 0
IFI27 0 0.232040268581383 0 0 0.106552268402612 0.0305945399942014 0 -0.0319471616021077 0
C1QA 0 0 0 0.10881495129913 0.0224061016969385 0 0.0489607134812791 0.0541420095643947 0
APOBEC3A 0 -0.0927007332927167 0 -0.092092547022021 -0.156429647325819 -0.0919684927896741 0 -0.0811320268666767 0
SAT1 0 0 0 0 0 0 0 0 0
SMIM25 0 0 0 0 0 0 0 0.0125601690519372 0
FTL 0 0 0 -0.138188288962522 -0.0826578791810761 -0.0182994667713983 -0.0481440359246648 -0.0167418102296431 0
CFD 0 0 0 0 0 0.106516298732954 0 0 0
PSAP 0 0 0 0 0 0 0 0 0
MS4A7 0 0 0 0 0 -0.0325336970267297 0 0.047085704688149 0
LILRB2 0 0 0 0 -0.00795589919183217 0 0 0 0
CD68 0 0 0 0 0 0 0 0 0
LRRC25 0 0 0 0 0 0 0 0.0572778069106529 0
IFI30 0 0 0 0 0 0 0 0 0
NPC2 0 0 0 0 0 0 -9.82149484134235e-06 0 0
WARS 0 -0.131229684758036 0 0 -0.0335450822966595 -0.0390743618916672 0 -0.027264930701523 0
STXBP2 0.0146130034149027 0 0 0 0 0.00662898061411176 0 0.211017409649508 0
CUX1 0 0 0 0 -0.100590243669185 -0.154811382122818 0.0154636367067362 0 0
HES4 0 0 0 0 -0.249856976067881 -0.364026701194568 0 0 0
LILRA5 0 0 0 0 0 0 0 0 0
RTKN2 0 0 0 -0.44237321481143 -0.0483845803447664 -0.0902960238927624 -0.185675275177337 0 0
FOXP3 0 0.0739693809626021 0 0.00249451908395711 0 0 -0.0346994839666658 -0.0143894513782251 0
IL2RA 0 0.236276647821663 0 0 0.0390284078344095 0 0 -0.0768797958941329 0
CTLA4 0 0 0 0.0850933951276935 0 0 0 0 -0.112715390876315
TIGIT 0.00185662634380236 -0.0789266733561262 0 0 -0.0190623116930065 0 0 0.0415137652670998 0
STAM -0.00910040611258602 -0.0528888043218511 0 -0.138736612926343 -0.0515094964508854 0 -0.00460474411256592 0 0
HPGD 0 -0.317029045170908 0.13166803848578 0 0 -0.0290271362757279 0.0682267030268467 0.0108851258515614 0
DUSP4 0 0 0 0.0295259515341971 -0.00425826488447322 0 0 0 0
CD27 0 0 0 0 0 0 0 0 0
PBXIP1 0 0 0 0.0476371950891285 0.0252132537330741 0 0 0 0
TTC39C 0 0 0 0 0 0.0596190301442977 0 0.0848361110178217 0.0660261845291013
ARID5B 0.00339717396956124 0.130464762686271 0 0 0.073048417304896 0.0229361472370021 0.0592339431465127 0.0535422806310175 0
AES 0 0.222295734709557 0 0.157849533049585 0.112409561000179 0.00214576333255621 -0.0666764850569616 0 0
FCMR 0 0 0 0 0 0 0 0 0
LAT 0 0 0 0 -0.0839550992427647 0 0 0 0
LCK 0 0 0 0.0542490450438257 0 0 0 0 0
GBP5 0 0.0955386832781115 0.0027487696517111 0.14956771197591 0.0425606024188106 0 0 0 0
CYTOR 0 0.0912290982866224 0 0.0990960005943467 0 0 0 0 0
ISG20 0.0214636885139495 -0.112338243461015 0 0 0 0.0852578721809702 0.380990773176481 0.105944246131898 0
CORO1B 0 0 0 0 -0.129195404152293 -0.0175335560022266 -0.0304649457693172 0 0
TRBC2 0 0 0 0.0790544739476214 0 0 0 0 0
HSPA8 -0.0334624957265401 -0.34703935609678 0 -0.103834591673506 0 -0.031656502239923 0 -0.184751114029102 -0.0365855707517807
SELL 0 -0.0314871895320854 0.034264232232155 0.0109672512268121 0 0 0 0 0
MIR4435-2HG 0 0.101009341009634 0 0 -0.121923034617178 0 -0.0886899558402838 0.00564823363605147 0
FCER1A -0.0189959053560463 -0.158929845241496 0 0 -0.177502847213145 -0.279792289454629 0 -0.0490046503675071 0
CD1C 0 -0.00119765422992874 0 -0.210660668756552 0 0 -0.0730454883970482 -0.214780070372636 0
CLEC10A -0.0494868647257738 0 0 -0.00829229957956356 -0.563742475634387 -0.314770851727433 0 -0.308470480331039 -0.110164395589039
NAPSA 0 0 0 0 0.182510948033265 0 0 0 0
HLA-DQA1 0 0 0 0 0 0 0 0 0
CPVL 0 0 0 0 0 0 0 0 0
HLA-DRB5 0 -0.0165799334914163 0 0 0.0159020950764542 0 0 0 0
LGALS2 0 0.0299201612829062 0 0 0.124429030721117 0.0164462129343059 0.0657690514299463 -0.146696462676704 0
HLA-DMA 0 0 0 0 0 0 0 0 0
HLA-DRA 0 0 0 0 0.0997611223646056 0.0127098525408699 0 0 0
HLA-DRB1 0 0 0 0 0 0.012533994695627 0.0215942580089246 0 0
HLA-DPA1 0 0 0 0 0 0 0 0 0
HLA-DPB1 0 -0.0243559475515964 0 0 -3.41404092305378e-05 0 0.0388672420697756 0 0
CD74 0 0 0 0 0 0 0 0 0
HLA-DQB1 0 0.0600097797526565 0 0.0250683407675538 0.0383095078671716 0 0 0 0
GSTP1 0 0 0 0 0 0 0 0 0
CAPG 0 0 0 -0.0361799636649699 0.151338869964261 0.0553862914131628 -0.0264595918029673 0 0
ANXA2 -0.00386836910514964 0 0 -0.0217468652371066 0 -0.0153650443835877 0 0 -0.00124893983861965
HLA-DQA2 0 -0.0475685402979898 0 0 -0.00256234230870454 0 0.00624625193699919 0 0
GPR183 0 0.242585962287482 0 0.120366523645549 0.0271953494157943 0 -0.0125887572277943 0 0.00135833195843112
S100A10 0 -0.145624851214292 -0.0147387225173947 -0.0658978508032336 0 0 0.0579791932922507 0 0
VIM -0.00612646180033902 0 -0.0024709842692653 0 0.0123418979120557 -0.0101943641846476 0 0 0
TUBA1B 0 0.179161300666005 0.000886783457599107 0 0.0664107924197883 0 0 0.0476964303204624 0
AREG 0 -0.0302234299131939 0.0463966187992689 0 0 0 0 -0.106115285640632 0
HMOX1 0 0 0 0 0 0 0 0.549283848750669 0
JCHAIN 0 0 0 0 -0.0662178327036764 0.0257557016583413 0 0 0.00958493616821851
IGHA1 0.151156538514124 0.209557290363319 0.0413987320424071 0.241517567337291 0.912849856054906 0.0403907825442404 0 0.00525515518744939 0.147767885598629
IGHG1 0.169673152674293 0 0 0 0.724054698351818 0.0505773099152864 -0.101066374660422 0.0277902786683719 0
MZB1 0 0 0 0 0.230079606971103 0.0509115040900722 0 0 0
IGHG2 0 -0.126269262843028 0 0 -0.413336596611478 0 0 0.0541225889970153 0
ITM2C 0 0 0 -0.0660457166555936 0.0238647702569223 -0.0457935460214362 -0.0892349272491984 -0.0229101361170974 0
IGHA2 0.0499616390047378 0 0 0.242510559470572 0.0743276937986368 0 -0.116319684688083 0 0
IGLL5 -0.00513205476688335 -0.0045606176491305 0 -0.105246919258742 -0.357525236973229 -0.186611377703773 -0.118930709700728 -0.0934878095957494 0
IGHG3 0 0 0 -0.0850842567404024 0.340886565010437 0 0 0 0
DERL3 0 -0.242000846034172 0 -0.46743756630632 -0.58477996798759 0 0 0 0
IGLV3-1 -0.00405909653945604 0.000259766549335198 0 0 0 0 -0.0114906540063792 0 0
TXNDC5 0 0.594002674147334 0 -0.0691665213776866 0.636405105474512 0 -0.493227299005494 0.213396736162182 0
IGHV6-1 0 0.0714880475306205 0 0.0140798641876037 -0.0535346568911816 0.00410852116616584 0 0.0660513558163574 0
CD38 -0.0304833759811567 -0.101850311934363 0 -0.0673644664065864 0 -0.0743789076717618 0 0.17161233208167 -0.0566205440949564
TNFRSF17 0 0 0 0 2.01735861325146 0.0158556415495746 -0.18451508183662 -0.782495831693152 0
PDIA4 0 0 0.0401074158084636 0.0356908501668359 -0.161542660729859 0 -0.0490840534393937 0 0.00673713347699366
LMAN1 0 0.0902061842957982 0.147518597787399 0.649897914457589 0.0215276833737368 -0.0268300851745251 0.251131716535984 0 0.00477307806093992
IGLC2 0 0 0 0 0.122821681813323 0.0132463098884931 -0.027683059308045 0 0
FKBP11 0 0 0 0 0 0 0.139617609637022 0.0361532809046733 0
SDF2L1 0 0.108990226295519 0 0 0.134206796210831 0.0358557856090408 0 0.162719902396051 0
SEC11C 0 0.1967486825852 0 0.158466369077641 0 0 0 0 0
IGHV4-34 0 0.00682024086787743 0 0 0.00302888963948711 0 0 0.00627405821038723 0
SSR3 -0.0183692402740612 0 0 0.0166995840478267 0 -0.158443643771952 0 -0.137203318092315 0
MYDGF 0 0.215691124783633 0 0 -0.152028575728905 0 -0.0552561949710902 0 0
IGKC 0 0 0 0 0.0970888304164609 0.00981216333641582 0 0 0
HSP90B1 0 0 0 0 0 0 0 0 0
PPIB 0 0 0 -0.147426395890611 0 0 -0.336175240146296 0 -0.00332387492052413
SSR4 0 0.105692404653374 0 0 0 0 0 0.0962227055516973 0
IGKV4-1 0 0 0 0 -0.0472373799964849 0 0 0.00694620362591755 0
IGHM 0 0 0 0 0.0557499050448449 0 0 0 0
CD79A 0 0 0 0.0120072311748652 0.14090794869731 0 0 0 0
MS4A1 0 0.0744121239189347 0 0.09193191954741 0.368264659151791 0.0282389244122118 0 0 0
LINC00926 0 0 0 0 -0.200487750081265 0 0 0 0
SNX9 0 0.292741547697857 0 0 0 0 -0.19672104050159 0 0
CD37 0 0 0 0 -0.151979060221967 -0.0617545493322819 -0.154572519733459 0 0
CD83 0 0 0 -0.0684984753435334 0 0.00374519551825538 -0.0881912641230054 -0.0542142450804894 0
FCER2 0 0 0 0 0 0 0 0 0
FAM129C 0 -0.0131720092000434 0 0 0 0 0 0 0
RALGPS2 0 0 0 0 0.187090892859421 0 0 0 0
BACH2 0 0.0882830616492634 0 0 0 0 -0.121003700093029 0 0
BANK1 0 0 0 0 0 0 0 0 0
BTG1 0 0 0 0 0 0 0 0 0
EZR 0 -0.224496943419385 0 0 0.00992411833435486 0 0.262660776480098 0 0
IGHD 0 0 0 0 0.0300751521033407 0 0 0 0
PLPP5 0 0 0 0 0.0454473840383462 -0.00582851609615701 0 -0.00393766562119274 0
AFF3 0 0 0 0 0.382560793361143 0.0440704889761966 0 0 0
LAPTM5 -0.101142963230562 -0.404715908469265 -0.0552654877543791 -0.533754434122682 -0.260367396717688 -0.0807521600288584 -0.0842682087153011 -0.340452175180125 -0.148351655922508
ADAM28 0 -0.0443085048631402 0 -0.147961829341749 -0.0113000683943091 0 0 0 0
MEF2C 0 -0.151338796186411 0 -0.130338783497982 0.148075574485281 0 0 0 0
PELI1 -0.000704383713150864 0 0 0 0 -0.0528104923593968 -0.0995986985390382 -0.0700606483013115 -0.0894192480246181
CD69 0 0.217487023561383 0 0 0 0 -0.311060250283117 -0.0664609700641163 0
FOXP1 0 0.21847905250616 0 0.263195731529916 0 0 0.0830206991286104 0.0439688041296381 0
LINC01781 0 0 0 0 0.319415773403701 0 -0.107489590852784 0 0
BLK 0 -0.318514362248934 0 0 -0.0578998264342429 0 0 -0.0543949540878516 0
TNFRSF13C 0 0 0 0 0 0 0 0 0
LINC01857 0.00115105654383589 0 0 0 0.0552183138671203 0 0 0 0
COBLL1 0 0 0 0 0 0 0 0 0
SWAP70 0 0 0 -0.0793571078185502 0.185428521059755 0 0 0 0
CD79B 0 0 0 0 0.173866748853658 0 0 0.110027700444973 0
HERPUD1 -0.0282986019879413 0 0 -0.204755768088679 -0.0174820391869129 -0.0207846242323766 0 -0.0992194937009914 -0.167357188390228
SYNGR2 0 -0.0510511507171336 0 -0.0523746799504986 0.0138135602166295 0 0 0 0
PMAIP1 0 -0.0738908975724443 0 -0.00649574443780855 0 -0.0712049260137223 -0.0178381609437563 0.0384666579184848 0
PLD4 0.00230398232749892 0 0 -0.133382058886295 0.181554821608307 0 0 0.235301981760828 0.00578143333185025
LILRA4 0 0 0 0 -0.296846663023638 0.313481525495762 0 0 0
SERPINF1 0 0 0 0 0 0 0 -0.0582395890124179 0
TPM2 0 -0.278522245855274 0 0.0509019302285084 -0.0278347238463919 0 0.296996381671185 -0.209778517383791 0
SCT -0.931471897353386 0 0 -1.80393287398626 -1.31686906632792 -2.74001880537268 -2.15962657617256 -2.22793911990796 -0.120687041393407
RASD1 0.07848112683144 -0.0400834303544335 0.0918402441296451 -0.0348582216141199 -0.0433595020400075 0.0436196479917301 0.301381974224717 0 0
TCF4 0.0391982822783622 0 0 0 0 0.0036716472563439 0 0 0
IRF4 -0.0178160022156274 -0.574383724113776 0 -0.0834811323617052 -0.0766316408491652 -0.165329775375705 0.22813636084657 -0.376103589354653 -0.0847937487288805
IL3RA 0.583233218470898 0.191825425646516 0 1.31661643295682 0.71360841470136 0.340309701779904 1.14182608483697 0.968118672494104 0.0226731301021625
BCL11A 0.029055219798176 0 0 0 -0.0342687187204836 0.0209033518765873 0 0 0
PPP1R14B 0.274468815868821 0.19065963241184 0 0.17328198496234 0 0.0814441337721846 0 0.0521652608552283 0.158137146056222
TRAF4 0 -0.0547212485511283 0 0 -0.0184118316765158 -0.0681850288313894 0 -0.0569414799150313 0
UGCG 0.039832806245607 -0.0667640001467892 0 -0.0152004663249341 0 -0.0585908998024975 0.124813513642864 0.097446965170354 0.109617048259621
CCDC50 0 0 0.101520508987485 -0.0592574246094346 0 0 0 0 0
SOX4 0.193156595699677 -0.0463382564882026 0.116803247873958 0 0 0.174534182736976 0.204967919093073 0 0
PTGDS 0.0312037980215895 0 0 0 -0.0350657710024522 0.061712665279773 0.138105980968425 0.00682727542425338 0
IRF7 0 0 0 0.0315770739507698 0 0 0.0100626914619447 0 0
IRF8 0 -0.0570983320120675 0 0 0 0 0 0 0
ALOX5AP 0 0 0.025671869810441 0.00422154770237748 0 0 0 0.0651233285188713 0
TXN 0 0.287816656715961 0 0 0 0 -0.0152339299896438 0 0
CD4 0 0.0566919157487584 0 0 -0.00923265966946719 0 -0.147469638027395 -0.10524881094782 0
NCAM1 -0.0672412100925988 -0.144065197307807 1.16143954495355 -0.294206503869623 -0.0984637620704956 0 -0.127193447109021 0.0755168851448471 -0.0817446370529675
CD19 0 0 0 0 0.101905820973518 0 -0.018356520671721 0 0
ITGAX 0 -0.126233543896299 0 -0.339560143294466 0 0 -0.0260188940855387 0.0246836634993652 0
NECTIN2 0 0.546408779092378 0 0.175511016913025 0 0 0 0 0.100917148686315
ITGAL 0 0 0 0.0143567476716193 0.00289699763211674 0 0 0.142026713180939 0
FUT4 0 0 0 -0.148787839579556 -0.0914814787960092 0 0.0499643866229436 0.022372002175931 -0.111387275728987
PVR 0 0.10333090806765 0 0 -0.36611596514182 0.0599726658054952 0 0.215883212565901 0
KIR3DL1 0 0 0 0 -0.025621431348335 0 0.0455474617174448 0.0560307152785576 0
CD163 -0.154702866279068 -0.414641612602368 0 -0.202577225569139 -0.485546447974452 -0.397149568806602 0 -0.287787014428992 0
SIGLEC1 4.80043302133547 4.49853429996617 3.20015059192532 3.23028957937611 4.08995379298791 3.15671095481693 2.45273592400306 5.05280636575016 3.98679054377671
CCR3 0 0 0 0 -0.553194543686391 0 -0.0563792016423934 0 0
CCR4 0 -0.599698360349625 0 -0.199995048424433 -0.000618133709948504 -0.0995404993044192 0.365774043809078 0 -0.182433533267916
CCR6 0 0 0 -0.102353452283226 0 -0.0303977299187748 0 0 0.00062879656342133
CD2 0 0.300190152731523 0 0 0 0 -0.235587390748497 -0.0551034548388603 -0.0195700328305803
CR2 0 -0.879325524425498 0 -0.783285147456652 -0.181992387908727 -0.123495040476667 0 -0.282355510091047 0
CD22 0 0 0 -0.0817243539496891 0 0 0 0 0
CD226 0 -0.0552767634400437 0 0 0 -0.021687446742013 0.14302319519398 -0.0745186913413545 0
CD244 0 0 0 0 0 0 0 0 0
ICOS 0 0.00877719841692759 0 0.100754844682211 0 0.00382066284545379 0 0 0
PDCD1 0 0.26365653021126 -0.0322042117137834 0.0873202827756385 0.0203093789126503 0 -0.0972475199590994 0.0324464438634356 0
ITGB1 0 0.0158963088398713 0 -0.100647824355884 0 0 -0.0515115403712849 0 -0.00237626814649129
LAIR1 0 0.055822194446717 0 0.0760934899848843 0.0505747733812397 0.00396193576951893 0.0719964077406115 0 0
PECAM1 0 -0.0195292251327148 0 0.0551563845420264 0.035103225007175 0 0.200509285305986 0 0
KLRK1 0 -0.00733274092794331 0 0.0845825871493183 0.0223603428919474 0 0.0670970463174056 0 0
FCGR2A -0.22130062385818 0 0 -0.211447787499173 -0.53493787555711 -0.101185392597448 -0.216753431794452 -0.044932215434009 0
SIGLEC7 -0.0491740029594967 0 -0.394822815317835 0 0 -0.081416691724466 0 -0.416624267079118 -0.0530501983534979
CD33 0 0 0 -0.0319554303735342 0 0 0 0 0
NCR1 0 -0.129682844762907 0 -0.0357801153756391 0 0 0 0 0
CR1 0 0.841363997695619 0 0 1.64469486788252 0.106050361418783 -0.351640448153016 0 0.372800704896111
CD36 0 -0.620837251793576 0 -0.386810630612856 -0.188019069250957 -0.0792410195283412 0 -0.469920843411224 0
HAVCR2 -0.072921489774847 0 0 -0.147880411607761 0 -0.0743339602003106 0 0.0939392236759675 0
ENTPD1 0.312818941953283 0.212378721611668 0 0 1.21107373773062 0.574468254719795 0 0 0.0527494524925894
ITGA2B 0.226728571284743 0 0.122427981598424 0.153367522515308 0.238041038271822 0.134811962409336 0.0944163685283476 0.0235096712588578 0.0734022761220099
PTPRC -0.0790291821952644 -0.386450977183093 -0.0317399099726784 0 -0.170012421584829 -0.128084505314175 0 -0.0609642858689134 -0.258056786867395
CD47 0 0.326520928451836 0 -0.239856537980598 -0.0816717187734402 0 -0.711719269666524 0 0
ITGA2 0 0 0 -2.2451623504292 1.65744681035445 -0.904270936927622 0 0 0
ITGA4 -0.0100030150313803 -0.00221882836367667 -0.0365649909103354 -0.0845918523531791 -0.0184288206614236 -0.0113250124465031 -0.0242028449921735 -0.0162462133841589 0
ITGA6 0 0.174205260146311 0 0 -0.203278677376688 0 -0.0494225578082833 0.140476507972245 0.105266076053334
CD5 0 0.253984184069519 0 0 0.000101726379140641 0 -0.0808416579262607 0.0546993138183901 0
CD52 0 0.124403671202803 -0.00612615426265368 0.00140042376129567 0.00288191200916091 0 -0.0401250690230348 -0.0458038373900729 0
ICAM1 0 0 0 0 0 0.0476664463971994 0 -0.0799612170732304 0
B3GAT1 0 -0.0146397049282652 0 -0.307839350174507 -0.107905995031318 -0.0541626909241526 -0.257869331794792 0 0
