0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
SEC11C 0 0 0 0 -0.0972282723885669 0 0 0 0 0 0 0 0 0 0 0.103720727820972 0 0 0 -0.000378964992535 0 0 0 0 0 0 0 -0.0583490107812383 0 0.0149943237894473 0.460240724776956 0 0 0 0 0 0 0 0 -0.00916343844041116 0 0 0 0 0 0 0 0.176418542734451 0.0258048788998705 0 0.190048991315535 0 0 0.00629238624010715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0983185261247974 0 0 0 0 0 -0.00931788035321611 0 0 0 0 -0.0546748875031299 0 0 0 0 0 0 -0.0513395320195072 0 0 0 -0.0253681208340364 0 0 0 0 0 0 0 0 0 0 0.460180178130756 0.191776035109502 0 0 0 0 0 0 0 0 0.0733809344504976 0 0 0 0 0 0 0 0 0.258204827985649 0 0 0 0 0 0 0 0 0 0 -0.0623316344106412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.113310638338155 0.0210848639869593 0 0 0 0 0 -0.0806246268868726 0 0 0 0 0 0 0 0 0.45419225703214 0 0
IGLV2-8 0 0 0 0 0.0120902049397097 0 0.0049976549382171 0.0112248451886617 0 0 0 0.00277023135376751 0 0 0 0.00386849587822559 0.00676477367258298 0 0 0 0 0 0 0 0 0.0139604109134039 0 0.0329647066568036 0.0424437415941529 0.0115602244762797 0 0.0491778327468428 0 0 0 0 0.0138210919165345 0 0 0 0 0 0.0231899977340399 0.0163046258796909 0 0 0 0 0 0.0376668315178172 0.000408401997404281 0 0 0.0169049890471061 0 0 0 0 0 0 0.0047247596581536 0 0 0 0 0 0 0.00747381967793971 0 0.000477421743116835 0 0 0 0.00735985780738698 0 0 0 0 0 0.0247485781209708 0 0.0191617222499654 0 0 0.0313699865229288 0 0 0 0 0.00107102242071367 0 0.0228166314333267 0 0 0 0.00824391316514615 0 0 0 0 0 0 0 0 0 0 0.0384253216809847 0.0294710744507207 0.0161954934267327 0 0 0 0 0 0 0.00158006899245874 0.022343410748326 0 0.010090966827896 0 0 0 0 0 0 0.00740985519309302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00876350316958536 0 0 0 0 0 0 0 0 0.00334478305587085 0 0.000421392896889635 0 0 0 0 0 0.0267913188271327 0 0 0.0241430802053984 0.0149614421332743 0 0.0210482323674418 0.0226378748644554 0 0 0 0 0
IGKV1-5 0 0 0 0 0.0146332494202757 0 0 0 0 0.00552315541160379 0.00115625693697346 0.0425280950594428 0 0 0.00525008879293348 0.0092911964671043 0 0 0.0952649834504444 0 0 0 0 0.0107321600892554 0.0353217167358743 0.0453700709985454 0 0.0126851997417957 0.0322610870387606 0.00287132620315087 0.00630979792618814 0.000862914925642239 0 0.00727376772370546 0.00109507549180637 0 0.00942391292818639 0.0453574853759051 0.0206558025743212 0.0170657845434237 0.016268998329387 0 0.00417359171024699 0.0290636180743502 0 0 0 0.0130013197606427 0 0.0502946254635282 0.0135492389398371 0 0 0 0.0232649417769659 0 0 0 0.00763577748502719 0 0.0122222191077203 0 0.0126013783305411 0 0 0 0 0.00538757929061465 0.000880839570910683 0.0321827109396706 0 0 0.00988119943497216 0 0.0212142246008654 0.0312126532703354 0 0 0.0175469483369222 0.0311962736087534 0 0.0385342948174509 0 0.0416893020205917 0.0200508788029377 0 0 0 0 0.0251690247381157 0 0.0139674037712352 0 0 0 0.0187194136304951 0 0 0.00326809519113179 0 0.00412475599998954 0 0 0 0 0 0 0.0411643969466833 0.0402652587412977 0 0 0.0171383672070406 0 0 0 0.0101366642412735 0.0207548186633452 0 0.0421592790792513 0.0113103608071919 0 0 0 0 0.000645726823333034 0.00500137922351861 0 0 0.00799879504535723 0 0 0 0 0 0.0401451697472399 0.0222040851867053 0.0433413461141189 0 0 0 0.0105429344757868 0.000165115827083644 0 0.0133595986063913 0 0 0 0 0 0.00325014352417027 0 0.0637344053706496 0.01522230357998 0.0150583564233362 0.00158881827634409 0 0.00272223183689942 0.0277104083168118 0.0126412407457736 0 0.0506405675229628 0.0178682312010687 0.00473982379258147 0.0324692237788779 0.0192691104680961 0.0172477856237832 0 0 0 0
TRBV4-1 0 0 0 0 0.000364922537501323 0 0 -5.10447927780654e-05 0 0.00193481397743517 0 -0.0023427505712444 0 0 0 0.0341157891213106 -0.0506001176009625 0 0 0 0 0 0 0 0 0 0 0.0118004935882012 -0.00986067332534718 0 0.069903849596165 -0.00846233368445008 0 -0.00468180098771854 0 0 -0.0244231996924521 0 0 0 -0.00118654539321283 0 0.00550192855715219 0 0 0 0 0.0140761929272912 0 0 0 0 0 0 0.051082048724556 0 0 0 0.0447119715087998 0 0 -0.0185025776299389 0 0 0 0 0 0 0 0.0442108738736841 0 0 0 0.00919640262822369 0 0 0 0 0 0 0 -0.00913735475328479 0 0 0.00750545263239431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000354317415848044 -0.00353331618853842 -0.0244258504047702 0 0 0 0 0 0 -0.0199064041575117 0 0 0.00520101320018536 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0270961017449332 0 0 0 0.000716740884488897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0493784125661976 0 0 0 0 0 0 0 0 -0.0142270955441251 -0.0327969203395487 0 0 -0.0103689888099116 0 0 0 0 0
IGHV4-59 0 0 0 0 0.0112233704731418 0 0 0.0168446662206903 0 0.0421456691359417 0 0 0 0 0 0 0 0 -0.017262912053487 0 0.0087589224006372 0 0 0 0 0.0482528054463522 0 0 -0.014387524527233 0 0.0410448598557226 0.0223197835760437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0193208147999515 0 0.0126015663273808 0 0 0 0 0 0 0 0 0 0 0 0 0.00848682841360346 0 0 0 0 -0.0212302544001708 0 0 0 0 0 0 0 0 0 -0.0806294178326512 0 0 0 -0.00302135746905184 0 0 0 0 0 0 0 0 0 0 -0.0124586300753038 0 -0.0382578884666494 0 0 0 0 0 0 0 -0.0197515473744068 0 -0.0179331254073521 0 0.0119524780143723 0 0 0 0 0 0 0 0 0 0 0 0.0145611026310145 0 0 0 0.0347982667551195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.066297089895308 0 0 0 0 0 0 0 0 0
S100A9 0 0 0 0 0.0726383331336174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0738819385338186 0 0 0 0 0 0 0 0 0.00448184585165259 0 0 0 2.52072322926051e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434566268520556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0228327995294285 0 0 0 0 0.00575380299811113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0164765129182488 0.0658855181357046 0 0 0 0 0.0820826927998729 0 0 0 0 0 0 0 0 0 0 0.0518352417509253 0 0.0393150024697698 0 0 0 0 0 0 0 0.0461839455732835 0 0 0 0 0 0 0 0 0 0 0 0 0.0792299933547537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0648744806290903 0 0 0 0 0 0 0 0 0.0268863442387167 0 0.0381114234473128 0 0 0 0 0 0 0 0 0
S100A12 0 0 0 0.00621635184592532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217138133579093 0 0 0 0 0 0 0 0
LYZ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00915021138241739 0 0 0 0 0 0 0 0 0 0 0 0 0.00822995731714475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.69088589459123e-05 0 0 0 0 0 0 0 0 0 0 0 0.0098849954255017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0517057459580219 0 0 0 0 0.0710927629813704 0 0 0 0 0 0 0 0 0.0589656850617399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509070608759676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0021864121902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FCN1 0 0 0 0 0 0 0 0 0 -0.0285045949546891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0130083478061878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
VCAN 0 0 0 0 0 0 0 -0.00552010493299677 0 0 0 0 0 0 0 0 0 0 -0.00027462680818031 0 0 0 0 0 0 0 0 0 0 0 -0.0206713831455625 0 0 -0.00740916693692442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0101186280407314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MAFB 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0984430358201404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0718782737067285 0 0 0 0 0 0 -0.26629119517129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.218351602931779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CD14 0 0 0 0 0 0 0 -0.0343335647747568 0 -0.0335303235553724 0 0 0 0 0 0 0 0 -0.000120472296634569 0 0 0 0 0 0 0 0 0 0 0 -0.00160530004065099 -0.0056136836336647 0 -0.331605461242002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0555689815596545 0 0 0 0 0 0 0 -0.00240426336341217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.182302752115018 0 0 0 0 0 0 -0.0292028199997248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000135772330731795 0 0 0 0 0 -0.0416915280703373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.155641386180267 0 0 0 0 0 0 0 0 0
DUSP6 0 0 0 0 0.139911430582074 0 0 0 0.000163075657589124 0.111388939624206 0 0 0 0 0 0 0 0 0 0.109575470166242 0 0 0 0 0 0 0 0 0.10819130645654 0 0.00781244817801738 0.13411024072766 0 0.0293475387466286 0 0 0 0.0436888507087856 0 0 0.018121334790559 0 0 0.0183539470253041 0 0 0 0 0 0 0 0 0 0.0192168635247836 0 0 0 0 0 0 0 0.00621196517699975 0.0175682467098914 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0032047932499546 0 0.0460205060745619 0 0 0.067141491166842 0 0 0.035751876217423 0 0 0 0 0 0 0.215061333094353 0.0334644493448638 0 0 0 0 0.0542263182491185 0 0 0 0 0 0 0 0 0 0.11510341856253 0.0730757697631372 0 0 0 0 0.0141597154233448 0 0.00732215825255618 0 0 0 0 0 0.0141502591920609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.043494396869276 0 0 0 0.00471934380446652 0 0 0 0 0 0 0 0 0.0709150996236571 0 0 0 0 0.0317078319094309 0 0 0 0.0123616422284447 0 0.0250634420531905 0 0 0.161816975835184 0 0 0 0 0 0
CSTA 0 0.0176389254652765 0 0 0.0849790993921374 0 0 0.0977435837573774 0 0 0 0 0 0 0 0 0 0 0 0.268129568351631 0 0 0 0 0 0 0 0 0.00704802934092382 0 0.0220693944557982 0 0.0607896495717803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00429041249035871 0 0 0 0 0 0 0 0 0 0 0.187480210261776 0.00537413513661673 0.0273150215799141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000289498460660827 0 0 0 0 0 0 0 0 0 0 0.176281357482442 0 0 0 0 0.180817832594314 0 0 0.00871973774163551 0 0 0 0 0 0 0 0 0 0.0634458593378574 0 0 0 0 0.0460570110313391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.236306553325646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0633173495163574 0 0 0 0 0 0 0 0 0.0685522347586249 0 0 0 0 0 0 0 0 0 0 0
CST3 0 0.00125661691403843 0 0 0.041264503117495 0 0 0 0.00622839312736843 0.0949526010893889 0 0.0049650074287724 0 0 0.023861640459313 0.163778813106501 0.0153681585527203 0 0 0.0533501199358546 0 0 0 0 0 0 0 0.0145791248685357 0.108641787269322 0.0557770803522776 0.0863619966340031 0.0569722640597434 0 0 0 0 0.000130899955665774 0.0634295160961142 0 0 0.0327134078382557 0 0.0362502669643828 0.0609939773616063 0 0 0 0.125698224889444 0 0.0724355392232277 0 0 0 0.0883702614787446 0.0962231015554748 0 0 0 0.0989741445723862 0 0.0436048328222144 0.0139137787131274 0.0300588794879002 0 0 0.0321568406896843 0.0103267764353706 0.0547382213548923 0 0 0 0.0120773681648728 0 0.0797490543824379 0.060641215569616 0 0.0192447026967413 0.00237825104953448 0.0503558525807327 0.0181733400018416 0 0.0483149305481354 0.000952982738908695 0 0.06181804023925 0 0 0 0.0281772719715775 0 0 0.011367403458987 0.0620247729662811 0 0 0.0181114537581234 0 0.0805337927256667 0 0 0 0 0 0.000654655242257011 0 0 0.165340408243233 0.134551442858388 0.157117150210561 0 0.0382714583430136 0 0 0.0123302672330733 0 0.0447941882565546 0.0505773494328988 0 0.0271172962951259 0 0 0 0 0 0 0 0 0.0133269519659923 0 0 0 2.10312066603064e-05 0 0.0100210071804721 0.0296510777795652 0 0 0 0 0.00172538180668758 0.0592783709568803 0 0 0 0 0 0 0.0186551331198647 0.00443715925810716 0.0748594346817024 0 0 0 0 0.0630511588250275 0 0 0.094128848865331 0.0118834036010462 0 0.112685613730589 0.0419774168780388 0.0113022718158431 0.0718074396760626 0.0335644458499328 0.019193906984068 0 0 0.00307548559532039 0
CXCL8 0 0.0390046160322248 0 0.194551089286228 0.227053471073033 0 0 0.0566037186002209 0 0 0 0 0 0 0.0544430622654555 0.0607231676341208 0.00364448794990432 0 0 0.0250929510686334 0 0 0 0 0.0269217603746201 0 0 0 0 0 0.0650260238781642 0.158300063548145 0 0 0 0.0621479703132507 0 0.0136654643948526 0 0 0 0.102258405691834 0 0.0817038904128166 0 0 0 -0.0122601421990248 0 0.102663834266214 0 0 0 0 0.189441652911651 0 0 0 0.0149614047717972 0 0 0 0 0 0 0 0 0 0.0562976858222007 0.00625139497785122 0.0334638352571277 0 0 0 0 0 0 0 0 0 0 0.121408439332759 0 0 0 0 0 0 0.00357189054780987 0 0 0.125486829467952 0 0.0194350093777991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.433441523977719 0 0 0 0 0.140765842132245 0.0689376199948042 0 0 0 0 0.111333776939451 0 0 0 0 0 0 0.0340324215582795 0 0 0 0 0 0 0 0 0 0 0 0 0.00702301568291504 0.0490831260828408 0 0.033609000114788 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752836235375991 0 0 0 0 0.0355474936458336 0
PLAUR 0 0 0 0 0 0 0 0 0 -2.79588464355298e-05 0 0 0 0 0 -0.166355381877526 0 0 0 0 0 0 0 0 0 -0.043051405822762 0 -0.149154313009499 0 0 -0.162828626292225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0363823336220074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0485398186575968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0878403226694079 0 0 0 0 0 0 0 0 0 0 0 -0.00585681484929013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00481525289441833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TYROBP 0 0 0 0 0.00358202865467355 0 0 0 0 0 0 0 0 0 0 -0.0447047893716316 -0.0353977237829545 0.0619272407021405 0 0 0 0 0 0 0 0 0 0.065314801987249 0.0103459517622523 0.0224681472626038 0 0.0109417886369699 0 0.197899161225132 0 0 0 0 0 0.048182538208581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0551112301238528 0 0 0.0239044924934637 0 0 0 0 0 0.000381351981086121 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0133173330607095 0 0 0.0443481765333388 0 0 0 0 0 0 0.00584798735834341 0 0 0 0.031250904666882 0 0 0 0 0 0 0 0 0 0 0.0127172028264906 0 0.0205223470930985 0 0 0 0 0 0 0.013028055938135 0.0177178420234578 0 0.0195103559224614 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0590468700751831 0 0 0 0 0 0 0 0 0 0 0.0279706196117408 0 0 0 0 0 0 0 0.100215575106309 0 0 0 0 0 0 0.146671568227381 0 0 0 0 0 0 0 0 0 0 0
CLEC7A 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.191934958116945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CD4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0110381169735849 -0.170831179125346 0 -0.0258749491168591 0 -0.00420511961275933 0 0 -0.0160904278316423 0 -0.196389055660594 0 -0.18457491243612 0.0962084621937076 0.0034736719135639 0.0866687510621188 0.0154763666312977 0 -0.055097971826108 0 0 0 -0.0362309893757196 -0.0335841959564785 0 -0.000788437412166413 0 -0.115926499715149 0 0 0 0 0 0 -0.0100151704867724 -0.0601604967576099 0 0 -0.00830041617899531 0 0 0 0 0 0 -0.0254656754662578 0 0 0 0 0 0 -0.0942457771963393 0 0 0 0 0 -0.0264049316496728 0 -0.0153172595690822 -0.0208944832327334 0 0 0 0 0 0 0 -0.02220407726923 0 0 0 0 0 0 0 0 0 0 -0.0364929566221115 0 0 0 0 0 0 0 0 0 0 -0.0711048230385195 0 0.0397970646271019 0 0 0 0 0 0 0 0 0 -0.0231481438391136 0 -0.0458037981628391 0 0 0 0 0 0 0 0 0 0 0 -0.000575931863126322 0 0 -0.122033770606501 -0.0628326998423985 0 0 0 -0.0175363488456251 0 0 -0.0213691610843196 0 0 0 0 -0.00872708135806039 0 0 0 0 0 0 0 0 -0.0148961313170517 0 0 0.0659185118824568 -0.0168246041515683 0 -0.00265632657579833 0 0 0 0 0 0
GZMH 0 0 0 0 0.00178616219650825 0 0 0 0 0 0 0 0 0 0 0.0837008828648723 0 -0.0255878441473588 0 0 0 0 0 0 0 0 0 -0.12593695546095 -0.0259747462680314 0 0 0 0 -0.142175238536418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0195326688442148 0 0 0.235432606108897 0 0 0 0 0 0 0 0.0252754366368014 0.00547631781994629 0 0.00189974671475173 0 0 0 0 0 0 0 0 0 0 0 0.00836649317772665 0 -0.00276317637341698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.041892685340364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0102817007905402 0 0 0.00815715192929618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424614505716324 0 0 0 -0.0173887866978256 0 -0.0247874919161659 0 0 0 0 0 0 0 0 0
GNLY 0 0 0 0 0.01805062026727 0 0 0 0 0.00474185124024778 0 0 0 0 0 0 -0.0518182894813592 0.0677014405553839 0.00806568118476069 0 0 0 0 0.00137696345508567 0 0.0441334629626623 0 0.0450514273321913 0.0335639121989776 0.0244191035873743 0.0988144827411565 0.0228029024445109 0 0.0748464252886591 0 0 0 0.00528296680561532 0 0.0217225232174693 0 0 0 0 0 0 0 0.00886133173276821 0 0 0 0 0 0 0.161134194481357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0435494955681043 0 0 0.0226050227741425 0 0 0 0 0 0.00294412231505258 0 0.00506158899685377 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129410938243376 0 0 0 0 0 0 0 0 0 0 0.0180130482991726 0.0452835540887409 0.0524920673807412 0 0 0 0 0 0 0 0.00113153630395996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00165735772916887 0 0 0 0.0234375568830056 0 0 0 0.000846645509773062 0 0 0.00441803148889953 0 0 0 0 0 0 0 0.0965385641933268 0 0 0 0 0 0 0.0904937960709167 0 0.0515362317281341 0 0 0 0 0 0 0 0 0
