0034-anti-human-CD3 0048-anti-human-CD45 0072-anti-human-CD4 0100-anti-human-CD20 0052-anti-human-CD33 0064-anti-human-CD123 0081-anti-human-CD14 0136-anti-human-IgM 0159-anti-human-HLADR 0066-anti-human-CD7
C12orf75 0.0210670989974725 0 -0.0921771829127314 0 -0.0248045251352631 0 0 0 0 0
KLRD1 0 0 -0.153045597467913 0 0 0 0 0 0 0
KLRG1 0 -0.0083404520757552 0 0 0 0 0 0 0.0117347274198325 0
GZMB 0 0 0.0316605627960847 0 0 0 0.00340375896660851 0 0 0.0060605496804273
SYNE2 0.0633001521859614 0.0180078297201642 0.405410133209689 0 0.0469334424910631 0 0 0 0 0
HOPX -0.238051622697847 -0.0156028992387314 -0.0387248251152848 0 -1.83251109372719e-05 0 0 0 0 0
IFITM1 0 0 0 0 0.0182038285890315 0 0 0 0 0.0401188642888027
LITAF 0.0355890624515306 0.0227017997012556 0 0.138684646986728 0 0 0 0 0 0
CD99 0 0 0.0468023819934746 0 0 0 0 0 0 0
HCST 0 0 -0.0972191670167159 0 0 0 0 0 0 0
TUBA4A 0.163028374899497 0 0.270592622033608 0.0292199688057135 0 0 0 0 0 0
LTB 0.140650626039568 0.0180509251291982 0.0277201188934051 0.0550844103967652 0.0447830431740744 0 0 0 0 0.156975473538526
IL7R -0.0117134679944942 0 -0.107257152713079 0 0.00279199403372328 0 0 0 0 0
MAL -0.00693539022087443 -0.0223922135099791 -0.00844548401499069 -0.0628603273566389 -0.0111283059060452 0 0 0 0 0.0137570791341205
NOSIP 0.0607018691745743 0 0.0556213133931658 0 0 0 0 0 0 0.250072762357175
LDHB 0.170583006134437 0 0.352192853882477 0 0 0 0 0 0 0.0194186647144654
TCF7 0.165676281217466 0.0580174984644391 0.186107445763605 0 0 0 0 0 0.00927993214909583 0.233779787030878
FLT3LG 0 0 0.0784046416657146 -0.0337880457310594 -0.104306658008825 0 0 0 0 0
LEPROTL1 0 0 0 0 0 0 0 0 0 0
LEF1 0 0 -0.0495401284839059 0 0 0 0 0 -0.00433869920173596 0.117155707635088
SARAF 0 0 0 0 0 0 0 0 0 0
PIK3IP1 0.0664981419968081 0.0399734584152736 0 0.0175803392899225 0 0 0 0 0 0
ZFP36L2 0 0 0.140543432159264 0 0 0 0 0 0 0
TNFAIP3 0 0.0244849032977255 0.138546515242507 0 0 0 0.000627416293558545 0 0 0.0593853444870821
JUNB 0 -0.00657135209309824 -0.0636897480155397 -0.0037023958980092 -0.0219815957500671 0 0 0 0 0
RCAN3 0 0 0.175998579123394 0 1.19193426644999e-05 0 0 0 0 0
CAMK4 -0.219677625282712 -0.0744318184704436 -0.176492858357125 0 -0.0383506424298253 0 0 0 0 -0.0933896861133409
RPS12 -0.0854045644047231 0 -0.153391387682222 0 0 0 0 0 -0.0339294567534873 -0.047541256744052
C12orf57 0.210676807990168 0.0782974414926263 0.382080544208231 0.0478497299486961 0 0 0 0 0 0.191575646208201
CCR7 0 0 0 0 0 0 0 0 0 0
DNAJB1 0 0 0 0 0 0 0 0 0 -0.177831039931365
GIMAP7 0 0 0.0520823038168054 0 0.0195747387277848 0 0.000689323903691189 0 0 0
INPP4B -0.237733471934161 0 -0.0789379014539225 0 0 0 0 0 0 0
RPSA 0 0 0 0 0 0 0 0 0 0
ARHGAP15 0 0 0.512147962632477 0.0575271040449409 -0.0299492769906221 0 0 0 0 0
LINC00861 0 0 0 0 -0.0167993896591642 0 0 0 0 -0.225091528642756
AQP3 -0.00423344242087963 0 -0.0145940137594508 -0.014509092915972 0 0 0 0 0 0
NPM1 0 0 0.0516822938525568 0 0 0 0 0 0 0
EEF1B2 0 0 0 0 0 0 0 0 0 0
S100A8 0.0697172531828132 0 0.0278560472487461 0.0775710146329562 0.0489377762731852 0 0.0496832416651766 0 0.00792360784756753 0.075244546238227
S100A9 0 0 0 0 0.0704954498064789 0 0.00410154872316207 0 0 0
LYZ 0 0 0 0.0302798312070342 0 0 0.0146605160869588 0 0 0
S100A12 0 0 0 0 0 0 0 0 0 0
FCN1 0 0 -0.0482711874014529 0 0 0 0 0 0 0
AIF1 0.0388576899279401 0 0.0324053425458704 0 0.0510818151126874 0 0 0 0.039601417062743 0.00820822321476395
CST3 0.123657702068496 0 0.0568819569344878 0.0287010988781918 0.0286704402931198 0 0.0164564871641737 0 0.0720581057908466 0.0239048658048988
MAFB -0.000214518952492016 0 0 -4.15820299629049e-05 0 0 0 0 0 -0.00894141827919709
LST1 0.0808544791670539 0.136136148615006 0.115859061441846 0.00759069335939483 0.0697353391368429 0.0370599085872959 0 0 0.0580092137054799 0
S100A11 0 0 -0.000215399453054579 -0.00584578125143413 -0.0433108551460802 0 0 0 0 -0.0941489111623926
TYROBP -0.0113135125342431 0 -0.0153415218855306 0 0 0 0 0 0 0.0570636418465814
SERPINA1 0 0 0 0 0 0 0 0 0 0
FCER1G 0 0 0 -0.0222478760652592 0 0 -0.0170920504796934 0 0 -0.027203930848941
SPI1 -0.00269215865333473 0 0 0 0 0 0 0 0 0
VCAN 0 0 -0.0391139053584319 0 0 0 0 0 0 0
CD14 0 0 -0.0436295592340442 -0.172515723700714 -0.0218474902425964 0 0 0 0 0
IFITM3 -0.035249711054439 0 0 0 -0.0247087055150855 0 -0.0222262592208659 0 0 0.2599558553158
CTSS 0 0 0 0 0 0 0 0 0 0
DUSP6 0 0 0.0182830070400298 0 0.1598910575654 0 0.0563686681550033 0 0.0240442119166966 0
FTL -0.126028195744086 -0.04261306992698 0 -0.0361763192368338 0 0 0 0 -0.0456475119852215 -0.160276224614684
CSTA 0 0 0.143960503852841 0.047612635966856 0.250735036636887 0 0.0721292967001454 0 0 0
SAT1 0 0.00367908860932643 0 0 0 0 0 0 0 0
IFI27 0 0.0750202404623936 0.23784852046749 0 0 0 0 0 -0.0380230316426712 0.255056031405893
CLEC7A 0 0 0 0 0 0 0 0 0 0
CFD 0 0.0586046014256548 0 0 0 0 0 0 0 0
S100A6 0 0 0 0.0171945175308598 0 0 0 0 0 0
NEAT1 0 0.0363598626532513 0.0314731949924443 0 0.0985163199074214 0.095832740108302 0 0 0 0.000736285908676572
PSAP 0 0 0 0 0 0 0 0 0 0
PLAUR -0.0961111051227516 0 -0.18948645381851 0 0 0 0 0 0 -0.057103223341742
LGALS3 -0.09569128802305 -0.0470637791745945 -0.0380051251296655 -0.0495068857143964 -0.0186524890481199 -0.0241616606086234 -0.0120820488171815 0 0 -0.0905517830742354
CCL4 0 0 -0.167893991388916 0 0 0 0 0 0 0.0854902172908048
SPON2 0 0 0 0 0 0 0 0 0 0
PRF1 0 0 0 0 0 0 0 0 0 0
CD7 0 0 0.0645741327923813 0 0 0 0 0 0 0.141291134421065
KLRB1 0 0 -0.0695910391442754 0 0 0 0 0 0 0.0828780253684234
CCL3 -0.0220229018679175 0 0.0714131070614349 0 0.0688385010131592 0 0 0 0 0
CD247 0 0 0.351873127649043 0 0 0 0 0 0 0
KLRF1 -0.220405402335393 0 0.27470369169758 0 0 0 0 0 0 0
CLIC3 -0.0189462161323255 0 -0.066017784500756 -0.0113736077017085 -0.0132359939348387 0 0 0 -0.0321752153520987 5.51613573428956e-05
FCGR3A -0.0273694413692873 0 -0.0229898645022517 0 -0.0312864704260338 0 -0.0152958505361071 0 0 0
XCL2 0 -0.0190627508577425 0 0 0.0139788936771568 0 -0.00748231910063624 0 -0.0055947510640863 0.0254731150195224
TRBC1 -0.227454219416139 -0.0525072897253944 -0.137324439784882 0 0.0309931601683505 0 0.012695866466545 0 0 0
NCR3 0.0334869161625828 0 -0.341274546756918 0 0 0 0 0 0 0.157070458685987
MATK 0 0 -0.342495385682886 0 -0.00767207436182151 0 0 0 0 0.104655725664808
IL2RB -0.324379472879734 -0.0101034122303853 -0.327844201414284 -0.0534347228066299 -0.0877991481439667 -0.0152465793460338 -0.00424429875854981 0 -0.0578556938029113 0.0352796884409133
APMAP 0 0.0353588691679912 0.167636559857102 0 0 0 0 0 0 0
RTKN2 -0.45870920363981 -0.0265136055782947 -0.0119555998938883 0 -0.00911339244412589 0 -0.0690026834267631 0 -0.0917809306241196 0.152671287482456
FOXP3 0.00409131150832419 0.00289211424430838 0.12623754344508 -0.00318839084160716 0 0 0 0 0 0.123363091663935
IL2RA 0 0 0.272679614430183 0 0 0 0 0 -0.177609879540151 0
CTLA4 0.0919889927824121 0 0 -0.0760777766138871 0 0 0 0 -0.0252352285220474 -0.0651916868377925
TIGIT 0 0.025056559745275 -0.10624585682828 0.000554406386681323 0 0 0 0 0.00856030649123938 0
STAM -0.138183539671297 0 -0.0388097355244415 0 -0.0264734870279687 0 0 0 -0.125084906234635 -0.0467542289061024
HPGD 0 0.0487643937781282 -0.316920888296011 0 -0.013397223013235 0 -0.00302556224640274 0 0 0.0976394742464777
DUSP4 0.0526333781851738 0.0860995728796135 0 0 0.0343305807235472 0 0 0 0.0600278539914577 0
CD27 0 0.00901655261245804 -0.00122436014643585 0 0 0 0 0 0 0
PBXIP1 0.016131927395095 0 0 0 0 0 0 0 0 0.107495002636314
TTC39C 0 0 -0.153154082217637 0 0.0556257947570524 0 0 0 0 0.184148599920541
ARID5B 0.00846392744959925 0.0148232542157569 0.114204466973645 0.00180896320946607 0 0 0 0 0 -0.0869829134473538
AES 0.166921587125862 0.0111623427293615 0.131609115488472 0.00902484105967962 0.0243353205873719 0 0 0 0 0.123753402109075
FCMR 0 0 0 0 0 0 0 0 0 0
LAT 0 0 -0.305065957332262 0 0 0 0 0 0 -0.0151096811984635
LCK 0.0754351447479067 0 0 0 0 0 0 0 0 0
GBP5 0.152599466811641 0.0464437047655768 0.0911214793580202 0 0.00905583808430237 0 0 0 0.00593632037035919 0.0852214523792118
CYTOR 0.0969843444545576 0.0741919168458128 0.00649524627249273 0 0 0 0 0 0.0638406522674457 0
ISG20 0 0.129485977728822 -0.219888234877625 0.051322418384041 0 0 0.0540778470208601 0 0.126756764860978 0.0355246348527217
CORO1B 0 0 0.0244499336182984 -0.0869101541950303 -0.0604528028310387 0 0 0 0 0
TRBC2 0.084363211345814 0 0 0 -0.0444283913546072 0 0 0 0 0
HSPA8 -0.164723137691438 -0.0556785463064158 -0.620247349643365 0 0 -0.0218036807874681 -0.00966157571732209 0 -0.0342746477987936 0
SELL 0.022420434729426 0 -0.10484269539856 0 0 0 0 0 0 0.0977037339180605
MIR4435-2HG 0.00826757807491737 0 0.162650875592595 0 0.0215508006595435 0 0 0 0.274885043508942 0
PLD4 -0.118277771169219 0.0957685340232968 0.0821273318946826 0.401297403169253 0 0.0426609325434763 0 0.00242963056548859 0.090348573002479 0
FCER1A 0 -0.0582041819458306 -0.16107132747937 -0.169790149260661 0.037822350726322 0 -0.373439127340305 -0.0839589187835137 -0.0548222262504813 -0.0730658276002987
NAPSA 0 0 -0.00246885457334113 0.11606043774071 0.00385668491496932 0 0 0 0.043545063052293 -0.0404396318211709
SERPINF1 -0.336325063622284 -0.102219891912811 -0.293021886515997 -0.150949800435762 -0.561545534978442 0.181934751931332 -0.17492267679886 0 0 -0.135784149038383
CD1C -0.207037830207839 0 -0.0358382431032835 0 0.265443673773702 0 0 0.408890985805978 0 -0.100730299790996
CLEC10A -0.047307804045641 -0.215863452782616 -0.0125373209935148 -0.314171489202038 -0.296148130077314 0 -0.0165628889420564 -0.0958015112546399 0 0
HLA-DQA1 0 0 0 0 0.0291937056387622 0 0 0 0.0492817068298703 0
HLA-DRA 0 0.0246306887697919 0 0.0147808117068279 0 0 0.00826177356581149 0 0.086449434731418 0
HLA-DRB5 0 0 -0.0608858593126234 0.00364413517321663 0 0 0 0 0.0772039336842357 0
CD74 0 0 0 0 0 0 0 0 0 0
HLA-DMA 0 0 -0.00225607683713391 0 0 0 0 0 0.00130319870016738 0
HLA-DRB1 0 0 0 0 0 0 0.00808865884912643 0 0.0546312138863656 0
HLA-DPA1 0 0 0 0 0.00735246229673376 0 0 0 0.0961274449771616 0
HLA-DPB1 0 0 -0.125036632951457 0 0.0211723099744693 0 0 0 0 0
GRN 0 0 0 0 0.0204944407742156 0 0 0 0.0360545231497971 0
HLA-DQB1 0.0372156836461548 0 0.20296647361341 0.0681437435461186 0 0 0.0047104034948317 0 0.0952457714961688 0
CCDC50 -0.109858784237561 0 0.0396724154818358 0 0 0.0513909046524425 0 0 0 -0.105881509655383
GPR183 0.117055532295228 0.0873669502581448 0.217204023808218 0.0822429555596826 0 0 0 0 0.0132328545360187 0.111182416438117
TCF4 0 0 0.00473279718638008 0 0 0 0.00403328667676842 0.231973169220559 0 0
CPVL 0 0 -0.0947915224410351 0 0 0 0 0 0 0
ITM2C -0.11007746374732 -0.000532272931209778 -0.0882567333157847 0.0625652458309052 -0.0251067104725289 0 0 0 0 -0.145488124668019
GSTP1 0 0 0 0 0 0 0 0 0 0
SOX4 0 0.0993784122886229 -0.151891251395526 0.107705791135134 0.255290060925711 0.149127312953311 0.189269054569765 0 0.0263688218633864 0.0674681368882566
TUBA1B 0 0.0178121556236393 0.294325486019464 0.0173860087404852 0 0 -0.0318310132306296 0 0 0.113211303327992
TXN 0 0 0.379876379671918 -0.0256882782494463 0 0 0 0 0 0
UGCG -0.0350112638487218 0.0447491486903624 -0.15846782914652 0 -0.124275739850114 0 -0.036974313146856 0 0 0
AREG 0 -0.00474165914028563 -0.0613645011743158 0 0 0 0 0 0 -0.0668468522546829
JCHAIN 8.89051534202992e-05 0 0.0690648461127208 0 -0.0237202474527188 0.0505822918498031 0.0292425400351888 0 -0.221285277543993 0
IGHA1 0.244775640147679 0 0.218465115492547 0.66737400531203 0.116394271630934 0 0.0766263973941752 -0.0243357355233162 0.407665850404913 0.166401718718929
IGHG1 0 0 0 0.583396352420397 0 0 0.0633029481373443 0 0.0482157813865274 -0.0232887866650596
MZB1 0 0.169037760561628 0 0 -0.0537610801992671 0.0483205958413572 0 0.158099333562035 0 0.0533851719980303
IGHG2 -0.0351895726644955 0 -0.150531229096204 -0.0671271636627978 -0.00940681317087625 0 0 0 -0.21558827785492 0
IGHA2 0.250034903642965 0.0558827424927311 -0.0614474266309881 0.151150630196565 0 0.0139880541665938 0 -0.47810576143362 0.0142436130565832 0
IGLL5 -0.117254923587144 -0.213028966455626 -0.0621185869827669 -0.0403128712496212 -0.00127916580020348 0 -0.0845097376116602 0 0 0
IGHG3 -0.107341498006838 -0.0555972229887863 0.102603944172309 0.255334016765042 0 0 0 0 0.381190396111761 -0.0167808908083459
DERL3 -0.625501698916139 -0.261054208690851 -0.429208703246268 -0.73806223405121 -0.306747015219039 0 0 0 0 -0.682814161121656
IGLV3-1 0 0.0344696831016303 0 0.0477506702318702 0.0297400665557456 0.00563858322904819 0 0 0.0421589414668981 0
TXNDC5 -0.103422630528158 0 0.578093959030225 0 0.0372531181456559 0 0 0 0.124212618363867 0
IGHV6-1 0.024433542168225 0 0.141406982277106 0.137770430955156 0 0 0 0 0 0.0874342541096256
CD38 -0.0779889598398536 -0.111037806372731 -0.226494539820616 0 -0.0686706124395296 -0.00364210472834807 -0.0364155083534141 0 0 0
TNFRSF17 0.333756212674585 0 0.745134072615589 2.2906237859335 0.28660162642267 0 0 0.503530939245686 2.1170013777635 0.354544297192814
PDIA4 0.0443973183239191 0.0355704387587448 0 0 0 0 0 0 0 0.350297312653572
LMAN1 0.57032152572682 0.0402892967680079 0.102367355828214 0 0 0 0 0 0 0.907228913777261
IGLC2 0 0 -0.0150727856557124 0.0564802484019143 -0.0925127962498686 0 0 0 0.049966934062021 0
FKBP11 0 0 0 0 -0.0104422805824238 0 0 0 0 -0.286662291663914
SDF2L1 0.0125704618430109 0.14853887720788 0.180401639382221 0 0 0.0189754696045952 0.0272334884472669 0 0 0
SEC11C 0.124517548306511 0 0.32842628336869 0 0 0 0 0 0 0.178450443748453
IGHV4-34 0.000457271753882772 -0.0282568234604741 0.020936347935398 0.0171258584871171 -0.00223099291391255 0 0 -0.078320947086183 0 0.000981137494167955
SSR3 0.163840639814103 0 0.141255236452916 0 -0.0859113140042284 0 -0.0875024603036194 0 0 0.0437514766394207
MYDGF 0 0 0.106978276809793 -0.0651879678473434 0 0 0 0 0 -0.996925371249066
IGKC 0 0 0 0.180039764228737 0 0 0.000609355312272575 0.0433381681666039 0 0
HSP90B1 0 0 -0.117110337487273 0 0 0 0 0 0 0
PPIB -0.184019802760024 -0.0488709941745383 0 0 0 0 0 0 0 -0.253600363886791
SSR4 0 0 0.335010599141207 0.00516857577950961 0 0.0049685712852138 0 0 0 0
IGKV4-1 0 0 0 -0.00232064041252692 -0.000181980351942302 0 0 0 -0.0347898993934189 0
IGHM 0 0 0.0542104808755466 0.00934469815544343 0 0 0 0 0 0
CD79A 0.028205725487789 0 0 0.0797997909653708 0 0 0 0 0 0.0147409651166397
MS4A1 0.10644424841183 0.0700893951960531 0.208391739686443 0.311491362243529 0 0 0.00867498085689707 0.0275181185290185 0.0173471704107444 0.0456137130400431
LINC00926 0 0 0 0 0.00436894524261132 0 0 0 0 0
SNX9 0 0 0.347849399280045 0 -0.169506030721152 0 0 0 0 0
CD37 0 0 0 -0.064691368806808 -0.00670647312511062 0 0 0 0 0
CD83 -0.0871850441184592 0 0 0 0 0 0 0 0 0
FCER2 0 0 0 0 0 0 0 0 0.181123006322641 0
FAM129C 0 0 -0.15748764670588 0 0 0 0 0 0 0
RALGPS2 0 0 0 0.0374399988154667 0 0 0 0.0535590894085455 0 0
BACH2 0 -0.0262143837601463 0.117885237446837 0 0.0257324935322973 0 0 0 0 0
BANK1 0 0 0 0 0 0 0 0 0 0
BTG1 0 0 0 0 0.0014809359236001 0 0 0 0 -0.000457400465377302
EZR 0 0 -0.28088994732022 0.0209448637099977 0 0 0 0 0 0
IGHD 0 0 0 0.0488694472256579 0 0 0 0 0.110453743279826 0
PLPP5 0 0 -0.0397936889741714 0.0294328162502937 0.0148585185618922 0 0 0 0 -0.0913963864646256
AFF3 0 0.032047598438942 0 0.374310041772727 0 0 0 0 0.038839875454125 0
LAPTM5 -0.536963955872524 -0.241309999821416 -0.247065194821758 -0.293742457283515 -0.185873870324682 -0.0532530584704871 -0.118032349650302 0 -0.233224894249462 -0.460440827589969
ADAM28 -0.154489381351765 0 -0.029729715081221 -0.119429102507838 0 0 0 0 0 0
MEF2C -0.11919260777475 0 -0.361406478816724 0.107754256089335 0.0323977910404426 0 0 0 0 -0.184443244348756
PELI1 0 0 0.0711851760793853 -0.000707421576401491 -0.0613013652832736 -0.020630399584604 -0.0437981714558944 0 0 -0.0188357900412439
CD69 0 0 0.271206866250683 0 0 0 0 0 0 0
FOXP1 0.224904170298044 0.105229990624432 0.257206394618568 0 0 0 0 0 0 0.0219713880555692
LINC01781 0 0 -0.00070481834448914 0 0.0201104550443847 0 0 -0.649535245806394 0.0628118544933991 0
BLK 0 0 -0.472869408335214 0 0 0 0 0 0 0.0172708688616985
TNFRSF13C 0 0 -0.0575590831838311 0 0 0 0 0.312278530270754 0 0
LINC01857 0.0506675308542894 0 0 0 0 0 0 1.40390267970922 0.00307533918505563 0
COBLL1 0 0 0 0 -0.0753321473801891 0 0 0.114378973622692 0 0
SWAP70 -0.0996497390435239 0 0 0 -0.00794114064532838 0 0 0 0 0
CD79B 0 0 0.0280718621907959 0.0940129302489521 0 0 0 0 0.052831451447584 0
HERPUD1 -0.230478261066249 0 0 -0.115785985662542 -0.0686268144755847 0 0 0 0 -0.110532805497397
SYNGR2 -0.0183697509186507 0.0283288513282605 -0.194153050847547 0 0 0 0 0 0 0
PMAIP1 -0.0104939158294336 0 -0.0400090946610431 0 -0.0120147993303132 0 -0.0602372868994562 0 0 0
CD4 0 -0.106951031654253 -0.00727285369763736 -0.0485433467613832 0 0 0 0 0 -0.103749649875286
NCAM1 -0.29585033841068 -0.0695345276486225 -0.176856403072399 -0.00421516232166473 0 -0.00165567929809191 0 0 -0.115901918457284 -0.0132752674714755
CD19 0 0 0.109293982173263 0 0 0 0 0.0503719711719317 0 0
ITGAX -0.352044444423732 -0.137634671002272 -0.130387425739818 0 0 0 -0.00661513719198402 0 0 -0.0382722184458161
NECTIN2 0.318225781064165 0 0.77424065284125 0.225381980281846 0 0 0 0 0 0.54174891119298
ITGAL 0.00208753983311894 0.0894253343739984 0 0 0 0 0 0 0 0
IL3RA 1.11444776916918 0.292711704160231 0.177283359873466 0.227600720028477 0 1.5000578696833 0 0 0.555347515850512 0.280089585194755
FUT4 -0.146616341095485 0 0.00828835188270044 -0.0688970174641551 0 0 0 0 0 -0.583101529843946
PVR 0 0 0.31650147582136 0 0.0140124179225527 0 0 0 0 0.0274894004011878
KIR3DL1 0 0.00884864296883686 0 0.0307357007288933 0.0327649768977271 0 0 0 0 0
CD163 -0.0627295171535313 -0.0206333244462228 -0.338356295032124 -0.476452996071043 -0.299939966763488 -0.522451484901405 -0.202200449077488 0 -0.969527326186633 -0.715162856997742
SIGLEC1 2.84164217129063 3.09892519394474 2.15987722684465 4.66016951035318 2.7011334504354 4.3377320634653 3.67266911246604 0.597725959573524 5.43753647972609 4.22364724800734
CCR3 0 0 0 -0.264511095569339 0 0 0 0 0.076509846178952 1.10576584413083
CCR4 -0.242388102011665 -0.147184805718599 -0.593415213286339 0 -0.115923157553265 0 -0.0481277098386991 0 0 -0.288796478171053
CCR6 -0.131760011646375 0 0 0 -0.0359567742505419 0 -0.0123436596748377 0 0 -0.466595231743087
CD2 0 0 0.376790826800524 0 0 0 0 0 0 -0.186693757548434
CR2 -0.739030253478217 -0.248158989964513 -0.947524555346429 -0.136174331833734 -0.500004022692883 0 -0.0330064463183797 0 0 -0.550051310744914
CD22 -0.190255057444078 0 -0.142018215184605 -0.000433347524124523 0 0 0 0 0 0
CD226 -0.00588463205776193 0 -0.101430520932164 0 0.0569230210141105 0 0 0 -0.00182753119936811 0
CD244 0 0 0.142294917456595 0 0 0 0 0 0 0
ICOS 0.100265840896396 0.0607675515374139 0 -0.00966222086344019 0.0444177874947077 0 0 0 0 0
PDCD1 0.0876417482233524 0.0471217676954888 0.309190994251454 0.0124584560180264 -0.0169035170544729 0 0 0 0.0330278972382372 -0.151839714183725
ITGB1 -0.112704070442808 0 0 0 0 0 0 0 -0.0590756531965936 -0.224827530478748
LAIR1 0.0950977249870647 0 0.107114299968653 0 0 0 0 0 0 0.0975792372097225
PECAM1 0.0599795115958981 0 -0.0323814881769493 0.0220028409605619 0.0103426427127947 0 -0.00673989669240342 0 0 0
KLRK1 0.0849129816816981 0.0699907228486584 0 0 -0.0535722591869104 0 0 0 -0.00744782250312618 0
FCGR2A -0.291075848691776 -0.000183691940383289 0 -0.49565999103974 -0.341417837029175 -0.331635026112977 0 0 0 -0.357534711962035
SIGLEC7 0 -0.0507289908302667 -0.198011549285281 0 -0.0203675118855485 -0.054635782178244 0 0 0 -0.433959548398282
CD33 -0.0956233650790854 0 -0.347148961908373 0 0.770917685045592 0 0 0 0 0
NCR1 -0.0389141430098706 -0.02120693795734 -0.206256890162622 0 0 -0.000180962063466513 0 0 0 0.111083168076581
CR1 0 0.0761317940196147 1.29491212253671 0.903786214079756 0.399373916056872 0 0.063285888247354 0.297501158602264 0.48765160740297 0
CD36 -0.429808641745282 -0.229025945653219 -0.822165960661195 -0.156059429667538 0 -2.36374328978889e-05 0 0 -0.0540420057028641 0
HAVCR2 -0.122142496902918 0 0.172680170468715 -0.0649533858709773 0 -0.0270879993331752 -0.0546550627737393 0 0 0.0892596075630444
ENTPD1 0 0.417916939582469 0.192086744172167 1.07649573927142 0.684463630721999 0.409444213810124 0.701835369102992 0.360068115674035 0.746719813603918 0.0415237062318031
ITGA2B 0.126606492517072 0 -0.00940346308051747 0.19650366807634 0.136792637541989 0.0752588515064328 0.123878647155564 0.0522923244872596 0.0457482348245399 0.0546985180067292
PTPRC -0.000619091302257786 -0.231524365219498 -0.481686893630512 -0.0807023660146953 -0.12418431922939 -0.0635549697031187 -0.152539793817462 0 -0.171440203650595 -0.0800919497410787
CD47 -0.220811491313309 -0.144482833617828 0.507308600750306 0 -0.024521766935408 -0.0663136152361058 -0.038167683196452 0 -0.0299398312785852 -0.47164354425917
ITGA2 -2.65717986046647 -0.172467656587335 -0.99628990452964 0.399013547241602 0 0 -0.0339839686671311 0 0 0
ITGA4 -0.109581555552067 -0.0530164648828436 -0.0850425671608441 -0.0594887518161533 -0.106175522958664 0 0 0 0 -0.26005352095675
ITGA6 0 0 0.16177448388498 -0.0297072426065686 -0.0432802908177521 -0.012758229326936 0 0 0 0.172606849567414
CD5 0 0.0525236812979419 0.42334344802322 0 0 0 0 0 0 0
CD52 0.0217243330443286 0 0.205439889841313 -0.00276933265585976 0 0 0 0 0 -0.199000175029025
ICAM1 0 0 0 0 0 0.0147166037334544 0.0701156451107141 0 0 0.0702103357032406
B3GAT1 -0.329444207925584 -0.054331729779672 -0.100059755310683 0 0.0182172634071762 0 0 0 0 -0.147754290378382
SELP 0 0 0.298567763308599 -0.125801049580883 -0.522071076601532 -0.00402141352797161 0 0 0 0
FCGR1A 0 0.511860557216544 0.998920636686386 0.818139619158886 0.838943856068658 0 1.57668528730713 0 0 0.0379016567553998
TFRC 0 0 0.202080490417449 0 0 0 0 0 0 -0.117128376433989
NT5E -0.346409895844025 0.035569794371747 -0.602690238623204 0 0.00478124061720939 0 0 0 -0.0379758812575698 -0.24974321142636
FAS 0 0.0138299027133652 0 0 0.0241814112220454 0 -0.0288623642721045 0 0 -0.0713178697519095
CD96 0 0 -1.07980228004745 -0.0728723611265573 -0.124092604956353 0 0 0 -0.0176949304265208 0
CLEC12A -0.366890153524607 0 -0.272817912698861 0 -0.0435016923357256 0 -0.0905468243280793 0 0 -0.469789375709873
