0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
DERL3 -0.00483827214327687 -1.49797163357498 -0.174301316717612 -1.74404784890856 -1.83709009941511 0 0 -0.266583316556791 -0.0621756583414015
LYPD2 0 -0.00283458623058022 0 0.00670683585860355 0.0201206896686762 0 0 0.118122410809408 0.00605472155677545
ITM2C 0 0.389534899577247 -0.020401445970058 0.0284986412887496 0.195399298125944 0 0 0 0
IFI27 0 0.0221573226175496 0 0.0754881654701503 0.0492693583974453 -0.0222590653211191 0 -0.0387262573261537 0
TXNDC5 -0.237007005209298 -0.509635992448044 0 -0.0106296465350904 0 -0.0917589461131224 0 -0.0842874484802009 -0.185276651681138
C1QC 0 -0.0377183031580232 -0.14202049238433 -0.267440280725596 -0.369478310011323 -0.128944855543663 0 0 -0.195327151226177
IGKV1-39 0 0.384763851820006 0 0.201441040695086 0.175924042463713 0 0 0 0.0412870524926929
TNFRSF17 0 0 -0.217601908761516 0 -0.0444502908681497 -0.382354693795133 0 -0.214903187525885 0
IGLV1-51 0 -0.0134856996857335 -0.000997742241929747 -0.011075418406905 0.0014273553398059 -0.00857401384199611 0 0.0228625467293355 0
IGLV3-19 0 0 0 0.0219728517077433 -0.00538132611789982 0 0 -0.0231808862556215 0
TRBV12-3 0 0.0355191892955788 0 0 0 0.00559284119103688 0 0.0315859467269726 0.0146652013985608
TRBV7-2 0.00209761296321863 0.00688419138733464 0 -0.0179286478997583 0.0143637033329021 0.00778466981203716 -0.00707889064768301 -0.00596766866978287 0
S100A8 0 0.0446435509118359 0 0.0980808030321614 0.045747156740564 0.0640819849735837 0 0 0
IGLV3-21 0 0.0458703692617195 -0.00114701704956145 0.0171794723485303 0.0456868275556832 0 0 -0.014111538629713 -0.0183287744838738
IGHV1-46 0 -0.0230359005076231 -0.000264012055750291 -0.00237689071015793 0.0375720249368027 0.00188041469654686 0 -0.0343234463729938 0
IGHV3-48 0 0.0599852519018617 0 0.0212957541691939 0.0498102942388672 -0.00692046730486271 0 0 0
SEC11C -0.0422925777008574 0.0638907215723534 0 0 -0.0293496095327916 0 0 -0.345499264006787 0
IGLV2-8 0.0197349561745066 0 0 -0.0133683662891881 -0.0162050408701482 0.0140315178472913 0 0.0136141732094965 0.0150271538183203
IGKV1-5 0 0 0.0115225399312388 0 0.0509354899507821 0.00763047046214676 0 -0.00234559079353582 0
TRBV4-1 0 0.00219473176218336 0 -0.00164069667247628 -0.00120457094025876 0.0275427755167167 0.0118928673240654 0.0204277042552642 0.00361017103898536
IGHV4-59 0 0.0217912903602172 0 0 0.0878213558313603 0.0148454466506133 0 -0.0111385625121104 0
CCL5 0.00578995542385274 0.118632963695461 0 0.10815882393916 0.0855820212281513 0.0425750037045027 0 0.101532808562214 0.0282346762809992
CD8A 0 -0.336733211846705 0 -0.00434370015701535 -0.0284058213522517 -0.00152155319145832 0.608317804054494 -0.0334422409312539 0
CD8B 0 -0.351980660290513 -0.0327061449838487 -0.0692109593655746 0 0 0.281298390722977 0 0.00978580408552988
GZMH 0 0.0287889549698498 0 0.149925174935993 -0.0228887135847337 0 0 -0.252417738924273 0
NKG7 0 0 0.0931856064815356 0.181768163703207 0 0 0.0244559688232802 0 0
CST7 0 0.0638839441405524 0.000125442871795693 0.0202078204240954 0 0.00271622971482277 0 0.0262352228646655 0
GZMK 0 -0.129650662145645 0.0364374972844767 -0.052375977191269 -0.0164120179072677 -0.019554257318616 0.0235291594239498 -0.110440246598628 0
GZMA 0 0.0850177573412721 0 -0.0118201560103554 0 0 0 0 0
CTSW 0 -0.178334387125082 0 -0.180113371309212 0 -0.00054160685661954 0 -0.0316527330357657 0
DUSP2 0.0134595361691584 0.0305185888684342 0 0.141505190175471 0 0.0287110187326731 0.00602620540115815 0.13916730944134 0
GNLY 0 0.108707800406964 0.0449759484737319 0.0301263697338366 0 0.00941366814637739 0 0.0857586589196207 0
GZMM 0 0.0363189097449346 0 0.0174650124098302 -0.0541609659550035 0 0 0 0
IL32 0 0 0 0 0 0.00225976918417347 0 0.0588335800767283 0
LYAR 0 -0.0440705796502403 0 0 -0.00793159724678965 0.0099788852871731 0.302978794398792 0 0.00505566419810461
CD3E 0 -0.0655992395394566 0 -0.124177129878782 0 0 0 0.00043302568020586 0
LTB 0 0.0943472127099869 0.0112733861483522 0.116027026462466 0.0123664660612951 0 0.00856741359370917 0.157451649511262 0.0220836295310045
IL7R 0 -0.087634061604999 0.0127790153315593 -0.0630779557471323 0 0 0.0506609983180236 0.0209623144957532 0.0434427208147569
MAL 0 0.117590600225556 0 -0.0591660370541516 -0.0292356497171564 -0.00244543729590412 0 0 0.0436978009780807
NOSIP 0 0.0759248527515643 0 0.00666964591433657 0 0 0 0 0
LDHB 0 0 0 0.0620943963417129 0.00325740983966514 0 0 0.0503215326468212 0
TCF7 0.00354019722357011 0.158778361490252 0 0.250409688498892 0 0.0230763111162201 0 0 0
FLT3LG 0 0.220041054921706 0 0.308910779892541 -0.03952494276307 0 0 0 0.0877345513262431
LEPROTL1 0 0.303879791457289 0 0.344105280686245 0 7.30683422230934e-05 0 0.439646113647766 0
LEF1 0 -0.0858474634237167 0 0 -0.0500879559639636 0 0.0472718108788325 -0.0260013934561414 0
SARAF 0 -0.0559088242955612 0 0 0 0 0 0 0
PIK3IP1 0 0.320387432669416 0.0793082732019578 0.353542749953785 0.135808067378608 0.0726947544764268 0 0.338993033510023 0
ZFP36L2 0 -0.0603315959245122 0 -0.253900269654985 0 0 -0.0250929639581434 -0.0749295671829977 -0.0149607654569558
TNFAIP3 0.0382816102033929 0.135609165679833 0.0780096364818867 0.0464319022725486 0 0.0434976554429314 0.0654423690586856 0 0.236361031876699
JUNB -0.0342230728886945 -0.220302547464726 -0.0874433256225111 -0.0652983511315372 -0.129775998492044 -0.120908947330222 -0.00034883387073799 -0.148221706491918 -0.0191203484550776
S100A9 0 0 0 0 0 0.0210667048625091 0 -0.00149960880074463 0
S100A12 0 -0.0117425005369035 0 0 0 -0.0763013911121039 0 0.0631308451539062 0
LYZ 0 0 0 0.0542966864746251 0 0.00672633959224183 0 0 0
FCN1 0 0 0 0 0 0 0 -0.0367422123172059 0
VCAN 0 0 0 0 -0.0696820227665707 -0.163945681368529 0 -0.10869641257414 0
MAFB 0 0.0145530642782722 0 0 -0.0375587470488172 0 0 0.12853878977448 0
CD14 -0.0877677991752751 -0.127575508694487 0 -0.000322238416195489 -0.294897088875765 -0.0395055609262293 0 -0.532828375215562 -0.138797538490371
DUSP6 0 0.186204722375567 0 0.084053072210092 0 0.275034103909772 0 0.178322191745661 0
CSTA 0 0 0 -0.000157157072744458 0 0.149528878240176 0 0 0
CST3 0 0.110859018601327 0 0.113212019823461 0 0.0349396479041895 0 0.0542195772542943 0
CXCL8 0 0 0 0.0744980915814264 0 0 0 0.0171414254827649 0
PLAUR 0 0 0 0 0 0 0 0.208128909937187 0
TYROBP 0 0 0.0444576526726588 0 0 0 0 0.124130110112468 0
CLEC7A 0 0 0 0 0 0 0 0 0
GZMB 0 0.000743604993107856 0 0 0 0 0 0.156836938466294 0
SPON2 0 -0.0163227906385614 0 -0.0358304552045224 0 0 0 0.0480470623451434 0
PRF1 0 0 0 0 0 0 0 0 0
FGFBP2 0 0 0 0.0277329933370547 0 0 -0.00714563486682948 0.0383321534816002 0
KLRD1 0 0 0.0800428244046176 -0.0461115306800476 0 0 0 0 0
CD7 0 0 0 0 0 0 0 0 0
KLRB1 0 -0.0602952019397148 0.0466290849919814 0 0 0 0 0.0136442435857229 0
CCL3 0 0.053145817699739 0 -0.00731372817160313 0 0.0313553056031975 0 0.0865755024756417 0
HOPX 0 -0.197912477147766 0 -0.211965362724608 0 -0.00241853299176251 0 0 0
LST1 0.00680091068343716 0.0564950377928012 0 0.181862300212562 0 0.0661715239009803 0.0877297692339985 0.0934184516131887 0.0332216693519458
IFITM3 -0.0300979474000633 0.0224677793270148 0.00236182698492894 -0.0693776341761089 0 -0.0470597177507577 -0.065523361042894 0.0250313625578001 0
AIF1 0 0.0488030195451353 0 0.0621202549479568 0 0.0499602194251388 0.0495355552944883 0.00203664932456883 0
SERPINA1 0 0 0 0 0 0 0 0 0
FCER1G 0 -0.0233840058313349 0 0 0 0 0 -0.0742855121443903 0
COTL1 0.00479045656437358 0 0 0.0207539361466212 0.0352666028185167 0.0377650104954862 0 0.0184326154984545 0
APOBEC3A 0 -0.152205175859988 0 -0.50300068278103 -0.104090322207244 -0.00366589774056692 0.0617615300534504 -0.174521352134777 0
SAT1 0 0 0 0.0209796265505369 0 0 0 0.0152959406279489 0
SMIM25 0.0156722071524445 0 0 -0.0303416330633407 0 -0.0945554347586114 0 0.542107176698047 0.00676496228585746
SPI1 0 0 0 0 0.0892841803418327 0 0 0.120094481924918 0
FCGR3A 0 -0.0264471940222606 0.00814835480586764 -0.0198353616737712 -0.0231616670106826 -0.0363384393126078 0 0.0432885161008216 0
FTL -0.0173194943925397 -0.0600598705798443 -0.133310189439812 -0.259873817253143 -0.124982476365613 -0.0400168068693853 -0.0704907685274783 -0.158085395763968 -0.0468821356462741
RTKN2 0 -0.221196525366646 0 -0.225135893811666 -0.00177775438769449 -0.0353621931379944 0 -0.0913570641296154 0
FOXP3 0 0.182876272179243 0 0.130170254859917 -0.0105965330891326 0 0 -0.0426963985066819 0
IL2RA 0 0.623146299572798 0.0987299874288339 -0.0901588557430399 0 0 -0.0633519277756121 0 0
TIGIT 0 0.00491932628348018 0.0505609047129214 -0.00533215317000311 0 0.0077063798396101 0 0.0447984398676587 -0.00844861630575664
STAM -0.0105634183833497 -0.330892650141297 -0.032505613025989 0 -0.138577392363525 -0.0710352574310727 0 -0.213701218730461 -0.0716091144611731
HPGD -0.0029184810423443 -0.269467531139662 0.110828743743474 -0.109972111712241 -0.0452564740180775 -0.0343892584698652 0.024412932626891 -0.0472650588463246 0
DUSP4 0 0 -0.00531017335099042 0.309857537532784 0.0106727435362332 0.0475377225511344 0 -0.0984282112089605 -0.0544968769401133
CD27 0 -0.063990482473889 -0.001802818396424 0 0 0 0.00462016698517298 -0.0092936044782092 0
CD3D 0 0 -0.04879902901957 0.0304934586961167 0 0 0.0229230320421736 -0.245726556760094 0
PBXIP1 0 0 0.0539554122263433 0.105449682576236 0.127741079825423 0.0763839463200751 0 0 0
AQP3 0 0.0253180605672222 0 -0.0345638290494543 -0.026789044526629 0 0 -0.0584290432347759 0
TTC39C 0 0.627020978794684 0 0.299873739504586 0 0.165552099556462 0 -0.0493819287373446 0.208825669770255
AES 0 0.0604312680465096 0 0.134370737454367 0.000252331975834626 0 0 0.133599426767732 0
CYTOR 0 0.379923569055911 -0.0198441895704567 0 -0.0813965471320432 -0.00808351772377172 -0.122500515529575 0 0
FCER1A -0.10369547366753 -0.0680354634575392 -0.00769738358375908 0.146920957992184 -0.305137941018496 -0.82314615813204 0 -0.281137925812895 -0.0547033221414825
NAPSA 0 0 -0.125830725431833 0 -0.649316752589624 0 -0.0301422787566876 0 0
HLA-DQA1 0 0 -0.0121957391641858 0.0415827672475837 0.0327142611805543 -0.041477821222623 0 -0.0333365832867726 0
CPVL 0 -0.119091192568874 0 -0.147890569875955 -0.282793292900585 -0.130100201320543 0 -0.375180260510234 0
HLA-DRB5 0 -0.0492602808998702 0.00812402870335642 -0.0321397341004406 0.00630209287661514 -0.0071307588790537 0.000237101748461378 0 0
HLA-DMA 0 -0.0684666208620425 0 -0.137822272137467 0 0 0 -0.191969272673149 -0.00123245854399123
HLA-DRA 0 0.0392668998649266 0 0.0695280494740007 0.173438352591765 0 0 0 0
HLA-DRB1 0 0 0 0.0623009905335366 0 0 0 0.00383738375417128 0
HLA-DPA1 0 0 0.000230932976839666 0 0.0201793867636324 0 0 0.168370779937896 0
HLA-DPB1 0 0.0427036119479894 0 0.0646646083719063 0 0.0792783256526046 0 0.026447729414013 0
CD74 0 0 0.0124990714274454 -0.0461862035273884 0.0246504540977088 0 0 0 0
HLA-DQB1 0 0 0 -0.130117588572163 -0.0541246624490998 -0.0108137322748611 0 -0.065924365012294 -0.00586011932340223
AREG 0 -0.0492742351468939 0.226952604378195 -0.102302109818516 -0.0045659485700703 -0.0253296714183457 0 -0.00504879919043729 0
CD79A 0 0 0 -0.00513344272401808 0 0 0 0.0734648177261713 0
MS4A1 0 0 0 0.0692521111163512 0.0535979511953188 0.0018437502846484 0 0.0523448549353523 0
LINC00926 0 0 0 0 0 0 0 0 0
SNX9 0 0 0.0295586824033304 0.0489982239665936 0.0397106972356053 -0.178560486685651 0 0 0.0806443843668089
CD37 0 -0.0485029397321218 0 -0.0876679074663322 0 0 -0.0709915071853904 0 0
CD83 0.00643057814652441 0.112122594528389 0.137747762861282 0.150638851002494 0.218464705501086 0.208623041315116 0 0.0951470720831564 0
FCER2 0 -0.0879170239974911 0 -0.116218269737586 -0.124743068752039 0 0 0 0
FAM129C 0 0 0 0 0 0 0 -0.00741606035111295 0
RALGPS2 0 0 0 0 0.26611984025475 0 0 0 0
BACH2 0 0.29227758753915 0 0.160508988863327 0.381159888200055 0 0 0.0648791332001223 0.0513015069782113
BANK1 0 0 0 0 0 0 0 0 0
EZR 0 -0.193871172604818 0 0 0 -0.11881406308736 0.125036338018848 0 0
HERPUD1 0 0.416973367383181 0 0.0775228505743566 0.0583425993684392 0 0 0 -0.0395248993083942
PLD4 0 -0.204764223954835 0 -0.394793501435069 0 -0.0771362441350522 0 0.00231778730482275 0
LILRA4 -0.00984526216492644 0.753426177111511 0 0.404634280317956 -0.293712982329502 0 0.0911775275556059 -0.745370588944504 0
SERPINF1 0 -0.124206313425644 0 -0.42569779832221 -0.168375490042494 0 0.272859725981016 -0.418299332269102 -0.147800938468677
TPM2 0 0.282389650287182 -0.012543414089488 0.119452245874202 0 0.147467460425331 0 -0.133136946074328 0
TCF4 0 0.0430885265267361 0 -0.00409879207867625 0.636085921143162 0.120319723434385 0 0.124986207991329 0
UGCG 0 0.0910692979593872 0.00701995673173285 0.0185321798959338 0.115631828649276 0 0.0787256993804574 0.0348741470200797 0.047595336780374
CCDC50 0 -0.138628487486699 0.15587497628202 -0.364761651463089 0 0.0768843183448558 0 0 0
SOX4 0.294184915589312 0.139505598950271 0.220640636940642 -0.139057276370628 0.0396085499599225 0.237257721549816 0.0794830180319727 0.0794553331693858 0.287297403851387
PTGDS 0 -0.00307227017139334 0.0290118687167966 -0.0341007952619369 0.00227594837810261 0 0 0.0610824146095289 0
IRF7 0 -0.0622931846223557 0 0.065898614962799 0 -0.0782835822185008 0.0347300742476728 0 -0.0189945863068667
CD4 0 0.641583946695278 -0.00498407833290654 0.0946402026507273 -0.161622164734537 -0.050110068528903 -0.48783757507877 0 -0.0320073319642879
NCAM1 0 -0.0714327141068794 0.40913348347064 -0.164464748426959 -0.0901263884902914 -0.0350978032402393 -0.0646317946628683 0 -0.0636653071145298
CD19 0 0 0 0 0.0264671691709248 0 0 0 0
ITGAX 0 0 0.142389430248707 -0.207724590226415 0.260826421928531 0 -0.0541242282312056 0.418661226233838 0
NECTIN2 0.208952953657237 1.24327572659422 0.410311484069107 1.20932183084534 0.0679854378245613 0.26594486518375 0 0 0
ITGAL 0 0.0307149532125804 0.0864093164067226 0.234686751310301 0 0.0703964385553855 0 0.53196324380674 0
IL3RA 0 0.195828827190087 0 0.972840820544898 0.127340889421796 -1.84990243895762 0 0 0
FUT4 -0.0404298949913359 -0.270048455761222 0 -0.458938648495845 -0.248835360630739 -0.089873102818825 0 -0.354787282393603 -0.124973796446904
PVR 0 0.40634924490326 0 0.709324337736101 0 0.249598293295271 0.208499320500835 1.25242250326549 0
KIR3DL1 0 -0.0261776182120079 0.039971276196291 -0.0219386906966118 0 0.0214194561595174 0 0.049389588054392 0
CD163 -0.610743324478462 -0.859283308121899 -0.580409301932758 -0.823353058298035 -1.30340389705177 -1.07794351471728 0 -1.43560316536685 -0.693731550020038
SIGLEC1 2.89628921642882 0.54733196320717 2.14347781365599 0.0286084747662629 1.69530638588383 2.46626835605955 1.02610391524476 2.62546164608938 2.32582665286842
CCR3 0 -0.746635109894366 -0.00886955438363049 -0.480837786464371 0 -0.029915875168343 0 0 0
CCR4 0 -0.964863089563439 0 -0.174652287757334 0 0.0354993932678496 0.314041203881431 -0.0911466827281201 -0.183991372133456
CCR6 0 -0.0980388937833002 -0.168910064622209 -0.125166204262461 0.0614605958907143 0 0 -0.141270451843966 0.0472906975503006
CD1C 0 -0.158160957350574 -0.0140402676043676 0 0.127779684491804 -0.192373245434497 -0.0487760148213701 -0.763608960307489 0
CD2 0 0.352257952528138 0 0 -0.0604420479798488 0 -0.0388893062347144 0 -0.0199875648997676
CR2 0 -0.718050775938915 -0.000600790717348174 -0.600602898772485 -0.448090654137297 0 0 -0.409225826401399 0
CD22 0 0 0 -0.270476730450488 -0.263203387495099 0 0 0 0
CD226 -0.0153378131682196 -0.102136061448062 0.0248131366531449 -0.177784686977965 -0.0385547797027256 -0.0223358316346211 -0.0782503965932031 -0.0102661124536566 -0.00465902913851235
CD244 0 0.163245461429389 0 0.0638050545726664 0 0.0312104915824239 0 0.354994011476712 0
TNFRSF13C 0 -0.220485820833366 0 0 -0.0774948008632096 0 0 -0.105109333797105 0
ICOS 0 0.00908117484415859 -0.145853532762559 0 -0.0925300459241743 0.041337970043554 -0.185475476190178 -0.242903517532439 -0.0589251762416616
PDCD1 0 0.225382392200499 -0.204796377777111 0.0116182068673703 0 0 0 -0.0411137744764358 -0.11254942492958
ITGB1 0 0.0303760099391146 0.0456690527240639 -0.0418726407855649 0.05535408850272 0.0157238792228239 -0.0483731080710026 0.0422481504868954 0
LAIR1 0 0.0561684111959463 0 0.300162161691638 0.110834907142459 0.00452085803979801 0.0659848860622442 0.136134602337072 0.0310685206406473
PECAM1 0 -0.0455516374277822 -0.00299711111588377 0.122490051456617 -0.0279298847462908 -0.135677401669117 0.0732362917531813 0.101343232214442 0
KLRK1 0 -0.0478975306016541 0 0 0.0244754227377472 -0.0164690239400577 0 -0.00545790908330812 -0.0427940005802634
FCGR2A 0 0 -0.0897341458548455 0 -0.182174505198603 0 0 0 0
SIGLEC7 0 0.179726197475015 -0.291774740840048 0 0.021112801518901 0.106511644630922 0 -0.00151460284257556 -0.0247069971232918
CD33 0 0 0 -0.605346889066821 0 0 0 0.0114312716506955 0
NCR1 0 0 0.0474156973539312 -0.106852182605957 -0.018368182946513 -0.0165845038697107 -0.0451243214797981 -0.0399768007955546 0
NCR3 0 -0.427050636613979 0.127568496335992 0.0238848977272208 0.0081941555103252 0 0.0139732775304933 0 0
CR1 0.272279690632892 0.969562805933851 0 0.780716568052967 2.38393546204447 1.14424503483109 0 -0.159562603069539 0.754991330899315
CD36 0 -0.831662190393971 0 -0.455275020149235 -0.10649737068181 0 0 0 0
HAVCR2 0 0 0.218607763879126 -0.0768070705018792 0 0 0 0.792292601478858 -0.00759956140630729
CD38 -0.00904115331697131 -0.0774998654200007 0 -0.0905408792757614 -0.0586067234598988 -0.0347412210445492 0 0.101396862363683 -0.0697167033302471
ENTPD1 0.293867851905386 0.492807562118081 0 0 0.671165186519291 0.5009985529317 0 0 0.0907819099783925
ITGA2B 0.556336524606196 0.344930576482922 0.302497930915426 0.229838002036503 0.553849627581138 0.339224088838781 0.178735544860046 0.13808039368628 0.404254520607026
PTPRC -0.123579196495759 -0.702839977198976 -0.36795379106261 -0.331355533524988 -0.306697623892831 -0.192198314190368 -0.140443011393821 -0.723601741376537 -0.277275669897313
CD47 0 0.271730100781127 0.0899699475034068 0 -0.018407405369159 -0.0971933455465334 -0.234061616885215 0.622945088847776 0
ITGA2 0 1.45445807961333 -2.47231648764166 1.2172896931648 0.583148333284067 0.259530861226472 0 -1.48055578032907 0
ITGA4 -0.0231444360263256 0 -0.194508636771148 -0.246237904007444 -0.0493496780751808 -0.0208810923761042 -0.0028528821185494 -0.124960274779222 0
ITGA6 0 0.233333621825757 0 0 -0.257175340798649 0 0 -0.222426855861082 0
CD5 0 0.521956846018325 -0.155943283258649 -0.199283749607568 -0.0109953185409701 -0.0172139644460671 0 0 0
CD52 0 0 -0.0160168149191898 0 -0.0111702141345224 -0.0280687030981211 0 -0.202571368348682 0
ICAM1 0 0.0130044759487395 0.0574513794645126 0.132342105293841 0.0323719747015075 0.0784891542495765 0.131486876598396 -0.109437022140705 0.0205427228441196
B3GAT1 -0.0617150069345847 -0.11072045665739 0.0788486646304448 -0.126402336602837 -0.0419100266299111 -0.0647052868479111 0 -0.0934102779501394 -0.0150640818728962
SELL 0 -0.0449117682361342 0.146540126440177 0.0453543099391389 -0.000819588291801301 0 0 0.0121518118341965 -0.0458747126213987
SELP -0.196882874593418 -0.320253670016756 0 -0.502507750504999 0 -0.0775043159033071 0 -0.591316283444425 -0.30817846058462
FCGR1A 0.621213717578985 1.88551071202261 0.252084495227573 1.22352733678331 1.81255450105543 2.07329251073762 0.0507281581126322 0.375249941349755 0.969842870336869
CD69 0.0211379552388442 0.694243565547309 0.0919995773071698 0.541045672364762 0.26897442263897 0.159454154639898 0 0 0.143564790862695
TFRC 0.0392846248408662 0.0109947939448555 0.0505264268706403 0.0737260721595618 -0.113837476046253 0.057749070094567 0.156188796972763 0 0
NT5E 0 -0.654795300543071 0 -0.111658295541158 0 -0.0499937050508081 0.246377211687175 0.0299153934113922 0.0109228696142834
FAS 0 0.235012578137312 0 0.157104761670422 0 -0.134776351513947 0 0.0220174741439975 -0.0364685854219435
CD96 0 -0.453055768194787 0.0392101798969611 0 -0.0370240408166912 -0.139991590275669 0.0116368320669741 0 0
CLEC12A 0 -0.0977736998363689 0 -0.736993276948425 -0.0604867297345644 -0.0458916035179109 0 0.247851448197189 0
IGHD 0 0 0 0 0.0151346149247513 0 0 0 0
KLRG1 0 0.000224817492251434 0 0.058617251554842 0 -0.0332872714523032 0 -0.023613554694751 0
TRDV2 0 0.0176524457079574 0.15661301998779 0.71926589934046 0.118574393184987 0.0321051915253483 0 -0.044922430848797 0.019942603514057
TRAC 0 0 0 0.0705550564215116 -0.0069407226302224 0 0.159421726211256 0 0
CCR7 0 0 0 0 0 0 0 -0.121720613478794 0
CXCR3 0 -0.409268160988146 0 -0.195054518806473 -0.0820213248083641 -0.0189139178264879 0.0812627680004913 -0.199287340176166 -0.0397261327973335
CXCR5 0 -0.0591775671900754 0 -0.176648231514067 0.515668254599891 0.058261580372717 0 0.101122766939119 0
CD24 0 0 0 -0.0206296189843261 0 0 0 0 0
THBD 0.75633436551663 6.23602961301961 0 8.53205263832712 6.33830249254583 21.0601448715379 0 13.4004647581209 0
FCGR2B 0 0 0 -0.151800335038048 0.216833458117605 -0.099393115096803 0 0.194413103859198 0
TRBC1 0 -0.0794494255982562 0 -0.313200000722048 -0.0632486553865225 0 -0.000609966586490113 0.0198303522440245 0
TRBC2 0 0.126226053161303 0 0.175753871996107 0.239038795865406 0 0 0.114547289357125 0
CD3G 0 0.155562568208746 -0.0279570323074129 0.426040291555699 0 0 0.000265491993732347 -0.0428467189257289 0
VEGFA 2.4295578343815 2.95994313481908 2.07497038041549 0.878387517075802 2.40026841712753 4.38201443076145 0 1.19818989740206 2.65394193746733
VEGFB 0 -0.146259075141682 -0.0727034915024554 0 0.0300859019473895 -0.0223813110147799 0.0309027260749199 0 0
