0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
RPSA 0 0 0 0 0 0 0 0 0
ARHGAP15 0 0.618744952957038 0 0.327503618507376 0.422906860563956 0 0 0 0.262287009663553
LINC00861 0 0 0 -0.278442524296086 -0.118156437891186 0 -0.0961917666432239 -0.0737580780309196 0
AQP3 0 0.0525590314138341 0 -0.0114909821288179 0 0 0 0 0
NPM1 0 0.0223553704703036 0.0354436689117015 0.270256450785075 0.00595281645304398 0 0 0 0
EEF1B2 0 0 0 -0.00572707398965645 0 0 0 0 0
S100A8 0 0.0153764797266236 0 0.0579508915372889 0.0332970561562983 0.0390492750102179 0 0 0
S100A9 0 0 0 0 0 0 0 0 0
S100A12 0 -0.122350068050737 -0.0265304530856115 -0.053442182675123 0 -0.073383872504029 0 0 0
LYZ 0 0 0 0.0615444633331498 0 0.0154732730986815 0 0 0
FCN1 0 -0.000217985568699422 0 0 0 0 0 -0.0563263872557086 0
VCAN 0 0 0 0 -0.0512857596165961 -0.0535501267468574 0 -0.0275928922242077 0
MAFB 0 0.116117491367864 0 0 0 0 0 0 0
CD14 -0.0813947043342901 -0.0915500908497437 0 -0.0110046119640294 -0.300021987677468 -0.0197312701277553 0 -0.294440187725257 -0.112670981917547
DUSP6 0 0.150597919670644 0.0046429313433187 0 0 0.184944414214505 0 0.137226423988723 0
CSTA 0 0 0 0 0 0.0397329141225108 0 0 0
CST3 0 0.0549669774239623 0 0.0594968439587093 0 0.0221490058655936 0 0.0233790658131816 0
CXCL8 0 -0.101609493409155 0 -0.0486023880083596 -0.110337544485214 -0.0642022013993099 0 0 0
PLAUR 0 -0.057181216487614 0 0 0 0 0 0.0993472333398626 0
TYROBP 0 -0.00710758547041513 0.019184939305538 -0.0310421970598148 -0.0032842542250921 0 0 0.122658190965671 0
CLEC7A 0 0.0391386717665202 0 0.010223433244101 0 0 0 0.0461793115759532 0
S100A11 -0.00457849390533818 0.00165881531475078 0 -0.0893506737005239 0 0 -0.0121524667640819 0 0
G0S2 0.0154335980098821 0.00887162908480605 0 -0.0239635619807629 0.0191352065033881 0.0123168843390445 0 0.0558770951481464 0.00887003960360478
CEBPD 0.0862547481550406 0 0.188958018801291 0.165012556880892 0.167221985371734 0.200894167057328 0.0648499664367893 0.0581908936287402 0.0965719135217021
S100A6 0 0.0917920311062906 -0.00982519304549398 0.0687641208984287 0 0 0 -0.107047752689425 0
ATP2B1-AS1 0.00235929192161439 0.0709749667646761 0 -0.0595134515248762 0.0936053016357135 0 0 0 0
LGALS3 0 -0.0502289986182039 -0.0177432570539302 -0.0791951990154122 -0.07576195141556 0 0 0 0
CTSS 0 0 0 0 0 0 0 0 0
AIF1 0 0.0851272044668435 0 0.000787068398560993 0 0.0182634605056841 0.0252208342460681 0.0375199794213568 0
GRN 0 0 0.00580807251740033 0 0 0 0 0 0
NEAT1 0 0.0656860180918574 0 0.00128469363458237 0 0 0 0 0
SPI1 0 0 0 0 0.130551894935394 0 0 0 0
TYMP 0 8.92215963433617e-05 0 0 0 0.000868520023576258 0 0.0391521052640446 0
TSPO 0 0.445114739850938 1.53802719481853e-05 0.591391205715131 0 0.0682301742696424 0 0.211321809943018 0
MS4A6A 0 -0.00391610144399938 -0.00171756898209416 -0.0881433653507319 0 -0.158528721178417 0 -0.0878405022192105 -0.0143000529293274
MNDA 0 -0.115870673014322 0 -0.0732525240906952 0 0 0 -0.152814780926322 0
CCL4 0 -0.307737843780945 0 -0.247123269173395 -0.00536589736841371 0 0 0.0418341395578132 0
SPON2 0 0 0 -0.038261079872726 0.0172215088534438 0 0 0.0992017846753478 0
PRF1 0 0 0 0 0 0 0 0 0
CD7 0 0.0199390688681922 0 0 0 0 0 0 0
KLRB1 0 -0.0740074753808112 0.0338556216230701 0 0 0 0 0.00543105758276303 0.0044222749697156
CCL3 0 0.00854193250401286 0 -0.017024769216875 0 0.0126258002074788 0 0.0867750806578305 0
CD247 0 0 0 0 0 0 0 0 0
KLRF1 0 0.102542973620616 0.0705427057809424 -0.129035772306801 0 0 -0.0991975823293291 0.103276919137945 0
CLIC3 -0.00258375432967465 -0.119309242721917 -0.016251852083308 -0.0228029374286918 -0.0390291546720332 -0.0275681658819825 0 -0.0297599969092293 0
FCGR3A 0 -0.0433070406471285 0.0178310989837516 0 -0.0237828501401435 -0.000588468543988669 0 0 0
XCL2 0 -0.127194795159075 0.202060337849856 -0.195938741084882 -0.0397705791585058 -0.054094766522255 -0.0319880898271497 -0.192255971572554 -0.0257839059284847
TRBC1 0 -0.117086678281763 0.0343678098085537 -0.206102408649315 0 0 0 0.0953696855163987 0
NCR3 0 -0.371075083057298 0.118725181738757 0 0.0551755991777385 0 0.0190362963025981 0 0
MATK 0 -0.0670481057529311 0 0 0 -0.00887006721319126 0 0 0
IL2RB -0.0207922916139994 0 -0.101880461760702 -0.082699109594152 -0.0600074597255524 -0.0199331783126888 0 -0.208685676945193 -0.0370283788669408
APMAP 0 0.0932199863951118 0 0 0.00185902305613818 0 0 0.486879176064715 0
LST1 0.00761181196042399 0.0516130956697712 0 0.187537936828607 0 0.0510299342987486 0.0682945427181805 0.097521053122525 0.0213552171652872
IFITM3 -0.0249294200726078 0.0579918995848898 0.0397671186836634 0 0.0294307196526568 -3.69226810552077e-05 0 0.0408012728027055 0
SERPINA1 0 0 0 0 0 0 0 0 0
FCER1G 0 0 0 0.0578792692810599 0 0 0 0 0
COTL1 0 0 0 0.0645894767527896 0 0 0 0 0
IFI27 0 0 0.0117908920677247 0.0651562807879787 0.0191132184754523 -0.0192053534239994 0 -0.0719824703858914 0
C1QA 0 0.0574445378002429 0 -0.00434636000770119 0 -0.122550711099815 0 0.406637387921001 0
APOBEC3A 0 -0.351787556862498 0 -0.344165785365134 -0.0825225840015772 0 0.0162533546811254 -0.19166051824138 0
SAT1 0 0 0 0 0 0 0 0 0
SMIM25 0 0 0 -0.140069206067037 0 0 0 0.0995987557798892 0.00899406414466816
FTL 0 0 -0.0200723478402244 0 -0.0382783870992171 0 -3.89951778626799e-05 -0.183211861848219 0
CFD 0 0 0 0.428825177955694 0 0.246271423508285 0.0102790236582847 0 0.0180101511004964
PSAP 0 0 0 0 0 0 0 0 0
MS4A7 0 0 -0.00848890601894754 0 0 -0.270943881837238 0 0.0147708979613557 0
LILRB2 0 0 0 0.0206682088326869 -0.170146326945179 -0.0183691893345302 0 0 0
CD68 0 -0.104863449052566 -0.0230217841052565 -0.107091130296204 0 0 0 0 0
LRRC25 0 0 0 0 0 0 0 0.397085680886888 0
IFI30 0 0 0 -0.505175615885655 0.0996855793899289 0 0 0 0
NPC2 0 0 0 -0.0440073435391697 0 0 0 0 0
WARS 0 0 0 -0.00251026329199262 0 -0.0812529392560179 0 0.0225631883257327 0
STXBP2 0 0 0 0.0352770716518904 0 0.0382596559535477 0 0.197728697263462 0
CUX1 0 0 0.0238832056400747 -0.0109986463194766 0 0 0 0.0119706386712804 0
HES4 0 0 -0.0731012759358881 -0.0904670648507567 -0.223164984660862 -0.363572207055367 0 -0.337505778875215 0
LILRA5 0 0 0 -0.209319863283803 -0.109637040616024 0 0 0 0
RTKN2 0 -0.206097641135074 0 -0.247305703361565 -0.0473967999909156 -0.0426203144728128 0 -0.11949174019896 0
FOXP3 0 0.249441659958298 0 0.158256788618449 0 0 0 -0.020288672071401 0
IL2RA 0 0.749040899770631 0.127807806955832 0.0523893842233513 -0.000508776404858934 0 -0.102597684006177 0 0
CTLA4 0 -0.0954924045942144 0 0 -0.0960163148019968 0 0 -0.016570159205742 -0.0167586988319746
TIGIT 0 -0.083901079901503 0.0164222077732351 -0.0322862734132334 -0.0168295345355805 0 0.00014132976077067 0.0176825864436098 0
STAM -0.0062407329728549 -0.208328840152865 -0.05601523517083 0.0733134528259135 -0.0996215792209821 -0.0796731430283827 0 -0.136112686152464 -0.0135939160401893
HPGD 0 -0.177621832230567 0.102912031846505 -0.114873975616801 0 -0.0234605154115048 0 0 0
DUSP4 0 0 0 0.268249859639005 0 0 0 -0.085923350801409 -0.0237941878129907
CD27 0 0 0 0.0138292191054654 0 0 0.0461396182272851 0 0
PBXIP1 0.00433021707599634 0 0.00173638075646481 0.367022845197897 0.164490957735334 0.0529129295028652 0 0 0
TTC39C 0.0147020295210644 0.437503402183574 0 0.17187409230401 0 0.120211913402209 0 0 0.172457770835748
ARID5B 0 0.148410119651574 0.0440715318703151 0.0976484818618148 0.138291696990954 0.0141961761954675 0 0.132720203822046 0
AES 0 0.181459717043709 0 0.244623787821335 0.113538443357062 0.0188031444117044 0 0 0.0163325557418052
FCMR 0 0 0 -0.14840350356044 0 0 0 0 0
LAT 0 -0.147991169195683 0 -0.203878083196789 -0.10910745073433 0 0 0 0
LCK 0 0.00816208228674415 0.0313970498175592 0 0 0 0 0.0609803421584733 0
GBP5 0 0.268186738067517 0.0527289175884376 0.16171545949673 0.0353500213403882 0 0 0.0593256070088704 0
CYTOR 0 0.379312326244326 0 0 0 0 -0.125796407001092 0 0
ISG20 0 -0.588942035463068 0 -0.216977529188254 0 0 0.0395230191159706 0 0
CORO1B 0 0.118898067566535 0 -0.0257712920140293 -0.181494897665284 -0.0371389433451144 -0.0333498036242806 0 0
TRBC2 0 0 0 0.0335884642380646 0.0251890847157958 -3.02233554346367e-05 0 -0.0019142795104613 0
HSPA8 -0.00310504037707031 0 -0.149497306222405 0 0 -0.0366801738629701 -0.0579729397734424 -0.238719168053685 -0.0440426142341796
SELL 0 -0.0917641450622266 0.127277219252709 0.045865754265865 0 0 0 0 -0.00876631247448082
MIR4435-2HG 0 0 0 -0.0478209440050538 -0.028596644514006 -0.0131255527572445 -0.0159718387580772 0.0694844980295269 0
FCER1A -0.123233610130709 -0.199852049884406 0 0 -0.26076729229789 -0.60954873627718 0 -0.233205243597517 -0.0850355836216786
CD1C 0 -0.0156838289972614 0 -0.0230418957348794 0.573194290811019 0 0 -0.303143520306514 0
CLEC10A 0 0 -0.176551042269037 0.244843240803264 -0.460054362604202 -0.468214301353159 0 -0.212508188998777 0
NAPSA 0 0.197492033980932 -0.0840879606322018 0.0517721410416263 -0.5594234334865 -0.0204555731154431 -0.0092592655922604 0 0
HLA-DQA1 0 0 0 0.0358625081119475 0.0119068122574267 -0.00804680329787826 0 -0.107420761243428 0
CPVL 0 0 0 0 -0.11528679834469 0 0 -0.0551967964361447 0
HLA-DRB5 0 -0.0571229943169768 0.00717115427162994 -0.0243413837322368 -0.0129225632482393 -0.00844939507877925 0 0.0135810383759222 0
LGALS2 -0.0293855964630712 0 -0.0273996745165763 0.00554364868276219 -0.0551153826072646 0 0 -0.232837929049025 -0.0273684075241957
HLA-DMA 0 0 0 0 0 0 0 -0.0278776324995277 0
HLA-DRA 0 0.0133106327721032 0 0.0553812736337216 0.158289730199966 0 0 0 0
HLA-DRB1 0 0 0 0.020163486693574 0.00478946208360665 0 0 0 0
HLA-DPA1 0 0 0.0196237628697081 0.0223124275152553 0 0 0 0 0
HLA-DPB1 0.000517281315296427 0.0822053037077282 0 0.032225241051732 0 0.0729763329701362 0 0.0416512803634107 0
CD74 0 0 0.000147181058337462 0 0.032123942711721 0 0 0 0
HLA-DQB1 0 0 0 -0.0867419764195833 0 -0.0120117433196843 0 0 0
GSTP1 0 0.0407209493421894 0 0.0439310456663644 0 0 0 0.221343183944204 0
CAPG 0 -0.085643161832162 0.0345189051350942 -0.214833410748419 0 0.0479304008251736 0 0 0
ANXA2 0 0 0 0.10368108130393 -3.11484671845587e-05 -0.0291396514663582 0 0 0
HLA-DQA2 0.0192797274294736 -0.000373759961634446 0 0.0153858449605931 0.0031869967964644 0.00424360853534398 0 -0.0137490135965058 0.00968669252508027
GPR183 0 0 0.0765173427705865 -0.0763232783514988 0.0386286882354513 0 -0.0182761495536526 -0.114104426246741 0
S100A10 -0.00572350859705568 -0.485218275595144 0 -0.535454889554993 0 -0.00437208073778215 0 -0.0202211452543087 -0.0499860242942454
VIM -0.0236578725431921 0 0 0 0 -0.0341451521580716 0 0 0
TUBA1B -0.00591960671949926 -0.196391015520369 0.060704119050293 -0.237430499428384 -0.0482075560756006 -0.091939905128583 -0.113819792683961 0 -0.0075166771546775
AREG 0 -0.0526882666995974 0.149316789536322 -0.021081935015565 -0.0220660729092092 -0.0163948864821293 0 0 -0.00537497099850916
HMOX1 0 0 0 0 0 -0.000148798953270363 0 0.506654184121894 0
JCHAIN 0 0.00715988315616398 0 1.78839231779142e-06 0.358094940214162 0.0581461063571934 0 0.0968536082822058 0
IGHA1 0 0 0 -0.0162111103594568 0.156746680112661 0.0173226046475921 0 0 0.0192467102505921
IGHG1 0 0.0248389077899504 0 0.171329450758366 0.369589229720169 0.0203026913009006 0 0.283470851583746 0.0287513805191747
MZB1 0 0 0 0.137709827774507 0.265060787720102 0 0 -0.124959128960293 0
IGHG2 0 -0.178399497007372 0 -0.157076403435741 0.0322905835894197 0 0 0.0318304880008268 0
ITM2C 0 0.297955553926798 -0.0686879598932909 0.0116330674290166 0.177044360666038 0 0 0.0253283699752361 0
IGHA2 0.0156383617224044 -0.0769024542435209 0 0.0304698297447767 0.233427033624727 0 0 0 0
IGLL5 0 -0.0126258427305745 -0.0177644304452411 -0.0633496088231067 0.0581279546041539 -0.0788200638910819 0 -0.143219817088132 0
IGHG3 0 0 0 -0.15068635776413 0.103516802985882 -0.135850562049289 -0.056420809529028 -0.0691627766482263 0
DERL3 0 -0.970012935043516 -0.240746110960018 -0.924389995218777 -1.73719141743564 -0.0993835612874762 0 -0.431392980996785 -0.105667710397187
IGLV3-1 0 -0.0208889493956687 0 -0.0112318112849878 -0.0388956626576705 -0.0103939363604187 0 8.69855452001414e-05 0.00235470548162053
TXNDC5 -0.211065737322457 -0.587384706377338 0 -0.103105422135524 0.028868100124105 -0.00106660862573176 0 -0.242412913773416 -0.158786170851275
IGHV6-1 0 -0.0242771970183971 -0.00737400848457095 -0.0541460800174839 0.160053194559577 -0.0129943205417625 -0.0555337095248235 0 -0.00111918343481788
CD38 -0.0195477511169882 -0.0386070744517206 -0.0085043455427178 -0.0227515149986062 0 0 0 0.107254506823362 -0.0347009896543506
TNFRSF17 0 0 -0.221036125337854 0.235832614767144 0 -0.303072292206605 -0.280809010952073 -0.117854928004005 0
PDIA4 0 0 0.159277941874535 0 0 0 0 0.252162516809388 0
LMAN1 0 0.863343692323268 0.676447829622221 1.26887035992614 0 0 0.78253438697849 0 0.243130024522802
IGLC2 0 -0.0157686070880913 -0.00362373276158689 -0.00297405921422037 0.137330927594127 -0.000654729547271051 0 -0.0291591134057554 0
FKBP11 0 0.322784681430474 0 0.202815056221945 0 -0.00166498110424109 0 0.505983008630161 0
SDF2L1 0 0.20483834080915 0 0.155274354880179 0.115705357317523 0.13468778191506 0 0.234053778012 0
SEC11C 0 0 -0.112264800979411 0 0 0 0 -0.542707831301195 0
IGHV4-34 0.00278262358483496 0.000913390573140575 0 0.00935411357867565 0.0416134833922629 -0.00127767891834052 0 0.00029174845200519 0
SSR3 -0.0874658326130898 0.259930578660499 0 0.343478970052718 0 -0.120193380809237 0 0 0
MYDGF -0.0480542593534752 0 0 -0.368141499099924 -0.188097332204816 0 0 0.000550844481264535 0
IGKC 0 0.181255657184889 0 0.218822551309768 0.000510060413874303 0 0 -0.0170068260371165 0
HSP90B1 0 0 0 0.0448428922471138 -0.0312616521663554 0 0 0.045765133263697 0
PPIB 0 0 -0.121187517101272 -0.00328410642679088 0 0 -0.127516149755808 -0.0904898487074854 -0.0165065488103344
SSR4 0 0 0 -0.103482495953965 -0.00123388218713995 0 0 0.116964522172063 0
IGKV4-1 0 -0.023173349414096 0 -0.0167841316739355 -0.00374971809909696 0 0 0 0
IGHM 0 0.00161454842213576 0 0.108826516349116 0.203978969959669 0.00215930078604544 0 0 0
CD79A 0 0 0 0 0 0 0 0.030604070804472 0
MS4A1 0 0 0 0.0104438793523601 0 0 0 0.0252945874202329 0
LINC00926 0 0 0 0 0 0 0 0 0
SNX9 0 0 0 0.012706476157497 -0.0664416353020054 -4.88865241819644e-05 0 0 0
CD37 0 0 0 -0.0264509956123232 0 0 0 0 0
CD83 0.0523719240599118 0.150116644162307 0.125958687007702 0.218182284229861 0.185052900276559 0.201238051401325 0 0.0504554205658425 0
FCER2 0 -0.0654947506469766 0 0 -0.364555205612423 0 0 -0.000374252102330976 0
FAM129C 0 0 0 0 0 0 0 -0.0710985166174369 0
RALGPS2 0 0 0 0 0.225408775298157 0 0 0 0
BACH2 0 0.232926332200019 0 0.143959132074609 0.216597667728944 0 0 0 0.00993104469336703
BANK1 0 0 0 0 0 0 0 0 0
BTG1 0 0 0 0 -0.00785473551252188 0 0 0.0391792681477246 0
EZR 0 -0.283919820531219 0 0.0447260870753592 0 0 0.130534594424989 -0.0357034494077813 0
IGHD 0 0 0 -0.0061205544074887 0.168817753813021 0 0 0 0
PLPP5 0 -0.029634403720887 0 -0.00205455830113852 0.161729252920361 0 0 0 0
AFF3 0 -0.131452825841843 -0.066754890144978 0 0 0 0 -0.265570218589216 0
LAPTM5 -0.0925972571302354 -0.14716690414434 -0.144192992959655 -0.629898593851549 -0.370965193174598 -0.178739283428953 -0.166737712224598 -0.149248670417811 -0.135330868738964
ADAM28 0 -0.00338745145495873 0 -0.411078967510662 0.139771750057329 0 -0.0165341930639857 0.279050530937087 0
MEF2C 0 0 0 -0.143637154931807 0.436675470813429 0.127870900104702 0 0.200295485796283 0
PELI1 -0.091678455390205 0.12999828004448 -0.121022128186543 0.102556464603636 -0.0514247026587066 0 0 -0.0215835205944997 -0.0952939747519733
CD69 0 0.509463715213312 0 0.436357736171703 0.160210160448612 0.05628188486181 0 0 0.0361658147916506
FOXP1 0 0.302397840810298 0.134268475898848 0.512191322105872 0 0.00268012226739293 0 0.349122327388675 0
LINC01781 0.0614346503276349 0.376387515929761 0 0.416459375162611 0.745503667717601 0.251005172922679 0 0.130423421565892 0
BLK 0 -0.398061989975859 0 0 -0.566352752218676 -0.0358627924231751 0 -0.106998884070916 0
TNFRSF13C 0 0 0 0 0 0 0 -0.347696884512848 0
LINC01857 0 0 -0.0523320027280771 0.396413525602734 1.04780780817392 0 0 0 0
COBLL1 0 -0.0782293084117089 0 0 -0.074190407529489 -0.239885787628043 0 -0.0690841942770584 0
SWAP70 0 0 0 0 0.355722158767152 0 -0.0263065567140596 0 0
CD79B 0 0 0 -0.0268888459133353 0.338169244535065 0 0 0.154048060669759 0.00296381449739623
HERPUD1 0 0 0 -0.0098307545939996 0 0 0 0 -0.00862337152633934
SYNGR2 0 0.259695753346125 0.0635537927474297 0 0.243075369321332 0 0 0.271413012914643 0.0249435930025194
PMAIP1 0 0 0 -0.0292550791208119 0.00127033557196769 0.00814189178527841 0 0 -0.0718285964586335
PLD4 0 -0.259185168240854 0 -0.276212235043628 0 -0.0480757444209113 0 0 0
LILRA4 -0.0977089468995331 0.23778784855288 0 0.167613887435743 -0.258231584143766 0 0 -0.210140152942341 -0.0981098796848871
SERPINF1 0 -0.461639546434929 0 -0.548435080039167 -0.0909884831578597 0 0.205924412110846 -0.20063644916946 -0.2340631515859
TPM2 0 0.233735465463695 -0.0368490186267697 0.101430036989945 0 0.117573592193394 0 -0.00720421628872771 0
SCT 0 0 0.0181597372276436 -0.188120364486353 0 -0.0842303941862271 0 -0.00945215304526078 0
RASD1 0 -0.593834224098447 -0.151768439248114 -0.0688852049257001 -0.15637977739441 0 0.0971639140474286 -0.388798139679836 -0.0772061276972355
TCF4 0 0.261008848447009 0 0 0.280200628084567 0 0 0.117324657938064 0
IRF4 -0.0469872624414192 0 0 0.168109913521292 0.0620106722355763 0.216785091292099 0 0.230767200471302 0
IL3RA 0 0.51295642853824 0 1.04745523950141 0.740471195539648 -1.41686808633672 0 0 0
BCL11A 0 0.01499778203952 0 0 -1.01268827693257 0 0 0 0
PPP1R14B 0.12873547938871 0.226642066158902 0.198964382589848 0.11105563197899 0 0.106369198076994 0.0224466212748539 0.103011034305715 0.336307653461568
TRAF4 0 0.154970907254438 -0.184507749672728 0.094682081303767 0.193892915334018 -0.0164301491379749 0 -0.249160175732688 0
UGCG 0 0 0 -0.0152637320143812 0.0263883316843572 0 0.00435795068155821 0.000180174994269756 0.00596484810695903
CCDC50 0 -0.090440860594505 0.184982430174892 -0.298512103452222 0 0.0475065686642206 0 0.00702225313942616 0
SOX4 0.26882643317559 0.0799736852923824 0.143101186106635 -0.118424432018477 0.0422347472857358 0.168435044361813 0 0.0723726875423347 0.227330208147717
PTGDS 0 -0.0118673215937725 0.021834244285553 -0.033570207970455 0 0 0 0.0416201068841671 0
IRF7 -0.00972680829936988 -0.067744235297562 0.0109714002832546 0.0530000308639377 0 -0.0462322587789983 0.00808304070110308 0 0
IRF8 0 0 0.00740447663970183 -0.0246623406651166 0.237067288732544 0 0 0.0439856388987996 0
ALOX5AP 0 -0.133339857934976 0 -0.00971882130178364 0 0 0 0 0
TXN 0 0.626454750369953 0 0 -0.0736856538838469 0 0 0.212403367571382 0
CD4 0 0.492521959435609 -0.092966416283096 0.175127561807331 -0.0953538964447481 -0.0102269951390394 -0.42472658163764 -0.0631533718108157 -0.0142054468865282
NCAM1 -0.00348102839065543 -0.0330027448877248 0.391338714459284 -0.107232440654107 -0.102247626245408 -0.0347488010417173 -0.0768913647992744 0.0317157830223417 -0.0608850138273572
CD19 0 0 0 0 0 0 0 0 0
ITGAX 0 0 0.147111241652573 -0.11758287016786 0.150811522043883 0 -0.069341599586857 0.203627054233296 0
NECTIN2 0.25196573970822 1.14283197087824 0.62052978289039 1.04562176154151 0.109492728699272 0.326760391060842 0 0 0.000768546469433464
ITGAL 0 0 0.00229294093248053 0.0736283306388395 0 0 0 0.826365540202933 0
FUT4 -0.0857289408899566 -0.212580765723067 0 -0.311347570822793 -0.105698685747847 -0.0306049459200618 0 -0.375272693271358 -0.102791826294516
PVR 0 0.866263351055342 0 0.315095648110406 0.116219512499645 0.0803378523763921 0.158454072639919 0.989726415604404 0
KIR3DL1 0 -0.0460885934503356 0.0353561726357808 -0.0318443968836122 0 0.0113440098191136 0 0.049692618841464 0
