0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
LYAR 0 0 0 0.0211322647973601 0 0 0.070819676604159 0 0.0244430746240697
CD3E 0 0 0 0 0 0 0 0 0
LTB 0 0.0418183884749863 0 0.126733261737239 0.0144226602772213 0 0.0730504094258669 0.0681080115891339 0.0296273936242864
IL7R 0 -0.0560191031959336 0 -0.03009085833553 0 0 0.0159067785069734 0.000339755855224509 0.053635900421122
MAL 0 0.0114361587249354 0 0 0 0 -0.077928898561763 0 0.00490676529020117
NOSIP 0 0.0831791172136862 0 0.0530359074525222 0 0 0 0 0
LDHB 0 0.153746625858863 0 0.0446210974152478 0 0 0 0 0
TCF7 0 0.180518487833806 0 0.173679222325707 0 0 0.0369238619362613 0 0
FLT3LG 0 0 0 0 0 0 0 0 0.0906484815226224
LEPROTL1 0 0 0 0.0323405058748363 0 0 0 0 0
LEF1 0 0 0 0 0 0 0 0 0
SARAF 0 0 0 0 0 -0.0107915391775048 0 0 0
PIK3IP1 0 0.100438975847165 0 0.213993244124893 0 0 0.129377493978351 0.0392639000242729 0
ZFP36L2 0 0 0 -0.0177176985137877 0 0 -0.0452602189701413 0 0
TNFAIP3 0 0.216447770661098 0 0 0 0 -0.0361448226794394 0 0.183816543029977
JUNB 0 -0.0817681435648023 -0.00144032183664945 -0.0206642450298697 -0.0153184756945236 0 0 -0.0555734123704529 0
S100A9 0 0 0 0 0 0.0011899293990051 0 0 0
S100A12 0 0 0 0 0 0 0 0 0
LYZ 0 0 0 0 0 0.00525634583852726 0 0 0
FCN1 0 0 0 0 0 0 0 0 0
VCAN 0 -0.00108849981891314 0 0 0 0 0 0 0
MAFB 0 0 0 0 0 0 0 0 0
CD14 0 0 0 0 0 0 0 -0.333880603507084 0
DUSP6 0 0.00720106300631696 0 0 0 0 0 0.0189716043029667 0
CSTA 0 0 0 0 0 0.0600902911322691 0 0 0
CST3 0 0.0800741684019492 0 0.128864584219764 0 0 3.64643355910693e-05 0 0
CXCL8 0 0.105129103036264 0 0.137698461192613 0 0 0.00349552100628083 0 0
PLAUR 0 -0.137387398225831 0 -0.0850801722944502 0 0 0 0 0
TYROBP 0 0 0.0607250152575077 -0.0372876696274914 0 0 -0.0375543070049915 0.19394541996651 0
CLEC7A 0 0 0 0 0 0 0 0 0
GZMB 0 0 0 0 0 0 0 0.153683238274983 0
SPON2 0 0 0 -0.0420166405491542 0 0 0 0.158475007892194 0
PRF1 0 -0.000282197864135963 0 0 0 0 0 0 0
FGFBP2 0 -0.000486889860799244 0 0 0 0 0 -0.0116618437630781 0
KLRD1 0 -0.0427712166861098 0.0363380239048296 0 0 0 0.0530568594376347 0 0
CD7 0 0.0125575940896983 0 0 0 0 -0.0924810899266339 0 0
KLRB1 0 -0.100461157480323 0.0324862933675453 0 0 0 0 0 0
CCL3 0 0.0647492154590959 0 -0.075822561452168 0 0 -0.0754438130212191 0.167617854114623 0
HOPX 0 -0.0213815972398522 0.00550494081707677 -0.271996945522277 0 0 -0.072075658757685 0 0
LST1 0 0.0271162511787493 0 0.0371398665139178 0 0 0 0.0494927102885757 0
IFITM3 0 0 0 -0.0863637921905246 0 0 0 0.00873273567999857 0
AIF1 0 0 0 0.019900767437466 0 0 0.0303206312051882 0.0212370217112902 0
SERPINA1 0 0 0 0 0 0 0 0 0
FCER1G 0 -0.00717244740831855 0 -0.0443252872989374 -0.00725573177841352 0 -0.0101350740030894 -0.0228647227832404 0
COTL1 0.000656008852624178 0 0 0 0 0.00492931872394888 0 0.00243727881495616 0
APOBEC3A 0 -0.186586504467933 0 -0.0195166425732148 -0.0431829072657695 0 0 -0.0523166309908674 0
SAT1 0 0 0 0.0227642420531155 0 0 0.0330601602924473 0 0
SMIM25 0 0 0 0 0 0 0 0.392943379698677 0
SPI1 0 0 0 0 0 0 0 0 0
FCGR3A 0 -0.000707218397492294 0 -0.028620849987914 0 -0.00268847182443889 0 0.279150346278237 0
FTL -0.0208762255278219 -0.0720011296661416 -0.0280501047521531 -0.269345135167848 -0.0846330902119116 0 -0.064545840046954 -0.0139628243595696 0
RTKN2 0 0 0 -0.432998739704635 0 0 -0.100540558951838 0 0
FOXP3 0 0.0159380248142322 0 0.0395722127550203 0 0 0 -0.0336253480485501 -0.0141321539421407
IL2RA 0 0.323427339459668 0 0 0 0 0 -0.00793886862163812 0
TIGIT 0.00406246290045231 0 0 0 0 0 0 0.0824335728396118 0
STAM 0 -0.160593638803567 0 -0.204264937981599 -0.0356352494944513 0 0 0 -0.0689154207949389
HPGD 0 -0.371020861913206 0.108202542156358 0 0 -0.0079268714094513 0.0473072804529067 0 0
DUSP4 0 -0.00845014768441088 0 0 0 0 0 0 -0.0296132381577323
CD27 0 -0.0167472827221867 0 0.0500337625275601 0 0 0.0248506317129462 0 0
CD3D 0 0 0 0 0 0 0.0868483085240399 0 0
PBXIP1 0 0 0 0.0228755432392182 0.00046927499324631 0 0.00938194364134419 0 0
AQP3 0 0 0 0 -4.75773667709703e-05 0 0 -0.0650481082152794 0
TTC39C 0 0 0 0 0 0 0 0 0.0675467362627708
AES 0 0.174930461844653 0 0.0893427752388595 0 0 0 0.0188854430731384 0
CYTOR 0 0.106580151886723 0 0.130455405262407 0 0 0 0 -0.000120110378085027
FCER1A -0.0159118478735854 -0.0996057952336558 0 0 -0.342485433865092 -0.272364427283426 0 -0.275024440513301 -0.0368557861834362
NAPSA 0 -0.0750950985720198 0 -0.0395925917631414 0.051176927483013 0 0 0 0
HLA-DQA1 0 0 0 0 0 0 0 0 0
CPVL 0 0 0 0 0 0 0 0 0
HLA-DRB5 0 -0.0478072218997512 0 0 0.00541478766611485 0 0.00397328982878731 0 0
HLA-DMA 0 0 0 0 0 0 0 -0.0279767410972649 0
HLA-DRA 0 0 0 0 0.109132032249579 0 0 0 0
HLA-DRB1 0 0 0 0 0 0.0120472500300528 0 0 0
HLA-DPA1 0 0 0 0 0 0 0 0 0
HLA-DPB1 0 -0.0644594293846199 0 0 0 0 0.0379134600883518 0 0
CD74 0 0 0 0 0 0 0 0 0
HLA-DQB1 0 0.117956912644174 0 0 0.0210411357097242 0 0 0 0
AREG 0 -0.0446685409801798 0.0818410089726983 -0.00700188412148687 0 0 -3.53796530018113e-05 -0.0767601418946407 0
CD79A 0 0 0 0 0.0867888341068176 0 0 0 0
MS4A1 0 0.112462426739543 0 0.0305427734806993 0.293401591479848 0 0 0 0
LINC00926 0 0 0 0 0 0 0 0 0
SNX9 0 0.343063496350354 0 0 0 0 0 0 0.0148851979536793
CD37 0 -0.241514547922301 0 -0.174280910601002 -0.0284405272670212 -0.0157664898228069 -0.108130703771137 -0.0232166926757229 -0.0333938281215765
CD83 0 0 0 -0.0894869946804977 0 0 -0.0172762087165619 -0.027010042428582 0
FCER2 0 0 0 0 0 0 0 0 0
FAM129C 0 -0.0891581861016329 0 0 0 0 0 0 0
RALGPS2 0 0 0 0 0.175763015788066 0 0 0 0
BACH2 0 0.179811521563903 0 0 0.0098968944003489 0 -0.0435462583686441 0 0
BANK1 0 0 0 0 0 0 0 0 0
EZR 0 -0.223381710367576 0 0 0 0 0.332979530180719 0 0
HERPUD1 0 0 0 -0.233739641147569 0 0 0 -0.0114267626236136 -0.125574984918102
PLD4 0 0.000483081876658016 0 -0.100621056902933 0.274811559356027 0 0 0.447683583490779 0
LILRA4 0 0.507931846709775 0 0 -0.422611464722391 0 -0.323436844540466 -0.481679557005572 0
SERPINF1 0 0 0 -0.0197546048742677 0 0 0 -0.537494427897059 0
TPM2 0 -0.239783615402162 0 0 0 0 0.0847966376066153 -0.357847614385189 0
TCF4 0.0100174305194459 0 0 0 0 0 0 0 0
UGCG 0.0354287620987615 -0.0318509360865402 0 0 0.0154847958954257 0 0.135301574541896 0.0520682387755042 0.132928277464413
CCDC50 0 0.0197147705011894 0.0946635311847933 0 0.00155820014118741 0 0 0 0
SOX4 0.195804354736868 -0.0207963429098865 0.122249464732189 0.0578962381401561 0.0404277675546573 0.133135061232777 0.214905308115662 0.0069266808236503 0
PTGDS 0.0121365837714346 0.00727666816287747 0 0 0 0.0208508984374549 0.144351153502715 0 0
IRF7 0 -0.0369360720476506 0 0.0543614860175887 0 0 0.0313459997789018 0 -0.00404273387853365
CD4 0 0.299342323154623 0 0.019468461483877 -0.024240550510047 0 -0.250055613802619 -0.0477870345626212 0
NCAM1 -0.0157686096701951 -0.177233310250235 1.19335329005226 -0.358746970034319 -0.0287929821064908 0 -0.182514008657112 0.0813330373940652 -0.084392222068911
CD19 0 0 0 0 0 0 0 0 0
ITGAX 0 -0.162492264484811 0 -0.246228873237612 0 0 -0.0242176114105354 0.0795621896980922 0
NECTIN2 0 0.696156335783426 0 0.175704397262752 0 0 0 0 0
ITGAL 0 0 0 0 0 0 0 0.228481732061527 0
IL3RA 0.261383964098626 0.357805586762361 0 1.0379878266674 0.109093798060687 0 0.810154785686503 0.789671183525427 0
FUT4 0 0 0 -0.0345470814305031 -0.0807768493650979 0 0.00731609846753893 0.0197022909677364 -0.0744484189708468
PVR 0 0 0 0 -0.158940827841864 0 0 0.261344269552519 0
KIR3DL1 0 0.0193943051712934 0 0 0 0 0.0119499121388796 0.0416323454471704 0
CD163 0 -0.555187776831898 0 -0.27733047480561 -0.640515093275713 0 0 -0.491631270489196 0
SIGLEC1 5.02350636118791 3.03544545367297 3.06856097404244 2.86708190643105 4.58838909441772 4.3928962789559 2.39177535330765 5.22147986723549 3.98144718253837
CCR3 0 0 0 0 -0.508365265963447 0 0 -0.100059751902829 0
CCR4 0 -0.672448305102125 0 -0.28843501274019 0 0 0.24298395275111 0 -0.176168811576793
CCR6 0 -0.0151599594149817 0 -0.225111176378196 0 -0.0160147361523753 -0.0320253862801412 0 0.0311587278103498
CD1C 0 -0.110838388380887 0 -0.300290983291019 0 0 0 -0.369437168447006 0
CD2 0 0.378585671231234 0 0.0138078798665687 0 0 -0.191846798374272 0 -0.0149247734895282
CR2 0 -0.945467981472122 0 -0.811760549947485 0 0 0 -0.381467035637797 0
CD22 0 -0.329944659268977 0 -0.239262337652188 0 0 0 0 0
CD226 0 -0.0467835306274503 0 0 0 0 0.0973389313171461 -0.0747051239555281 0
CD244 0 0 0 0 0 0 0 0 0
TNFRSF13C 0 -0.132523493777705 0 0 0 0 0 0 0
ICOS 0 0.0175320745444258 0 0.103693596104812 0 0 0 0 0
PDCD1 0 0.265932526400541 0 0.106881521149253 0 0 -0.0443969551290477 0.0247520380911346 0
ITGB1 0 0.118419412732917 0 -0.0778595163303169 0 0 0 0.0150520628775289 0
LAIR1 0 0.028083165680128 0 0.169936405749963 0 0 0.0796591121491675 -0.00297917346998488 0
PECAM1 0 -0.0337884676460945 0 0.0638882208882223 0 0 0.212578878100877 0.0263813483470336 0
KLRK1 0 -0.0139496176762005 0 0.0311029230949991 0 0 0.066105447336198 0 0
FCGR2A 0 0 0 -0.132237612236046 -0.531076036571572 0 -0.208109806160615 0 -0.0117576138438124
SIGLEC7 0 -0.19953273763268 -0.0844423088067181 -0.367889062053695 0 0 0 -0.235713281528521 -0.100631501382319
CD33 0 -0.27438672052458 0 -0.319853990350207 0 0 0 0 0
NCR1 0 -0.135441354999921 0 -0.270476055370487 0 0 -0.00130210151191771 0 0
NCR3 0 -0.463457780906058 0.285502762732791 0.00110471888929417 0 0 0.309775948150654 -0.0852779060436785 0
CR1 0.00105930051553764 1.06394767508473 0 0 1.38827154369793 0 -0.235670972019176 0 0.52038108439691
CD36 0 -0.708178863112769 0 -0.403508053214658 -0.053337771067898 0 0 -0.543324286097533 0
HAVCR2 -0.102216811994732 0.0101475616320681 0 -0.221483805964716 0 -0.0730930499799253 -0.123017000093191 0.0725182610613275 0
CD38 -0.0136641695367448 -0.18152649616679 0 -0.106926039433182 0 -0.0332277985659912 -0.0122802996248933 0.151241786965694 -0.0749907235104684
ENTPD1 0.288374674959624 0.137703868212278 0 0 1.36414149949496 0.72085174791298 0 0 0
ITGA2B 0.228868705341876 0 0.113951663540718 0.175851477332116 0.280415847454976 0.0885952694511786 0.118573206450909 0.0573972331308405 0.073591816801895
PTPRC -0.101345300241316 -0.642776413428862 -0.0465655884951948 -0.213304881519009 -0.159950785583834 -0.115440569712483 0 -0.208756389725624 -0.324994928596426
CD47 0 0.883948457291154 0 -0.0199226767895535 0 -0.0521272918860575 -0.898049952665689 0 0
ITGA2 0 0 0 -1.82576701526415 0.607891286732133 0 0 0 0
ITGA4 0 -0.0401637443245085 -0.0265728183731514 -0.042458474392231 0 0 0 -0.0129215693260357 0
ITGA6 0 0.257960784002562 0 0 -0.0969953379658515 0 -0.0703348012353818 0.0451107304090677 0.117323315951422
CD5 0 0.188344808492307 0 0 0 0 -0.00346493808320951 0 0
CD52 0 0 -0.0403364114224177 0 0 0 -0.0274686012893601 -0.140068936010934 0
ICAM1 0 0 0 0 0 0.0297101474094049 0 -0.0700690843402017 0
B3GAT1 0 -0.0633624628794844 0 -0.348941569921649 0 0 -0.29584919921796 0 0
SELL 0 -0.0858563635835948 0.0317478855249767 0.00866367293416076 0 0 0.0102811141276812 -0.0425690960882732 -0.0228302290879732
SELP 0 0.136670678302436 0 0 0 0 0.140620189196895 0 0
FCGR1A 0.0193837393967455 1.24412211286813 0 0 0.236090809180582 1.48637568574979 0 0 0
CD69 0 0.482228404141532 0 0.0159441422391362 0 0 -0.239290472189019 0 0.0275148847292675
TFRC 0.0137635752851631 0.183203517927216 0 -0.0535437261945652 0.0556307346994309 0 -0.109937378865084 0 0
NT5E 0 -0.762053117640071 0 -0.404085873683736 0 0 0.372640559200927 0 0
FAS 0 0.0312275775660717 0 0 0 0 0 0.155870922063447 -0.045071096867555
CD96 0 -1.07201557167444 0 0 0 0 0.564036503857435 -0.104163464646893 0.0487563184845724
CLEC12A 0 -0.28230049015651 0 -0.208097407985226 0 0 0 0 0
IGHD 0 0 0 0 0.277023561931609 0 0 0 0
KLRG1 0 0 0 0.0803359572433419 0 0 0.00790965303440909 -0.0499099656240552 0
TRDV2 0.0922310451790833 0.389503979610927 0.159988002468282 0.665428914764571 0.125750936993464 0.0351224932684602 -0.203934979905866 0 0.0364369107002029
TRAC 0 -0.00651171521355298 0 0.0841273938539337 0.00664063179448853 0.0144203581258846 0.13396770124982 0 0
CCR7 0 0 0 0 0 0 0 0 0
CXCR3 0 -0.145295170125403 0 -0.086431455543195 -0.0120027644495272 0.000186146194656546 0.090238712961992 -0.00798117180060697 0
CXCR5 0 -0.192408605207294 0 0 0.231442792124284 0 0.00413447083792745 0 0
CD24 0 -0.0642839948561359 0 -0.0333257674655793 0 0 0 0 0
THBD 0 9.17238976806 0 0 0 4.87211415206634 0 1.83440772247237 0
FCGR2B 0 -0.00381590133791566 0 -0.10640503137508 0.188546505867895 0 -0.108070413708119 0.136684701736887 0
TRBC1 0 0 0 -0.140060605235469 0 0 0 0.15077216998692 0
TRBC2 0 0.070422239645205 0 0.0975095487264395 0.0252785468689677 0 0 0 0
CD3G 0 0.100566268199689 -0.00565099181135306 0.269415820485948 0 0 0.0240455747020608 -0.170096789587355 0
VEGFA 3.8733163443227 3.79518235832365 2.29621308196758 3.7594054041246 2.76304109025732 5.14459084008785 1.87875100668487 5.0578023257583 2.75777252867114
VEGFB 0 -0.214736760339213 0 0 0 0 0 -0.0514295078007044 0
