0034-anti-human-CD3 0048-anti-human-CD45 0072-anti-human-CD4 0100-anti-human-CD20 0052-anti-human-CD33 0064-anti-human-CD123 0081-anti-human-CD14 0136-anti-human-IgM 0159-anti-human-HLADR 0066-anti-human-CD7
CD99 -0.0623909606761297 -0.0754146994047204 0 0 -0.0103295643187141 0 -0.0929887106113136 0 -0.196271005048158 -0.0667443149361528
HCST 0 0 -0.227078853864044 0 -0.0511004496444079 0 0 0 0 -0.0167049936429676
TUBA4A 1.01604111201739 0.258398845699703 0.485833910898284 0.267130482902025 0.582108186515448 0 0.388948220598134 0 0.340011603268866 0.922325259914108
LTB 0.13498314846842 0.0385189765250872 0.103308116001482 0 0.0318682980238036 0 0.00109745362466835 0 0 0.151448345291595
IL7R -0.0436765934879468 0 -0.0470384698472232 0 0 0 0.0125444737305281 0 0 -0.00666892913436028
MAL -0.0961495698922513 -0.00782281085638554 0.0194472080961122 -0.0728198037040546 -0.0574024200573347 -0.00127473522535548 -0.0198686162295096 0 -0.108673484445129 -0.00886241883888616
NOSIP 0 0 0.0384055397251903 0 0 0 0 0 0 0.207160824178234
LDHB 0 0 0.0130798312148024 0.0291665648061721 0 0 0.0720502834774041 0 0.132138750819057 0.148541809436196
TCF7 0.268266530200345 0.0091423807584237 0.155621620206859 0 0.0234366390803831 0 0 0 0.0186333623167995 0.291812770722223
FLT3LG 0.150967871148732 0 0 -0.0452796249555722 -0.0775587264778526 0 0 0 -0.193432774298956 0.000309866986377467
LEPROTL1 0.34300576704497 0.161051713549144 0.179682422502274 0 0 0 0 0 0 0.176674718940983
LEF1 1.53808383951847e-06 -0.0220075318364563 -0.0261878356411541 -0.00276667144789598 -0.0297216653869244 0 -0.00048900482196187 0 -0.0825690460119221 0.0494194407551621
SARAF -0.124846861621428 0 0 0 -0.00505269916557222 0 0 0 0 0
PIK3IP1 0.180709473637545 0.098621442867216 0.206513615068659 0 0.0532991895693993 0 0 0 0.0538223715033778 0.113370250182515
ZFP36L2 -0.0760702484337446 0 0 0 0.0182181815137551 0 0 0 0.0453560613140873 0
TNFAIP3 0 0.048967376948487 0 0 0.0438359332548753 0 0.0530905189996296 0 0.0783780169954598 0.181922175660413
JUNB -0.0608843281859837 -0.128181033033193 -0.289019096743718 -0.112007544012159 -0.163791281111068 -0.119294590587697 -0.106247592107733 -0.0020126536707123 -0.180185235582477 -0.0350626056535738
RCAN3 0 0 0.020178503052865 0 0.0622477395564115 0 0 0 0.0462907977782141 -0.413092223586286
CAMK4 -0.0953686538649166 0 -0.0924776378543855 0 0 -0.0256064460884144 0 0 0 -0.0362019094948956
RPS12 -0.256389674669811 0 -0.0798378369292679 0 -0.0781386223971592 0.0146905662910348 -0.00479876283467648 0 0 -0.23572400050482
C12orf57 0.195296069986065 0.0102236954506482 0.179918993368262 0.000389710446610695 0 0 0 0 0.061760901054712 0.151730254412828
CCR7 0 0 0 0 -0.0718865800884978 0 0 0 0 -0.108893037574415
DNAJB1 0 0.0206922011479349 0 0 -0.0506430591763862 0.0607849417130299 0 0 0 -0.103283303703419
GIMAP7 0 0.0530016965953544 0.0746594737053659 0 0.195975573680469 0.0499163805957684 0.108105400040272 0 0.178678893433763 0.000200039387912625
INPP4B -0.237344550593034 -0.0426169887106882 -0.227294941266218 0 0 -0.0688141019962214 0 0 -0.193234050525722 0.11512927962312
RPSA 0 0 0 0 0.182105677914303 0.0750999232448221 0.0058700152453167 0 0 0
ARHGAP15 0.176963053269707 0.141505149496338 0.637940502740753 0.236531128886875 -0.264747282187192 0 0 0 0.321600060778524 0
LINC00861 -0.396334999631181 -0.212976601384151 0 -0.0265215616820223 -0.145218665401751 -0.086419085448904 -0.15918387352204 0 -0.0329307757665231 -0.523348349575205
AQP3 0 0 0.0485934597097464 0 -0.0121529400079618 0 0 0 -0.00608860794632933 0.00623318100331971
NPM1 0.37585376486009 0 0 0 0.155905852205816 0 0 0 0.00073504692114456 0.16543206314808
EEF1B2 -0.0452018049728085 0 0 0 0 0 0 0 0 0
S100A8 0.0856432054434356 0.0396256596228562 0.0266520733935843 0.0173733704290222 0.118841863184893 0 0.0751940587240255 0 0.0221629106714019 0.0797782607690657
S100A9 0.00578619517192302 0 0 0 0.146355213750946 0 0.0319644098668669 0 0 4.04615370230186e-06
LYZ 0.0460620065842715 0 0 0 0 0 0.0170768589307774 0 0 0.0665335863574207
S100A12 -0.0916697629022618 0 -0.0930947215530805 0 -0.145366698069204 -0.041619404726207 -0.159171014902017 0 0 -0.0752246392244425
FCN1 -0.0212033875163544 0 0 0 -0.0709724130552462 -0.121499676218739 0 0 -0.064018822136848 0
AIF1 0 0.00277772120716261 0.0946435142608667 0 0.0981549594599663 0.00600500266423006 0 0 0.075594677187248 0.0435272406942251
CST3 0.0328865754772777 0 0.0463903980873979 0 0.0451409123622353 0 0.00714872562263134 0 0 0.144302756711872
MAFB 0 0.0201217063939575 0.0423408048438704 0 0 0.0272794333218404 0 0 0.0171720902772327 -0.0303818694157622
LST1 0.169638859721425 0.0895275228634279 0.0553979060328897 0 0.0687830423086669 0.111373965178686 0.0402119195638096 0 0.110433359084164 0
S100A11 -0.0860258939215333 0 0 0 -0.0376971443326104 -0.0165034487578594 0 -0.00165260610653691 -0.0365931277049227 -0.102708918190895
TYROBP 0 0 0 0 0.00204031367700079 0 0.00422595051194141 0 0 0.0555048077629687
SERPINA1 0 -0.000613193951952335 0 0 -0.051196153567244 0 -0.167642433434395 0 0 -0.0403026896055499
FCER1G 0.0547449162754832 0.0158547503470872 0 0 0.0190689035228699 0 0.0028262643675798 0 0 -0.0189492222467325
SPI1 -0.0370327220876527 0 0 0 0.00848835437156716 0.00712671676306844 0 0 0.112930762117933 0
VCAN 0 -0.0518088370243468 0 -0.0220313747046732 -0.0701058883922417 0 -0.159111250215305 0 -0.0501011397868892 0
CD14 0 -0.327262579744218 -0.0824382168084804 -0.183396520761336 -0.300414452041833 -0.342322265235837 -0.0603200343655391 0 -0.404564121091437 0
IFITM3 -0.0976520190478327 0 0.018422387665934 0 -0.0614935084285444 -0.0627107336290314 -0.0649757809524789 0 0 0.0135228945285526
CTSS 0 0 0 0 0 0 0 0 0 0
DUSP6 0 0.179872152347099 0.173798914544287 0 0.373348439935007 0 0.229192283347968 0 0.18733485354969 0.110523004763063
FTL 0 -0.0669305829614966 0 -0.026735091583058 -0.108044669265931 -0.0702686242396246 -0.0142512650447907 -0.00870391358255906 -0.019975095360672 -0.194485292046387
CSTA 0 0.00348785362448684 0 0 0.136662174035354 0.151106826681347 0.201857557923507 0 0 0
SAT1 0 0 0 0 0 -0.0116721428811422 0 0 0 0
IFI27 0.0868970674507923 0.0225166339882166 0 0 0.0217477395873381 0 -0.0208491921030042 0 0.0261876142507591 0
CLEC7A 0 0.00476499654420329 0 0 -0.139145138361662 0.0880159744459694 0 0 0 -0.186205899580995
CFD 0.29546870451453 0.146246090653543 0 0 0.265984107156113 0.0403752451615322 0.206616240939474 0 0.0633355288639847 0.228705324116116
S100A6 0 0 0 0 0 0.00598340367141765 0 0 0.0718033964003766 0
NEAT1 0 0 0.0463214637926204 0 9.03714007999675e-05 0.234285058287599 0 0 0 0
PSAP 0 0 0 -0.0255015821067379 0.0380878259639579 0 0 0 0 0.0699681735115373
PLAUR -0.00360998916227216 0 -0.0315946941730877 0 -0.00024782619637173 0 0 0 -0.00133258797910433 0.0281496169479927
LGALS3 -0.0785321627683737 -0.00567048385152489 -0.0520179221458287 -0.0179451511920553 0.0729786912041177 0 0.0220393468743945 0 0 -0.0575158260212296
CCL4 -0.230382404813658 0 -0.238958092395247 0 0 0 0 0 0 0.00331957708141704
SPON2 -0.0206142805604088 0 0 0 0.00155446175417686 0 0.0361845190430867 0 0.0520229641885255 0
PRF1 0 0 0 0.000657680854806057 0 0 0 0 0 0.0313507037076965
CD7 0.0246551797662672 0 0.0330233454203472 0 0 0 0 0 0 0.0282347777173765
KLRB1 0.00623717038920762 0.0292896035729087 -0.0590299636526063 0.00558413913190396 7.99638699048624e-06 0.00414146613588239 0.0139088436855257 0 0.000394598167230163 0.140937306724267
CCL3 -0.0158576422312052 -0.0123124898491129 0.00444136873880992 0 0.0507524609982996 -0.0774741344535721 0.0272947530109029 0 0.0845895317647337 0
CD247 0 0 0 0 0.000264188731567966 0 0 0 0 0
KLRF1 -0.159276840948028 0 0.0778105111094138 0 0.023190960014486 0.0068951714608856 0 0 0 0
CLIC3 -0.0327010124926514 -0.0531855674216246 -0.134655955390286 -0.0114990415048481 -0.00493967915713911 0 -0.034896420529375 0 -0.0400890810255529 0.00107674771487077
FCGR3A -0.00688671740617379 -0.0222313887196056 -0.031877409296481 -0.0598660868712014 -0.0435570232227702 0.00713414504008456 -0.0630771707949084 0 -0.0629144376706977 -0.0235359329596929
XCL2 -0.182336043048662 -0.0368862397593453 -0.129070229109264 -0.0289517382281083 -0.035256676670136 -0.025180248191454 -0.0442357853111127 0 -0.00674519664135854 0.159751887551456
TRBC1 -0.181994255839347 0 -0.0757000836103231 -0.0134975532995441 0 0 0 0 -0.0208194272156441 0
NCR3 0.000179738494426527 -0.00280613137626264 -0.393836194990514 0.0370904165272054 0.0090266723897279 0 0.0118274449371826 0 0.0350412244775599 0.117506004607933
MATK 0 -0.000210632026010677 0 0 -0.107894807858069 0 -0.0811937146574903 0 0 0.0458890024734908
IL2RB -0.107819810745498 -0.0521417612520838 0 0 -0.0692381355668574 -0.00288161694439652 -0.00354391277044608 0 -0.0275254859165608 -0.0426338296430178
APMAP 0 0 0.00232910293946692 0 0 0 0.00539010548832337 0 0.0728300171001825 0
RTKN2 -0.25729364070274 -0.0880934754494528 -0.216372184306199 -0.000605392756514637 -0.04375399867148 0.0117914270225321 -0.0715872106030723 0 -0.10335360436396 -0.0144305939816502
FOXP3 0.163462075666366 0.0752709636448161 0.255021634236269 0 0.0189346308325004 0 -0.00337358390057178 0 0.00629617490955177 0.0689503440697512
IL2RA 0.000475066221422936 0.0552675902550644 0.622791014041698 0 -0.00934284085328659 -0.101860600968574 0 0 -0.0959612448415471 0.757281315720928
CTLA4 -0.0135163094884717 0 -0.108847180579994 -0.0121095854784601 0 0 0 0 0.0152376428779498 -0.0754329246194956
TIGIT -0.0211372102899481 0 -0.0723706893994112 0 0.0281383617353681 0 0 0 -0.0481527907145745 -0.0476672102006376
STAM 0.0467916535177388 -0.0803850851703801 -0.248000410531337 -0.117166885876916 -0.0645104666705724 0 -0.0861557741406633 0 -0.206180100344371 0.0949586072340869
HPGD -0.105135017933929 -0.0469987979600309 -0.185742653129804 0 0 -0.00939257161924458 -0.00745069425959238 0 0.0300426167944878 0.04099056135847
DUSP4 0.272124332319735 0.0532029514281542 0 0 -0.180594971218143 0 0.0235251308068979 0 0.515092479433385 -0.213412625821287
CD27 0 0.00958831068558964 0 0 0 0 4.3624293617216e-05 0 0.0661088101167058 -0.0288588054475122
PBXIP1 0.157018032255615 0.0370489870342566 0 0.0765913376359133 0.000250780477878243 0 0.0922622929097686 0 0 0.432519379599655
TTC39C 0.233776087937508 0.180200269825565 0.375037197620291 0 0.29204032914193 0.112829641448391 0.150743082330873 0 0 0.218743812618311
ARID5B 0.139332760629956 0.0882706851472234 0.153682144546164 0.0911657352192449 0.000952591276201221 0.0395475991412203 0.0449604241391108 0 0.143919463840381 0
AES 0.233234766084277 0.0636634988014062 0.124893486541227 0.0713826175439954 0.211727916065545 0.0205279748730404 0.0596048555938133 0 0.187803895777382 0.0834038044676009
FCMR -0.249659348191802 0 0 0 0 0.0235849513221605 0.00797149012609535 0 0.0519696129618345 -0.0750249066763234
LAT -0.170654137094252 -0.000961922832140112 -0.0378751926157491 -0.103153165437449 -0.135912651596443 -0.0068386752535054 -0.0354042698847162 0 -0.0442715203358836 -0.109225049360111
LCK 0 0 0 0 0 0 0 0 0 0
GBP5 0.167123513456516 0.022802592597617 0.268254478281488 0 0.0518824221033678 0 0 0 0 -0.0914732409483564
CYTOR 0 0 0.363804886973055 -0.0427363816754239 -0.0982081176138023 0 -0.0765828467506567 0 0 -0.172746969999135
ISG20 -0.185596964388253 0 -0.616515862200229 0 -0.0266306482782279 0 0.0301770063011021 0 0 0
CORO1B -0.0882002263784951 0.0124053184712126 0.119782239383835 -0.0333267021297832 -0.181358780681413 0 -0.103506547772785 0 -0.044653475680928 0.142189270630515
TRBC2 0.148567029609023 0.0150765942409689 0 0.0238270260045872 -0.222490081935061 0 -0.0138839945189708 0 0.000242102308216429 0
HSPA8 -0.0106390098163294 -0.0744815083766389 0 0 -0.0451230689979216 0 -0.0779561239870426 0 0 -0.108184432732727
SELL 0.0547903385995893 0 -0.0872324228932787 0 0 -0.00757985565896671 0 0 0 0.120640733702371
MIR4435-2HG -0.0229154825749449 0 0 0 0.0919785017142395 0 0 0 0.263263213543743 0
PLD4 -0.276458844797851 -0.0281935870612046 -0.232248908939503 0 -0.199150114901034 0.174868810517681 -0.114159995312304 0.325693533002054 -0.201122358332895 -0.43566594501998
FCER1A 0.00961235114495121 -0.311531762539046 -0.202596505156697 -0.278141345725574 -0.0192080282266686 -0.119144972803053 -0.490036933740236 -0.426501671680265 -0.468695688460538 0
NAPSA 0.0983692493403395 -0.0474058539733995 0.195637973536543 -0.362050695787896 -0.280473057697 -0.0469404055233947 -0.000952725655062876 0 -0.78809236551681 0.0152794576108626
SERPINF1 -0.370039284156162 -0.203317334504088 -0.258663500675459 0 0.115859349829343 0 0.122773285782183 -0.148501713000535 0.00579301518840923 -0.229452980010306
CD1C -0.0544769619089793 0 -0.000575108968046319 0.608729546904317 0.0348608576858737 -0.166255179445495 0 0.538829514210933 0.532144151129974 0
CLEC10A 0.315824039451946 -0.0474459813397239 0 -0.32975480091649 -0.290970779884447 -0.125747026031327 -0.534431697406631 0 0 0
HLA-DQA1 0.102132736810839 0 0 0 0.0210807162888727 0 -0.0269716519152396 0 0.164493901935957 0
HLA-DRA 0.0507641546360568 2.17654800637542e-05 0.00965979008341207 0.137535002608507 0.00573834989169806 0 0 0 0.0631193672982054 0
HLA-DRB5 -0.00892140229406645 -0.00516308159326445 -0.0541229103955054 0 -0.0290388717406641 0.00363132688430651 -0.00836223650413469 0.00398944631555736 0 0
CD74 0 0 0 0 0 0 0 0 0.0912316545223817 0.00600351782784354
HLA-DMA -0.0100673689443219 -0.0173661235795714 0 0 -0.0771412445720253 -0.0682724557619381 0 0 0 -0.0809265827414027
HLA-DRB1 0.000734408200696306 0.0130638174573578 0 0 0 0 -0.0232145393489756 0 0.035409779999899 0
HLA-DPA1 0.00239273523651342 0.0709037709915384 0 0 0.100716245712928 0.0219946461027425 0.0093090792761042 0 0.230184319526714 0
HLA-DPB1 0.0274130981312575 0.0420600618836929 0.0537882775610736 0 0.133050096820653 0.0762892278563295 0.102950619264981 0 0 0.142488625581039
GRN 0 0 0 0 0.172580927874029 0 0.00302335150812689 0 0.0290919343841038 0
HLA-DQB1 -0.124074418549645 -0.0654401024344144 0 0 -0.126987508371172 -0.0531424358542516 -0.0353761150635079 0 -0.0299471005597995 -0.157870380417238
CCDC50 -0.314333178178514 -0.0779155356239474 -0.105256401319306 0.191249410353944 0.0467307093681262 0.0398191730560826 0.0826737387041437 0 0 0
GPR183 -0.0685075471492655 0.021409524434214 0 0.0842230755547256 0 0 0.0066073909677926 0 -0.0433271499245173 -0.152284331385489
TCF4 0 0.00179778322340098 0.18278226157529 0.223931782279171 0.271119670892188 0.170226885678103 0.0186026508541605 0.244260988066906 0.425752357296065 0.299919019113412
CPVL -0.0995233394858746 -0.250934447517459 -0.0916156917545582 0 -0.0174583203031788 -0.169971425140684 -0.0285682251911279 0 0 0
ITM2C 0 0.0758681039710704 0.286765102084961 0.0963677778967958 0 0 0.0338833022566517 0.00946829908280932 0.0193735746092511 0.172244242868549
GSTP1 0.2708612581838 0.145519693757285 0.127416227356902 0 0.277824255816176 0.0467002496161674 0.140743821109624 0 0.0245991404422399 0.119478037786979
SOX4 -0.111755857213734 0.138053505934364 0.0771750987813331 0.323663204418231 0.238144621566806 0.381824172320542 0.180561333984205 0.0410081581617778 0.160222444766407 0.0982643023561091
TUBA1B -0.364347765095159 -0.131455911401186 -0.234606827042053 -0.00715615334560918 -0.0749557712317719 -0.00745182746811326 -0.137612556636653 -0.0111099192289163 -0.139522175390451 -0.0807751614540114
TXN 0 0 0.416365622017729 -0.134648964441219 0 0 0 0 0 -0.0360343751940694
UGCG -0.0121959005086547 0.00440290787640303 0 0.0237247902857926 0.0209331856206952 0.0293668928629869 0 0 0.157350203893179 0.0058227596286666
AREG -0.0311654780234113 -0.0117262340988691 -0.0566037056941968 -0.0247058990835774 -0.00911029465360271 0 -0.0222336459749892 0 -0.106971332299534 0.00670367583354356
JCHAIN 0 0.018783517753223 0.008938909050049 0.33282192901305 0.0485620167038186 0.121717422201661 0.0861691090977044 0.358406466170579 0 0
IGHA1 0 0.142104398355587 0 0.0383073543279441 0.0103427303381611 -0.00504028715584651 0.00950536557579881 0 -0.221141562855394 0.138208422232732
IGHG1 0.164996157922478 0.112869155734968 0.0015880946485571 0 0.0616915921298509 0 0.0535571332706122 0 0.0114568066213202 0.0369924062474292
MZB1 0.141089931148442 0.0179390697200946 0 0.177973516736221 -0.144382963265064 0 0 0.400899985953556 0.214082681314459 0
IGHG2 -0.151897883603032 -0.0202684325312663 -0.130272995705551 0.206502958683459 0 -0.109707010990033 0 0 0.0243409681380112 0.0118112010746016
IGHA2 0 0.0750444341542876 -0.0768281445023745 0.00949257754351705 0 -0.128805236828946 -0.0159174180195644 -0.906768717449316 -0.008955815477138 0.209338889018767
IGLL5 -0.0462157320845261 -0.128443812689448 -0.00854460586649609 0.0959501017706509 -0.147475875268114 -0.104589846704213 -0.123955686497717 0 0 -0.192997378947685
IGHG3 -0.139877195378969 -0.017480968231481 0 -0.22105035564228 0.0333989635697799 0.0924153723345721 -0.172534154033015 -0.07643030889269 0.438034740292364 -0.211325281672169
DERL3 -0.821182944946766 0 -0.952045709244604 -2.0957393797805 -0.176327201917233 -0.471454194243322 0 0 -2.33736593516955 -0.461065718174864
IGLV3-1 -0.0111038598579869 0 -0.0212250229660801 -0.0121907958120776 -0.00688425636436017 0 -0.0165700839695522 0 0.00762078913439156 -0.0193532150523407
TXNDC5 -0.0857302654392876 -0.0623057140303263 -0.569092274007344 0 -0.265124547862222 0.0513866352420628 -0.063583646670391 0 0 0
IGHV6-1 -0.0621564214948329 0.00555820334547352 -0.0141923457486234 0.153659161816596 -0.0353061719899168 -0.00869070455774648 -0.0360364256141925 0 0.139681038498731 -0.102324290232918
CD38 -0.0473572954272186 -0.0767093048716099 -0.0392274984660573 0 -0.0795294637377868 -0.0321293469310573 -0.021789114187619 0 -0.0689717107584794 0
TNFRSF17 0 -0.639572608637718 0 0 0 -0.0970370725502777 -0.465111978101433 -0.749222067666035 1.04507015525574 -1.39584951937597
PDIA4 0.0761660389193285 -0.0158565196766129 0 0 -0.0763266246411954 -0.0471646943434941 0 0 0 0.247569914268503
LMAN1 1.29703787538838 0.352683181887039 0.979278514932951 0 0 0 0 0 0.0660448298914119 2.30522306009783
IGLC2 -0.00526397378915771 -0.00135564723922767 -0.0196893605309843 0.106776252991345 -0.0189443631270561 0 -0.0125277262661179 0.0472907884298666 0.0799783526151599 0.000386085129803638
FKBP11 0.113074765024283 0 0.0653067754572662 0 -0.0521020291432287 -0.0854019662014848 -0.0952079511997826 0 -0.0203396210508576 -0.555539087685641
SDF2L1 0.228419350174133 0.139150765284647 0.300545399862812 0.0671569829998272 0 0.116415854230116 0.17793578851617 0 0.119860642992375 0.210551340221759
SEC11C 0 -0.0393201577331272 -0.0785019508808257 0 0 0 0 0 -0.178700569237543 -0.216068309687291
IGHV4-34 0.00966488497870768 0.00341644977997007 0 0.0164408284669182 0.00649227436825144 -0.0088016889087207 -0.00404346615439017 0 0.0336738229303123 0.00785087772863092
SSR3 0.451466269769496 0.166951076145113 0.250543368656651 0 0 0 0 -0.00553093201395099 0.2660781226378 -0.0522295328342361
MYDGF -0.380072665336031 -0.016408438010979 0 -0.0841828982858596 0.0263671784157882 0.0299876962324271 0 -0.0596605510240904 0 0
IGKC 0.246277679446167 0.0464618625512963 0.190076665313611 0.0312539350830689 0.132597754299735 0.153605192950791 0 0.0697290797529558 -0.00129710846184331 0.198472672322591
HSP90B1 0.00749781584261079 0 0 0 0 0 0 0 0 0
PPIB -0.0927861731942697 -0.0383953148877112 0 0 0 0 0 0 0 -0.460000839654188
SSR4 -0.0404523838131899 0 0 0 0 0 0.00766683453880618 0 0 0.229140737538511
IGKV4-1 -0.017088046317132 0.000411145008037246 -0.0213997863008423 0 -0.0289640744023764 -0.0197139591838278 0 0 0.0167337840383212 -0.00957375361355742
IGHM 0.100260528893824 0 0 0.0895822408517364 0.0615071010711766 0.0136506074251986 0.0154834994665846 0 0 0
CD79A 0 0.00717021962890072 0 0 -0.0651875565257242 -0.00735690794922307 -0.00847380416164881 0 0 0.00942290511058774
MS4A1 0.0193908813721403 0.0221957902259657 0 0.0290310683188926 0 0 0 0.0335394207184373 0 0
LINC00926 0 0 0 0 0 0 0 0 -0.0195922094812591 -0.0334430315936243
SNX9 0.0683593755763744 -0.109573620355417 0 -0.0271677552412757 -0.232471475992898 -0.0649474338945544 -0.073764185997846 0 -0.202559141808796 0
CD37 0 0 0 0 -0.00341964186533448 0 0 0 -0.0261166608592109 0.231875664223442
CD83 0.17819630823143 0.26551553316812 0.115519512104169 0.119974381154388 0.229080353058595 0 0.21927611241605 0 0.31492939638065 0.346254670261198
FCER2 0 0 -0.0572492938234451 -0.314509207649088 -0.0097071056723613 0 0 0 -0.265693186076019 0
FAM129C 0 0 0 0 0 0 0 0.0375649591413676 0 0
RALGPS2 0 0 0 0.0810781626383301 0.215058303669555 0.0635872462081251 0 0 0 0
BACH2 0.150435048711997 0.0340198320795094 0.259383304158016 0.11963829121397 0 0.0103141150648022 0 0 0.261338408930815 0.101484953931191
BANK1 0 0 0 0 0.0210207040013058 0 0 0 -0.0702370478819619 0
BTG1 0 0 0 0 0.0836872052373879 0.0162137247117683 6.53368957014693e-05 0 -0.0215413801595282 0.0536118433233097
EZR 0.0270556875316314 0.118267492805868 -0.321399640069125 0 0 0 0 0 0.210470164725884 -0.0435573225810616
IGHD -0.0180299091138346 0 0 0.173690503108589 0 0 0 0 0.125589686833175 0
PLPP5 -0.00785674420322021 0 -0.0333286978899155 0.151844706668754 0 0.081039683899693 0 0 0.17469005178927 -0.0137256416012447
AFF3 0 0 -0.173699952462818 0 0 0 0 0 0.160607703519167 0
LAPTM5 -0.471961176192611 -0.26515775192282 -0.082404790452406 -0.2097287943314 -0.458216120668643 -0.182677531462493 -0.177900800591163 -0.0427390509076617 -0.631725820059421 -0.573249936724984
ADAM28 -0.380977231512245 0 0 0 0 0 0 0 0.188416595950225 0
MEF2C -0.230308813935164 0.0647838926697489 0 0.341327060752827 0.247053919977198 0 0.186740768475713 0 0.470068397390705 0
PELI1 0.0829687259619315 -0.0815527600076745 0.100082662598341 -0.0377100842158885 -0.0644181851536106 -0.198931148027399 0 0 -0.00449742522433124 -0.0120243610325303
CD69 0.558576393729341 0.138386431356318 0.559104017105386 0.127922080338694 0.185490736471 0.109051398895175 0.120677966994326 0 0.233919641071231 0.160261264342847
FOXP1 0.620279675261353 0.234109459412547 0.371701814016724 0.0948538919935054 0 0 0.0260462956893266 0 0 0.540332981163949
LINC01781 0.382008931322335 0.163756021093918 0.338626945870178 0.595775402439798 0 0.0925802682528113 0.267641690042861 -0.290712864223083 0.39874267779479 0.0422930297915898
BLK 0.016994738108589 -0.0699855042074631 -0.340596509924636 -0.607602728221411 -0.00724300079467625 -0.0871129299622148 -0.018966085158134 0 -0.365255773461872 0.131352815260684
TNFRSF13C 0 0 0 0 0 0 0 0 -0.000705671947709014 -0.182757041484258
LINC01857 0.352709748217759 0.0348321907135557 0 0 0 0 0 0 0.576476667596507 0
COBLL1 0 0 -0.0718204581231832 -0.21595860090838 -0.749973391044141 -0.0758460903750309 -0.188674843123378 0 -0.109914470424137 -0.391459291316105
